	title	review	label	rating
11	진행이 많이 부족한 경기였어요	"아..참고로 저는 25일 결승전만 본 사람입니다. 일일권

2월 부터 f-1경기가 열린다는 걸 듣고 계속 손꼽아 기다렸고

3월 티켓일 풀리면서도 큰돈 50만원을 투자할 예정으로 기대가 큰 경기였습니다.

그런데... 정말이지 .. 티켓부터 시작해서 진행이..너무도 안좋았습니다.

저는 일때문에 3일 전권을 끊고 싶어도 끊을 수가 없어서 1일권이 뜨기만을 기달렸는데..

홈페이지 그 어디를 가도 안내 사항은 전혀 없고..

'차후 공지함'.. 이 글씨만 보이더군요..

고객센터에 문의해도 안내원들도 모르니... 

화를 내기도 애매한..

그것까진 이해합니다.. 큰경기이고.. 해외에서도 티켓이 팔리는것을 ..파악해야하니깐..

그리고8월쯤인가 드디어 일일 권이 풀린것으로 아는데요..

좌석.. 임의로 정한후 선택할수 있는 우선권을 준다고 되어있는데..

좌석지도나.. 위치를 정확히 파악 하는 도면은.. 그 티켓 취소 하루 전에 뜬걸로 제가 기억합니다.

이때 부터 전.. 정말.. 맘에 안들었습니다.

돈 50만원이 결코 적은 돈이 아니란건 다들 아실겁니다. 게다가 저보다 더 큰돈 들고 가신 분들도 당연히 많을 겁니다.

경기가 보신 분들은 누구나 알겁니다.

교통은 물론이며 

누구하나 안내원이 없어서 아무 사람이나 붙잡고 길을 묻고.. 차가 정체되어서 그 빗속을 뚫고

그 어마어마한 인파들이 약 2키로나 되는 거리를 정처없이 걸어서 경기장에 힘겹게 도착했더니..

표지판 하나 있더군요...

ㅡㅡ

정말 화가 나게 되는 상황입니다.

다들 갈곳을 모르죠.. 

제가 예매한 a석은.. 특히 제일 끝부분이나 다름없는 좌석이라서 .. 30분 정도 더 걸어 들어 갔습니다.

그렇게 간 경기장.. 신발은 진흙투성.. 옷도 베리고..

쨔증은 극을 치닫고, 티켓 검사하는데.. a석인데도 b석에 자리 많으니 b석으로 가서 그냥 앉으랍니다......표가 왜있는 건지...

제 자리에 누가 있는데 그곳에 앉기엔 너무 자리가 딱딱 붙어 있고 사람들을 헤치고 가기엔 너무 

죄송해서 저도 결국 아무곳이나 앉았는데...


정말..이건 뭔가요...

좌석제는 왜있습니까?

우린 뭐때문에 예매란걸 하는 걸까요???

그렇게까지 큰돈을 들이면서 ...

그리고 가장큰 문제는 자유입장권.....

이건 정말 실망스러운 점입니다. 

시설들도 다 완공안된상태이고 , 안내판은 하나일뿐이고, 진행요원이 정말 손에 꼽히고,

자원 봉사자들은 아는게 없고, 출동한 경찰들 역시 아는게 없고, 관객들은 화내기 일색이고,

셔틀 버스 타는 곳도 아무곳에 가서 타라는 식이고...

이런 진행이 어디 있나요..

푼돈 주고 보는 공연도 그러지 않는데..


그래도 그나마 다행이었던건.

경기를 하는 선수들의 모습은 정말이지 최악의 조건이었음에도 불과하고 멋진 프로의 모습을 보여주신점.. 

목숨이 걸린 빗속 레이스를 펼쳐주신점은 정말이지 박수를 보내고 싶지만..

운영방침과 진행이 너무 엉망이여서.. 전 너무 실망했고

경기를 본지 30분 만에 그 자리를 떴습니다.

맘같아선 환불을 받고 싶지만 경기에 불만인게 아니니 이점은 제가 참기로 하겠습니다.

하지만 5년동안 개최할 한국 포뮬러 이번 진행은 정말 고칠점이 많다고 봅니다.

내년은 .. 이런 점들이 많이 나아졌으면 합니다.

그리고 안전요원들도.. 사전에 교육을 했으면 합니다.. "	0	4
12	실망과 분노...환불요청	"별점 0 개는 왜 없는걸까요? 별 한개도 아깝네요.
늦어진 발권, 자유이용권으로 인한 지정좌석 무용지물, 불법구조물 입장권 판매 등등
원하는 경주를 못봤으니 당연히 환불해줘야하지 않겠습니까?
전화로도 이미 환불요청을 했지만...  이번 티켓은 반드시 환불받아야겠습니다.
몇만원도 아니고 몇십만원하는 티켓에 비해 엉망인 서비스에 대한 책임 반드시 져야합니다."	0	2
13	F1	"국내 첫 F1개최를 관람하기 위해 티켓을 구매하여~
경기를 관람
경기는 예상대로 최고의 경기였음/
첫 대회 인점을 감안 하더라도 세계 최고의 스포츠대회를
KAVO측의 운영에 대해서는 깊은 유감임"	1	8
14	폭풍 질주	"경기 내용 면에서는 아주 훌륭했으나  
언론의 애기대로 경기장 주변 부대시설이 주차장이나 화장실 이런 
것들이 잘 구비되어 있지 않았고 특히 결승전 날 비가 와서 땅이 질었는데 
완전 물바다여서 무진장 불편했음.....

이게 국제스포츠인가 하는 의문이 들 정도로 괜히 외국인들에게 미안해졌음 ㅜㅜ

앞으로는 좀 더 매끄러운 경기운영을 부탁드립니다. ㅋㅋ
"	1	8
15	약간 미흡하지만..	"약간미흡한 면이 있었지만.. 나름 너무 재미났던 경기였습니다.
마지막날 비가 오지 않았더라면 더 좋은 경주를 볼 수 있었겠지만..재미있었습ㄴ다."	1	8
16	왠 나라망신..?	"정말 미흡하고 부족한..그랑프리
별하나 주기도 아까운..그런 대회 였습니다.
주차장은 아직 흙먼지 풀풀 날리고~
주차권을 구입했음에도 불구하고
안내요원들의 실수로..
셔틀버스를 타라는둥..헛소리 듣고
M석이 그다지 싸구려 좌석이 아님에도 불구하고
저~ 멀리 동떨어져서
정말..VIP만 인간대접 받는구나..를 몸소 체험했네요
그 흔한 물 마실 개수대도 없어서 찾아다니던중
메인스탠드에만 딸랑 매점...
그것도 500원도 안하는 물 한병을 3천원에 팔던 간이 매점..
정말 외국인 보기 부끄러웠습니다.
먹거리도 제대로 공급되지 않고는
도시락 판매도 금방 품절..

예약한 M좌석은...머신들 달려오는 방향에 심어져 있던 나무..
직진 코스면 머합니까....그 달려오는 차가 안보이는데...
게다가...먼...어린애들에...노인분들...
거기에 무료입장??? 누구는 지돈 다 주고 몇십 들여서 들어오고..
누구는 걍 집앞에 나오듯이 온가족 다 끌고 왔다갔다...
경기엔 관심도 없으면서
귀틀어막고...계속 왔다갔다하고...
이미 밖에서 싸들고온 음식 먹느라고 정신 없고
예선경기 시작했는데 이동하고 ,,
좌석은 철제로 막 만들어져서 누군가가 움직일때마다
심하게 덜컹거리고...소리나고 진동 느껴지고
20만원이 넘는 티켓 한장이
5천원주고 보는 영화관만도 못한게...
정말 돈 지랄한거 후회 합니다.
맘같아선 손해배상청구라도 하고싶지만
힘없는 한 개인의 헛소리를 그 누구도 귀 귀울여주지 않을꺼란걸 알기에
걍 더럽지만 올해는 돈 버림샘치고
내년부터는 걍 큰돈을 주고서라도 일본이나 다른 나라가서 보렵니다.
이거 원...한국사람이란게 부끄럽기 그지없더군요.."	0	2
17	f1에서 느낀 이런 개망신이...	"저는 악플러도 아니고 사회에 불만을가지고 사는사람도 아닌 
그저 인터파크를 좀 이용하는사람이죠
그래서 인터파크를 통해 f1 티켓을 카드로 결재했을 뿐인 사람이고요

f1 티켓 구매 후 현장가서 인터파크에서 티켓 구입하면 4가지 개망신 느낄수있구나 절실히 
느끼고왔죠 ㅋㅋ
읽어보셔요 많은분이 공감하실겁니다
 
첫째, 사실 현장가서 암표(자유이용권)를 살껄 하는 후회가 밀려왔죠 ㅋㅋ
        현장가서 티켓 찾을라니까 발권안된다구하더라구요 이런일이 대한민국 그것도 인터파크에서 
        구매한게....발권이 안된다 ,,,,,이상황 이면 인터파크 개망신이죠

둘째, 거기다 심사숙고해서 고른자리가 없어졌다고.....그런데 인터파크에선 사전공지(문자정도는
        해야죠)는 있어야 하는거 아닌가요  아니라한 대처 인터파크 개망신이죠

셋째, 너무 화가나서 관계자에계 따져 물으니 예매번호를 확인해 달라더군요 그러더니 그냥 들어가 
        아무데나 앉으라 더군요 이럴꺼면 뭐하러 인터파크에서 구매햇을까 인터파크 개망신이죠

넷째, 더이상 볼생각이 뚝.... 인터파크 콜센터에 항의햇더니 카드 취소해주면 되지않겟냐는 무성의
        한태도 아, 이건 뭔가요 전라도 영암까지가서 인터파크를 믿은 난 개망신이죠

다시는 인터파크에서 아무것도 구매안합니다

한달이면 꼬박꼬박 읽는 책 인터파크에서 삿구요, 아기기저귀 인터파크에서 삿구요, 

와이프가 뭐 구매해 달라면 인터파크안내 햇는데.... 

제 컴에 인터파크 싸이트 오늘부로 사라집니다

아마도 인터파크이러다 고객신뢰다잃고 주식 팍팍떨어져 망하지 않길 빕니다   "	1	10
18	대실망이네요! 13만원정도 일인당 거금주고서  영화보다 못한 구경거리였어요	"비싼돈 주고하는 만큼 외국처럼 티비만큼 볼거리가 많다고 생각했어요
원래 좋아하구요
물론 경기를 보는게 목적이지만
화장실 이나 부대시설이 당연히 준비가 되어야 하는건아닌지.
준비도 끝나지 않고 비도오는데 이어폼이나 해드셋도 미리 알려주지 않고
주차장은 난장판 모래투성이고
화장실 간이 화장실에 휴지도 없고 휴지통도 없어 널부러져있고
물론 시민의식도 중요하겠지만 준비가 안되서 너무 실망이네요
그정도 돈을 내고도 맘에 안들어서 돈포기하고 가는분도 많았으니까요

제 자리는 아예 공사가안끝나서 다른자리로 옮겨야했구요
특히나 입구에서 티켓확인해준다면서 아무말도 않더군요
10분이나 걸어서 I석에 가니 입구에 가서 다시 확인하고 자리를 찾아가라고 하네요
입구에 가니 알바가 하는말이 여기는 티켓교환이나 자리 안내안하니까
그냥 E석에 가면 된다고 화내더군요.
다시 10분걸어서 가라구요.
질퍼덕거리는 진흙밭을 지나 여기까지 왔는데 비맞고.. 안내하는 분들 안내도 제대로 안해주고
이리가라저리가라 제가 왜 제대로 미리 말안해주냐고 하니까
누가 대체 여기로 오라고 했냐고 서로 탓하더군요
자기네들도 아침에 전해들어서 잘 모른다구요
서로 무전을 하던지 연락을해서 알아서 미리 그런부분은 확인해줘야하는거 아닌가요
종이에 입구에 덜렁하나 붙여놓고 고객더러 왜 여기왔냐고 하면 어쩌란 말인지
이번경기는 비도오고 안좋았지만
비맞는것보다도 스탠드 바닥이 튀어나온것과 자리 정리도 못하고 
화장실까지 그리고 매점이나 우의 등 주의사항등 고객에 대한 배려없이
티켓만 팔아챙긴 협회에 관계자에게 대한 실망이 너무 크네요!!!


"	0	2
19	잘봤습니다	"디켓은 예정된 배송일자에 배송되서 잘받았구요,,
10월23일 우리나라에서 처음으로 열리는 f1그랑프리를 보러 영암에갔는데, 영암에 도착해서 차가 막히더군요,, 그래서 대불대에 주차하고 환승버스를 타려고했는데 버스가 계속오질않고 기다리다 못해 경기시작이 5분전으로 다가와 결국 택시를 타고 경기장앞까지 갔습니다,, 갔는데도 안내요원이라던지 인프라가 너무나 부족하다고생각되더군요,,
저만 늦게 입장한게아니고 상당한 인원이 입장을 못하구 허둥지둥되고있더군요,
그래도 들어가선 잘보고 왔습니다,,"	1	8
20	코리아 그랑프리 첫회 후기	첫 그랑프리라는 의미가 컸고 재미있는 경기 였지만, 여러모로 준비에는 부족한것 같았어요, 주차장까지 진입로, 진흙탕의 주차장, 화장실, 편의시설,,, 내년에는 더욱 발전한 모습으로 많은 관광객을 맞았으면 좋겠네요	1	8
21	당일날 티켓박스앞에가면 도민들이 자유이용권 3만원에 팔고있음..	"내년에 가실분들은 참고하고 가시길..
아무자리나 다 앉을수있는... 3만원 짜리 자유이용권 ㅋㅋㅋ"	1	10
22	굿!!!!!!!	"기대를 너무 많이해서인지 실망도 좀크고 비가와서 경기시간 지연에 선수들도 많이 힘들어
보이더군요.... 그래도 f1을 한국에서 볼수있다는게 좋았습니다...
"	1	8
23	경기는 좋았는데, 시설이랑 운영은...	"경기는 참 좋았는데..

주변 시설(음식점, 도로, 기념품가게 등) 너무 부족하고,

대회 운영은 어떻게 하는건지..

좌석이 없어서 다른 자리 앉으라고 해놓고 
자리예약해놓은 사람와서 시비붙고..
진행요원이 왜 있는건지.
사람들 안내라도 제대로 하던가.

스탠드 들어가면 머리위에서 진흙이 떨어져서 모자, 옷, 신발 다 버리고..

정말.. 미리 예매해서 서울에서 영암까지 갔는데,

너무 하네요."	0	6
24	경기는 좋았지만.... 	"별1개 주기도 아깝네요

경기는 좋았지만 운영은 정말 실망입니다

표를 구입한 사람만 바보가 되었지요

주차권을 구입하지 않아도 주차가 가능했구요

바로옆에서 표를 확인하고 있어도 표가 없이도 들어가더라고요.

제일 싼표였지만 그래도 비싸게 구입해서 간거였는데... 

그리고 비가 온날이라 바닥이 흙이라 진흙탕에서 굴렀다 온기분이 들었어요

암튼 너무 실망이에요"	0	2
25	정말 재밌게 관람..그러나 진행관련은 완전 실망	"아무것도 모르고 갔다가 연습주행때 급 공부 모드로 빠졌죠..
팀별 차량과 선수들을 알고 나니 정말 너무 재미난겁니다..
더군다나 결승전땐 다른 나라에선 못보던 광경도 많이 보고
운이 좋았나 봅니다.
경기 전반에 걸쳐선 다 좋았는데
진행요원들이나 경기장 때문에 실망을 많이 했네요
요원들한테 물어보면 자신들도 모른다고 말하고
다른것도 아니고 경기장 관련해서 물어본건데..
교육도 잘 이루어지지 않은거 같았습니다.
그리고 그랜드쪽은 아스팔트로 다 깔려 있는데
아랫쪽은 자갈밭과 황토길...
예선이야 맑은 날이였다지만 비오는 결승전때 정말 압권이였습니다.
경기를 떠나서 내년에도 이 모습이라면 다신 오고 싶지 않을 정도 였습니다.
집에 오니 신발이며 옷이 황토로 만신창이가 되어 있었음.
셔틀 관련해서도 주최측이 셔틀을 타게끔 유도 했으면 셔틀이라도 밀리지 않게 
했어야 했는데 왠걸...15분 거리를 1시간에 걸쳐 갔습니다.
뭐 그거야 사람이 많으니 이해 한다지만
경기 끝나고 집에 돌아올때도 우왕자왕...
푯말이 보이지 않아 XXX 은 어디서 타냐 물어보니
버스들이 왔다갔다 거리는 주차장 안에 들어가서 보랍니다.
조명이 잘 되있으면 말을 안하겠습니다.
조명도 잘 되어있지 않은 어두운 주차장 안에서 일일이 버스 확인해가며
목적지 가는 버스를 타라는 겁니다.
ㄴ ㅔ..우리는 한국인이니깐 상관없습니다.물어물어 가면 되니깐요
그런데 외국인은요? 영어권이 아닌 나라들도 있었을텐데..
그사람들 생각하면 버스타고 가는 내내 맘이 불편했습니다.

이런저런 일이 많았지만 그래도 큰 사고 없이 무탈하게 끝나 다행입니다. 
올해 시행착오를 많이 겪었으니 내년엔 많이 개선되어 멋진 진행을 해줄꺼라 믿습니다.
다섯개 주고 싶지만 진행사항때문에 별 하나 뺍니다.
선수들도 관람객들도 진행하신 분들도 수고 많으셨습니다.
"	1	8
26	관람후기	"표를 파는 매표소 위치가 경기장에서 정확하게 표시 되지 않아 찾는데 어려움이 많았습니다.

문제는 저는 그랜드 스탠드 I석을 예매했지만 당일 사정으로 인하여 다른 곳에서 관람을 

해야 하는 것 이었습니다.

F1경기를 처음으로 보는 저로서는 좀 당황 스럽긴 하였지만 나름 친절히 설명해 주시는

매표소 분들로 인해 대안으로 나왔던 스탠드를 찾아 갈 수 있었습니다.

"	0	6
27	진짜 이건 아니라고 봅니다..	"이건 정말 아니라고 봅니다..
아무리 진행이 미흡하다 하더라도...정말 사기라고 볼 수 있습니다
우선, 지정자석이 있었지만 실제로 자석에는 좌석번호조차 없었고..
아무좌석이나 앉으라고 하더군요..이건 정말 소비자를 속이고 표를 판매한것입니다
둘째는, 실제 f1장소에 도착 8시30분부터 인터넷 예매한사람들 티켓으로 교환해준다면서
컴퓨터가 다운되었다, 오픈한 티켓박스가 없다 등등의 말도 않되는 이유로 실제로 
11시가 되어서야 들어갔습니다...티켓의 가치가 11시부터인가요?
셋째, 아무리 국내 첫회라고 하지만..전체적으로 관객들에 대한 주최즉의 대회진행 등이
너무 심하게 미흡합니다...실제로 자원봉사자나 진행을 도우시는 분들은 제대로 알고 있는
사람이 없었으며..그 넓은 f1경기장을 걸어다니다 너무 지쳤던것 같습니다.
넷째, 그리고..서울에서 온 관람객은 대부분이 표를 사서 왔지만..대부분이 무료표?초대권을 
들고 온 사람들이 많았습니다. 돈주고 온사람들 너무 억울하다는 생각까지 들었습니다.
물론 F1을 공짜로 보겠다는 의미는 절대 아닙니다. 그러나 실제 예매해서 돈을 주고 앉아서 
경기를 보는 사람보다 공짜로 표를 구해서 앉아있는 사람이 대부분이라는 겁니다...
아마...정말 억울하신 분들 많을 겁니다...
표를 판 인터파크는 소비자를 속인것을 인정하고 
표값에 대한 가치제공을 다 하지 못한것을 피해보상을 해야 할 것입니다..
"	0	2
28	현장 확인 후 표를 판매하셔야 할 것 같네요!!  	"F1 대회는 성공적으로 끝나서 다행이지만   인터파크와 대회 조직위간에  긴밀한 협조가 부족하게 보입니다   j-a 스탠드 공사도 되지 않은 곳을  걸어가느냐 고생 했는데 도착하니 관계자는 좌석이변경 되었다고  하고 이러 지도 저러지도  왕 짜증남.  

일요일 현장에서 5시 35분경분 발권 할때도  아무런 이야 기도 안하더구만   지내들끼리 좌석변경 문자 온것 문자 보여 주며 다른 곳으로 가라고...   인터 파크에서 표 판매 대행시에 반드시 사전 확인 후 판매 하시 부탁드립니다  

이번은 넘어가겟지만 또 한 번 비슷한 일이 발생되면 인터 파크에서 표 구매 안합니다       "	0	6
29	F1 GOOD	"코리아 그랑프리 
우리나라에서는 처음 열리는 대회이다. 처음 열리는 경기를 구경하러 
먼길까지 서슴치 않고 갔는데 역시 멋있다.
경기자체는 너무 좋았는데 시설이 많은 부분에서 열악했지만 
나름 기쁜하루였다."	1	8
30	대한민국의 사상 첫 F1 그랑프리 관람	"자동차를 좋아라했던 저로서는 이번 대회 일주일 전부터 심장이 두근두근..

드디어 찾아간 영암 대한민국 국제 서킷 KIC,

I석이라 메인 그랜드 스탠드가 자리잡은 스타트&피니시 라인과는 거리가 꽤 멀어서

메인그랜드 스탠드 외관 정도만 자그맣게 보였고 경기 전체 상황을 지켜볼 수 있는 

대형 스크린이 코너별로 설치 되어 우려했던 것과는 달리 관람하기에는 적당했습니다.

결과적으로는 경기면에서는 예기치 않던 이변과 날씨로 인한 변수가 많이 작용했던

17라운드 코리아 GP여서 상당히 만족스러웠습니다. 그러나 시설 면에서는 마이너스..

간이 매표소 등 부대시설이 좀 엉성하거나 불안정한 곳이 많았고,

가설 스탠드가 아직까지도 미완성 된 곳이 있어 안전 문제로 지정석이 자유석으로 전환되어

제가 앉아야할 원래 자리를 앉지 못하고 빈자리를 찾아야했던 점..

주차장은 도로 포장조차도 안되있어 자갈과 흙탕물이 범벅이 되었던 점..

경기 후 퇴장시 셔틀버스 운행이 늦어진 점.. 엄청난 줄을 서서 기다려야 했던 점..

물론 첫 회이기때문에 완벽을 보장할 순 없습니다. 앞으로 7년에 한 번씩 개최를 하게 되니
 
이번을 발판으로 교훈 삼아 내년에 한 단계 더, 그 다음에 한 단계 더 나아가는 그런 코리아GP

를 만나길 바라봅니다. "	0	6
31	인터파크덕에 저렴하게 구입해서 즐겁게 다녀왔습니다.	"인터파크연계 신한카드 할인으로 가장 저렴한 좌석 티켓을 12% 추가할인 받아서 
구입&#54720;습니다. 물론 공짜표로 온사람들도 있었겠지만 티켓 없으면 못들어 가는...

대신 허술한 운영으로 인해 구입한 티켓의 자리보다 더 좋은 자리에서 관람했습니다.
인터파크 감사합니다."	1	10
32	다시 2011년에도	이제 전가족표를 예매합니다....	1	10
33	멋진경기 최고입니다.	티켓구매 배송 모두 좋았습니다. 다만 지역에서 공짜표 암표 때문에 마음이 조금 상했읍니다.	1	10
34	F1 그랑프리 사기	"지정좌석으로 예매 했으나.. 지정좌석 아님..
현장에서 8시 40분 부터 두시간 동안 전산장애로 발권 받지 못함
하도 황당해서 힘없는 개인이 찍소리좀 하고 다니고 있음."	0	2
35	고객을 상대로 사기극을 벌였네요..	"국내 최초의 F1 그랑프리가 열린다고 해서 아이들에게 보여 주려고 저희 가족 4인 티켓과
(747600원) 주차권(10300원)을 예매 하여 서울에서 전라남도 영암까지 찾아갔습니다. 
금요일에 내려가서 무안에서 숙박하고.. 아침 8시 30분경 추차하고 8시 40분경부터 발권을 
위해 여기 저기 뛰어 다녔습니다.
처음엔 F 구역, 전산 장애로 발권이 되지 않는다고 해서 I 구역.. 다시 전산 장애.. 오가면서 
10시가 되었고.. 전산 장애로 발권이 되지 않으니 메인 스타디움으로 가라고 하는데.. 
이미 교통은 마비 되어 있고 셔틀버스은 다니지 않고 우리가 예매한 좌석과 메인 스타디움은 
걸어서 왕복 1시간 정도 걸리는 거리를 초등학생 아이들을 데리고 어떻게 하라는 건지...
더 황당한건 현장의 인터파크 직원이 하는 말 "" 원래 메인 스타디움에서 하는거에요""..
아무리 찾아봐도 그런말 없습니다.
그리고 진행 요원들과의 언쟁과 몸싸움,, 내 돈 내고 몸싸움하며 밀고 들어갔습니다.
애들과 주변 외국인들 보기 얼마나 창피 하던지...
그래도 그때까지는 지정 좌석이 있으니까 했습니다.
그러나 황당하게 지정 좌석이 아니고 아무데나 앉으라고 하는데.. 이미 11시가 넘어서 들어온
상황에서 공짜표로 들어온 사람들이 자리를 잡아 제대로된 좌석을 앉을수가 없었습니다.
이 상황에서 인터파크와 대회 주최자인 KAVO는 책임이 없나요..
완벽한 사기극에 숙박비와 기름값 식대등 100만원돈을 날렸는데..
이렇게 억울하게 당하고만 있어야 하는지 알고 싶습니다.
티켓은 발권 조차 받지도 못했고 원하는 자리에 앉지도 못한 상태에서 가족들이 상처만 받고 
경기를 제대로 못해 끝나기도 전에 돌아 왔습니다.
비싼 불량식품만 판매를 해서 식사도 제대로 못하고 남자 아이가 사용하기엔 불편한 
화장실로 인해..
더 어이가 없는것은 발권받을 필요도 없는 주차권 까지 구매 했다는 겁니다.
주차권이 없으면 주차 할 수 없다는 말에 구매 했는데.. 
주차장에는 아무차나 다 들어 왔으니까요..
인터파크는 주차권은 환불.. 티켓은 지침이 없어서 못한다고 합니다.
지침이 내려온 구역이 있다고는 하네요..
허위 사실로 티켓을 발매 해놓고 난 모르는 일이다 하고 있으니 억울한 건 고객뿐입니다.,
해서 공정거래 위원회와 소보원.. 방송국등에 사연을 보내고 기다리는 중입니다.
고객을 상대로 사기글을 벌인 단체와 인터파크는 정신 차리시기 바랍니다.
고객 입장은 전현 개의치 않고 앵무새 처럼 같은 말만 되풀이 하는 고객센터는 필요도 없습니다"	0	2
36	F1 코리아 그랑프리	별점 마이너스 있으면 주고 싶네요. 어떻게 그렇게 국제대회를 주최할수 있는지 외국인들에게 너무 미안하고 창피했어요. 옷과 신발을 보면 그곳에 갔다 왔는지 다 알수있을 정도로 진흙탕에 .... 생각만해도 두번 다시 가고 싶지 안네요. 입장료나 쌉니까? 돈이 아까웠어요. 시간은 또 얼마나 걸리구....	0	2
37	KAVO 썩을놈들	내 자리는 어디로 가버린거여?	0	2
38	엉망 진창 대회 운영..	경기를 떠나서 경기장 외부의 운영은 정말 최악 이었습니다..	0	2
39	최고..	"최고의 감동이었습니다.
"	1	10
40	스탠드 뷰는 최고임..	"G 스탠드 자체는 뷰는 최고예요. 
메인 빼고.. 일반 스탠드 중에서는

근데 금년 코리아 그랑프리는.. 정말 처음한 티가 너무 많이 나더군요
진흙탕 바닥 거닐면서 구두 완전 흙탕물 되고...
이 돈주고 가기는 너무 아까웠음."	0	6
41	재미있었으나...	f1머신을 본다는 재미는 있었으나, 주변 인프라가 매우 부족한 점은 개선해야 할 듯 합니다.	1	8
42	빛바랜 스피드와 굉음	"경기자체는 최고였으나
관람객을 배려한 행사진행은 완전 꽝이었음."	1	8
43	빛바랜 스피드와 굉음.	"경기자체는 최고였으나
관람객을 배려한 행사진행은 완전 꽝이었음."	1	8
44	별로	"목포쪽부터 차막히는건 그렇다치고
대불산단 임시주차장에 셔틀승차장 안내표지판이 매우 적은것도 그렇다쳐도
공사장 중간에 서킷이 짓다만 느낌...
예매한 자리 I-b 쪽은 안전진단 문제로 E쪽 자유석으로 하라는데
요원들이 안내해주는 것도 아니고 안내판 위에 A4한장 출력해서 붙여놓은거 칭구가 못봤으면 우린 원래자리로 갔을터
외쿡인들도 꽤있던데 이런거 그들도 공지를 받았을지?
끝나고 셔틀출발도 완전 무질서..
과연 다음번에도 우리나라에서 열수있을까?
왕복 800km를 달려 다녀온 기대가 많이 많이 무너졌음"	0	2
45	최고..	"많은 우려 속에 열린 f1 경기.

인터넷에선 한참 깍아내리기 바뻤다. 

하지만 직접 가보니. 정말 어마어마한 규모고. 

이런 큰 행사를 치러 내기에도 알맞은거 같아 보였다. 물론 부족한 부분도 있었지만.

우리나라에서  직접 볼수있다는 메리트가 이 모든걸 상회할 정도로 높았습니다.

내년에 있는 경기에는 더 좋은 경기장이 되있기를 기원하면서

f1 코리아 그랑프리 화이티!!"	1	10
46	50%환희,50%실망...	"교통,시설,스탭은 완전 실망입니다.

다만 터질듯한 굉음은 아마 평생 잊지못할 멋진 순간 이었습니다^^"	0	6
47	dzdzd	"이거 샀는데 인터넷으로샀는데 어케들어가요 ㅡㅡ 입장권도없고 ....
인쇄도못하네..."	1	8
48	Korean Grand Prix	Practice started yesterday and we didn't follow the seat numbers. Today it's qualifying! 	1	10
