	reviews	label
34	쪼여오는 긴장감, 리얼한 액션씬, 비의 연기.재미있게 봤다. 마치 내가 비가 되는 듯한 느낌을 받을 정도로 긴장했어.. 	1
35	존윅처럼 스토리는 별거없지만, 액션하나는 끝내준다... 	1
36	이영화를 위한 노력이 보인다 얼마나 힘들었을까 	1
37	재미지다액션이재밌어 	1
38	중딩 때 재밌게 잘 봤었는데 지금도 액션신 다시보니깐 질리지 않고 재밌음 	1
39	정지훈의 액션씬이 정말 멋있었다. 	1
40	과거얘기때 별다른 사건없이 여자애랑 넘 빨리 사랑에 빠진것같다는 느낌이 듬ㅋ그래도 완전 잼씀ㅋㅋㅋㅋ닌자들 창 날리는 거 멋있고 비 카리스마 있다. 	1
41	평점 터무니없다 이영화가 7점대라니 눈을 떨수없는영화다.정지훈액션은 세계최고다.진짜 닌자다 	1
42	이거재미없단색히들은 대가리박아라이런게 돈주고도안아까운영화다.국산은무료로 	1
43	솔직히 킬링타임용 & 액션팡팡용으로 보면 또이만한거 몇개없음 	1
44	절제된 분위기 속의 호쾌한 액션 	1
45	역시 믿고보는 월드스타. 	1
46	정말 액션 하나는 현란하네 	1
47	Legernd of action 	1
48	리얼 액션이 너무 좋았어요.. 	1
49	정지훈배우님 대단합니다.그가 얼마나 피나는 노력을 했는지 ...역시 정지훈 배우는 최고의 배우 입니다.이준님의 눈빛연기 표정연기 탁월해요.그역시 타고난 배우 예요.영화 강추합니다!!!! 	1
50	지극히 개인 취향적인 소재의 영화지만 비는 정말 이 영화 잘 찍었다고 생각합니다. 	1
51	군더더기 없는 액션 빠른전개. 굿 	1
52	개쩐다...왠만한 서화처럼 총이나 따발거리는 영화보단 백배는 낫다. 	1
53	진짜 노력의 산물!!! 	1
54	닌자어쌔신, 데어데블시즌1 닌자를 초월적인 존재로 만든작품에 꼽는다. ㄹㅇ 	1
55	액션영화인만큼 멋지고 훌륭한 액션 잘 봤음. 정지훈도 정말 열정이 느껴질만큼 잘함. 	1
56	기대하나도 안하고 봤는데ㅋㅋ비 고생했다ㅋㅋㅋㅋㅋ액션도 재미써씀ㅋㅋ 	1
57	비의 노력, 가능성을 엿볼수 있었던 하드고어 액션물. 	1
58	액션씬 쥑이네예 화려한 액션씬에 스크린에 빨려 들어가 시간 가는줄 모르고 봤네 비가 입체적으로 생긴 얼굴은 아니라 연기가 어색해 보이긴하나 바디랑 액션은 끝내줍니다 지루하지않게 잘 봤어요 	1
59	정지훈박수ㅡkorean 으로서 존경이 나옵니다 	1
60	이거 짱임 	1
61	좋았음. 	1
62	메간폭스 비 기사보고 온 사람들 추천ㅋㅋㅋ 	1
63	깡때문에 여기까지 왔네 ㅋ 	1
64	깡고리즘이 날 여기까지 이끌었다.... 	1
65	나이거세번째보는중왜케재밌지ㅡㅡ 	1
66	스토리는 진부하지만 액션영화답게볼만한 액션 	1
67	비의노력에 박수가 절로나오는 영화 	1
68	칼날액션의 진수와 잔인함, 그리고 화려한 움직임과 영상미. 시나리오도 쓸대없는걸 억지로 그럴듯하게 만들려 하지않고 원래 목표한 정체성 그래도 깔끔하게 전개해서 맘에 든다. 	1
69	시간가는 줄 모르고 액션에 취해서 봤다. 그리고 정지훈 진짜 멋있다 !! 	1
70	비가 살린 영화 ...스토리가 유치해서 좀 아쉬웠지만 효과는 정말 볼만한 괜찮은 영화 	1
71	비의 액션이 마치한폭의 예술작품같았다 	1
72	영화는 각자의 취향이지만, 비의 노력으로 만든 그시대의 아이콘을 다시 돌아보게된다. 	1
73	최고의 작품이었습니다 화이팅 	1
74	90년대 B급 영화. 정지훈의 노력은 대단하다 생각한다. 	1
75	존 ㄴ ㅏ 재밌다ㅠ엉엉 지훈오ㅃ ㅏ 찌찌파티 	1
76	액션영화팬이라면강추ㅇㅇ 	1
77	열심히 했었구나.인정 	1
78	그당시 비의 깡을 느낄수있었던 작품이다.. 	1
79	1일 1깡이 아쉬우면 닌자어쌔신 보기!이 당시 한국배우가 할리우드 주연으로 출연했다는 것에 우리 동년배들은 매우 흥분했었지..역시 영화도 재밌게 봤었는데. 1일1깡 할 시간에 닌자어쌔신 한 번 보면 어떨까? 	1
80	이도 저도 아닌 어중간한 영화를 만들바엔 차라리 이렇게 만들어야한다 	1
81	기승전결이 완벽한 킬링타임 액션영화로 딱이다.스토리를 아무리 헤집어놔도 헛점이 안보인다. 	1
82	화끈하고 거침없는 액션. 스토리로 승부하고 액션으로 보답한다. 	1
83	꿀잼 	1
84	평론가새1끼들은 잘난체가 너무심하네... 다들재밌다는데 잘난체하느라 점수 존1나 짜게줌 ㅋㅋ 	1
85	개인적으로 이런 영화 좋아한다는 	1
86	평론가새기들 영화줫도모르면서 남들 예할때 아니오하는 머저리새기들 	1
87	비루하기 짝이없는 삶을 살아가는 한국인들이 헐리우드를 사랑하는 이유 	1
88	약은 이렇게 빨아야지! 	1
89	기대 안하고봤는데 이건 완전 시간가는줄 몰랐음!! 개잼!타임킬링이 아니라 타임이 암살됬음 ㅋㅋ 	1
90	이거 2탄 안나오냐? 	1
91	실례합니다! 베를린이 어느 방향이죠? 	1
92	믿고보는 리암니슨! 	1
93	평식이 저딴게 왜 평론가냐 	1
94	애시당초 어설프게 교훈 주려고만든 영화도 아니고, 그걸 바라는 영화도 아닌데전문가 평점이 마음에 안드는구만. 머리를 텅 비우고 빵 터지는 영화를 원하신다면 추천! 	1
95	봐도봐도 안질리고 존나 재미짐 	1
96	애들 머리 하나는 진짜 똑똑함.. 킬링타임용으로는 딱인듯. 	1
97	탱크로 날줄은 상상도 못했닼ㅋㅋ 	1
98	짜릿하고재밌네요 	1
99	다 필요 없고 ㅋㅋㅋ 대탈주 부분에서 너무 웃겨서 10점 줌ㅋㅋㅋㅋ 머독 겁나 웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 	1
100	비급이 아니라 빅급 영화; 	1
101	잘봤습니다~ 	1
102	ㅋㅋ볼때마다 재밌음..최고의 명장면은 하늘에서 탱크 떨어질때 기관총으로 존나 싸대는거 와 개 지림...ㅋㅋㅋㅋ그거랑 포쓰면서 방향 조절하는거 개 멋있당진짜 이거땜시 봐도봐도 안질리는거 같앵 ㅋㅋㅋㅋ 	1
103	머독진짜 ㅈㄴ웃긴 캐릭터다 	1
104	4000번째평점! 대박재밌다! 	1
105	여름철 액션영화로는 부족함이 없다!! 오락영화는 이렇게 만드는거~~ 	1
106	존잼ㅋ 	1
107	영화도 A.쵝오다 	1
108	와 진짜 어떻게 2시간 15분 내내 상쾌한 기분을 유지하며 액션을 보게 만드냐.. 이건 내 인생영화다 진짜 	1
109	8년전 영화인데 너무 재미있다 후속편 8년째 기다리고 있는데... 	1
110	머독도 머독인데 퀸튼 잭슨이 진짜 ㅋㅋㅋㅋ 프로레슬링 선수들이야 기믹을 소화하기 때문에 더 락 등등 연기잘하는 선수들 많은데 퀸튼 잭슨은 MMA선수가 연기를 너무 잘해 ㅋㅋㅋ 	1
111	주말마다 리암니슨 나오는 영화 찾아서 챙겨보고있는데요이거 기대안했는데 진짜재밌어요 스토리 진심짱인듯.. 	1
112	센스 있는 액션영화 전혀 지루하지 않다 	1
113	배우도 내용도 다 좋네요또 봐도 재밌음 	1
114	2편 나오면 바로 달려갈 영화 	1
115	괜찮음 	1
116	인생영화를 찾았다 한달에 한번씩 본다 	1
117	킬링타임으로 최고의 영화. 	1
118	정말 재미있게 봄. 캐릭터 하나하나 개성있다. 	1
119	콘스탄틴이랑 이거는 2편이 나오길 존버정신으로 기다리는데 과연 내가 승리할 것인가... 	1
120	깔게있나? 지금나오는 한국영화들보고 이거보면 안구부터시작해서 온몸이 정화되는 느낌 배댓처럼 b급이아니라 b(ig)급 이다 	1
121	브래들리쿠퍼보려고 봤는데 a팀 전부 존멋,, 액션 최고다 	1
122	꾸르잼♡ 또 나오면 좋겠다! 몇번째 보는건지 ㅋㅋ 	1
123	10대 여자다. 개꿀잼이다. 볼까말까 망설인다면 꼭 봐라. 후회는 없다 10대들아 	1
124	평식이 수준이 개떡수제비 	1
125	탱크로 비행하는 장면에선 대사 하나하나가 정말 유쾌함 	1
126	브래들리쿠퍼 진짜 개잘생겼네 눈부시다 	1
127	재미있어요~ 배우들도 서로 잘 어울리고 중간중간 코믹적인 부분도 좋아요~ 	1
128	왜 흥행을 못한건지 이해할수가없다 연기 액션 스토리 어느것하나 안빠지는대 배우들의 케미까지 흥행만했더라면 2탄도 제작되고 좋았을텐데 	1
129	진짜 레알 꿀잼;;와 꼭보세요 ㅋㅋㅋ시간훌쩍 	1
130	복성고조 전쟁판 무슨말이 필요하리 	1
131	레인져 꼴통 4인방이 모이는게 이렇게나 유쾌하고 통쾌할수가 ㅋㅋㅋ 솔까 제목이 너무 유치찬란해서 B급도 아닌 싸구려 액션같아 안보다가 이제서야 코로나덕에 볼게없어서 넷플릭스서 검색하다 그나마 좋아하는 브래들리랑 리암...	1
132	킬링타임용 꿀잼 오락영화. 	1
134	그당시 극장에서 다른영화보려고했는데 자리가없어 이영화를보게된게 신의한수였다 꿀잼 	1
135	최고의 액션영화! 몇번을 다시봐도 줄거리부터 액션. 기상천외한 즐거움까지 무엇하나 빠지지않는다. 진짜 쵝오!! 	1
136	뭐야 별생각없이봤는데 손가락에 꼽을정도로 재밋음 	1
137	시원한 액션과 코미디 개성넘치는 캐릭터 	1
139	킬링타임용 영화의 교과서 	1
141	약40년전 미드인 에이특공대를 영화로 보다니 	1
142	박평식이 좋아하는 대부는 OO이다 	1
143	2 왜 안만드나 몰라킬링 타임용으론 꽤나 수작인데.. 	1
144	빤히보이는오락영화라도이런영화를만들어야지..과연한국이예산이있다해도이런영화를만들수있을까..목에벽돌만올리고다니고서얀한국영화천개와맞막는다 	1
145	대사, 액션, 배우 모두 완벽 ㅠ 	1
146	넷플릭스에 있어서 봣는데 지금봐도 꿀잼이다 	1
147	가오갤 로켓의 텐션을 이 영화에서도 느낄수 있어서 좋았다. 모든 배우들의 캐릭터가 매력적이라 단편으로 끝내기엔 너무 아깝다는 생각이 든다 	1
148	미친영화 감히 인생최고의 영화라 말할수있다 	1
149	이게 액션영화다 마!라고 말해주는 영화 	1
150	정말 재밌는데 왜 2편을 안 만드는지. 	1
151	쓸데없는 요소들을 다 빼는 통찰력도 대단한 능력임을 보여주는 영화, 	1
152	2시간이 지루하지 않을 정도~ 잼있음~ 	1
153	완전 완전 강추 !! 꼭 보세요~ 	1
154	정말 2가 나왔으면 좋겠어요 ㅋ 속시원한 영화 	1
155	전문가 선비양반들 눈에는 안찰런지 모르지만 재밌는 영화였습니다. 대중성이 다는 아니지만 중요하지 않다는 것도 아니죠 	1
156	3번연속으로봐도 안질리는영화 	1
157	아날로그 액션을 보여준다 보는내내 시원한데 조금 부족한 느낌은 뭐지... 	1
158	재밌네요할거없으시고액션영화땡기시는분들리암니슨나오는영화추천드려요 	1
159	예전부터 봐야지 했었는데 기대를 져버리지않았네요ㅋㅋㅋㅋ개재밌음ㅋㅋ 	1
160	다시 볼때마다 재밌는 영화 	1
161	최고의 코믹액션 열자채우기 	1
163	꿀잼 꿀잼 꿀잼 꿀잼 꿀잼 	1
164	킬링타임용으로 딱!!!! 	1
165	내가 본것중에 최고의 킬링타임영화임ㅋㅋ 	1
166	두말할 필요도 없는 영화 ~ 최고다 진짜로!!ㅋㅋㅋㅋ 조용히 입다물고 보면된다 ㅎㅎㅎ 	1
167	중래가 노트에 그림을 그릴 때, 이 영화의 진가가 드러난다 	1
168	천방지축인데 추하지않아 	1
169	이게왜5점대평점을받고있는지.5점받을건영화가아닌한국관객이다 	1
170	대체 이놈의 네이버 평점이란...ㅉㅉㅉ 멋진 영화임에 틀림없다. 	1
171	홍상수 감독의 영화가운데 최고 재밌었다... 고현정연기최고! 	1
172	추상화같은 영화를 사실화가 아니라고 실망하는 사람들이라니.. 	1
173	홍상수의 역작. 현재 이 땅에서 가장 섹쉬한 낭자인 고현정의 그 똥십은 표정 연기! 	1
174	안보고 머라하지마~~~~~~~~~~~~~~!!1ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 	1
175	최고의 영화 배우들 연기와감독의 연출이 기가 막히게만난 영화 	1
176	리얼해서 놀랐다 	1
177	중래가 문숙한테 성질낼때 그 찌질함이란ㅋㅋ 고현정이 참 좋은 배우란걸 새삼 느낀다 	1
178	거울도 안보는 사람들은 재미없을 영화... 	1
179	평점너무해ㅠㅠ 난 은근 잼나던데.배우들도 딱 어울리고. 	1
180	밝아진홍상수고현정의발견127분동안미소짓고있었다는,, 	1
181	고현정의 연기변신과 홍상수감독 특유의 해석 	1
182	홍상수 영화 처음인데 와 너무 재밌는데요 듣던대로 진짜 주변사람들같고 내얘기같은 사실적묘사에 여러번 즐거웠습니다 ㅎㅎ 몇개더찾아볼거같네요 	1
183	와... 이건 영화가 아니라 실제 주변사람들을 찍은 리얼리티쇼같다.!!대사, 표정, 몸짓 하나하나가 다 너무나 사실적이다. 	1
184	내 주변에 저런 인물들 있다. 그래서 이 영화가 고맙다. 	1
185	홍상수의 다른영화보다는 인위적인 듯. 그래도 좋다. 	1
186	개인적으로 홍상수 감독님 영화 중 가장 좋아하는 영화 	1
187	너무 사실적이라 중간중간 웃음이 터졌다.저런상황이되면 대부분의 사람들의 머리속에는..ㅋ 	1
188	홍상수 영화 공식 속에서 또 다시 빛나는 유머와 철학 	1
189	현정언니 연기 대단해요~ 	1
190	소설같은 영화 그리고 오랜만에 보는 고현정의 연기 좋았다(8점) 	1
191	고현정땜에 나두 10점 	1
192	일단 고현정땜에 10점~ 	1
193	고현정 연기 정말 잘하삼 ㅋㅋ 	1
194	한국영화발전을위해서 	1
195	문숙(고현정)의 자연스러운 표정 연기에 반하다 	1
196	..........고현정의 엉뚱한 행동,,,웃음 	1
197	엉뚱한 고현정의 연기^^ 즐겁게 잘 봤어용~~ 	1
198	난 매번 홍상수 감독을 이해하기 힘들다ㅠㅠ 	0
199	송선미 대사..너무 쎅시하다..심장이 터질 것 같다. 	1
200	대사들이 너무 뜬금없고 무슨말 하는지도 모르겠던데.... 	0
201	은근히 끌리는 구석이 있는 영화 	1
202	잘 봤습니다. 고현정의 씩씩한 뒷모습에서 위로를 얻었어요 	1
203	멋진 논리도 본성 앞에서는 소용 없다. 	1
204	아직 상업영화 느낌이 많이남아있지만 프랑스 철학자들의 이야기가 적절히 버무려져 쉽게 이야기하는 장면이 많아 좋았어요 	1
205	겁쟁이 중래, 귀여운 창욱, 사랑스런 문숙, 여우같은 선희까지 인간의 모습을 보여주는 걸작. 	1
206	남자가 해변에 가는 이유, 그리고 성공적인 과정, 하지만 욕심부리다 나락까지 떨어지는 그런 일련의 과정을 허세가득 담아, 질펀하게 빨아, 구질구질하게 말려 버리니 참 보고나니 웃는게 웃는게 아닌 암담함만이 남는구려....	1
207	할 수만 있다면 김중래의 뒷통수를 한대 콱 쥐어박고 싶었다! 	1
208	재밌어요 	1
209	현실적인 멜로를 보고 싶다면... 	1
210	현실의 극대화 	1
211	몰입하여 잘 봤습니다. 홍상수감독 영화 좀 지루한 감이 있는더 이번것은 산뜻. 재밌게 잘 봤네요 	1
212	평점이 너무 낮네 좋은 영화였다!!! 	1
213	평점이 너무 오류다1人 	1
214	평점 오륜가 보네 	1
215	이 기기묘묘한 어긋남을 영상화해내는 능력이란! 	1
216	배우들의 연기, 분위기 전부 좋았다.. 	1
217	고현정,송선미 막상 함께보니 별루안닮았네요~ 	1
218	은근히 리얼하네~ 고씨 달리봤음. 술취한 연기 진자 술취한듯 완전 혀꼬임~~룰루랄라~ 	1
219	무엇보다 재미가없다 	0
220	지루해 	0
221	김승우 주연의 영화는 대부분 재미없다고 봐도 무방함. 솔직히 홍상수 감독 영화에 고현정 출연 한다 길래 혹시나 해서 봤음. 그냥 지루함 	0
222	별 반개도 아깝다.. 	0
223	모텔만 집중이 되더라 	0
224	모래시계 여주인공 혜린이 고현정을 이렇게 써먹네...홍상수 너란 사람... 	1
225	맨날 지얘기 영화로 만들지말고 일기를 써라 	0
226	홍상수식 코미디의 진수 	1
227	역시 홍상수 감독..내내 킥킥대고 웃었다 아 너무 훌륭하네 	1
228	처음은 지루하지만 중반부터 완전 개그인데ㅎㅎ 	1
229	귀엽게 웃기고 현실적인 사랑이라... 	1
230	이 뻔하고 유치하지만 삶이 오롯이 담긴 지루박 사랑! 	1
231	볼만해요 재밌게봤음 	1
232	갠찮음 	1
233	<극장전>의 영실의 말을 이해한건 이 영화의 김중래, 공간을 바라보는 시간! 	1
234	999999999999999 	1
235	연륜이있어야보이는홍상수형님의영화는무얼먹으면서보아야제일맛있을까? 	1
236	홍상수 영화중 가장 유쾌했던 영화ㅋ 	1
237	굿 	1
238	명불허전 홍상수. 하지만 이번 작품은 다소 허전함이.. 	1
239	이 영화 하나만으로도 홍상수의 가치는 충분하다! 	1
240	홍상수 최고작은 아니겠지만, 가장 큰 성취 	1
241	필름코멘트 선정 100대 영화에 들어간거 축하 	1
242	영화 내내 끊이질않던 그들을 향한 따가운 시선.. 그 시선은 우리의 시선이었다 	1
243	초록물고기 박하사탕 오아시스 밀양 시 등등 이 감독은 안쩌는게 없노 	1
244	정상이라고 생각한 사람이 전부비정상으로 느껴졌다. 	1
245	문소리씨 연기 정말 대단하네요 	1
246	나무가지 쳐주던 모습‥‥할말을잃었다‥ 	1
247	한국 영화 박물관이 있다면 이 작품은 꼭 전시되야 한다. 한국 감독 필모그래피 사상 완벽한 필모그래피를 가지신분이 이창동 감독님이시다. 걸작들만 나열된게 아니라, 배우들도 하나같이 프로필사진들이 새것마냥 찍혀있다. ...	1
248	이런 영화가 메이드인코리아라서행복합니다지금본다면 수준 높은 시나리오에우월한 연출 그리고 유명 배우들의지난 모습까지 ㅋㅋ왜이리 극찬이냐구요?친인척이니냐구요?일단 보세요 그럼 아십니다한국 영화의 진한 실력을 	1
249	내가 평가할 수 있는 영화가 아님. 10점만 누를 뿐. 	1
250	문소리의 뇌성마비 연기는 어떠한 특수분장, 특수효과보다도 위대했다. 	1
251	뜸한데, 이 작품에 나오는 모든 배우들은 활동히 활발한상태이고,발연기하는 배우들도 없다 모두 하나같이 연기력이 좋은 배우들이며,특히 주연배우 설경구 문소리는너무 아까운 연기자다. 이런 감독님이 나오기는 정 힘...	1
252	공주는 장애인이 아니다 사랑하는 여자일뿐 	1
253	정말 드럽고 불편하게 재밌습니다. 	1
254	장애인에 대한 뭇 대중들의 동정어린 시선이 얼마나 가식과 편견으로 가득찰 수 있는지, 한 사회가 자비랍시고 조형해 낸 타자의 삶 그 형해적 레파토리가 약자들에겐 얼마나 큰 주홍글씨로 기능할 수 있는지, 이 영화 정말...	1
255	이정도는되야 영화라 부를 자격이 있다 	1
256	연희야 이런게 연기란다 	1
257	이때의 설경구의 살기어린 연기를 다시 볼 순 없나?.. 	1
258	성에서조차 소외되는그들에 대한 우리의 시선을 느낄수 있었던 	1
259	문소리가 연기를 얼마나 잘했냐면... 나 어릴때 이 영화 보고.. 문소리가 진짜 지체장애가 있는줄알고 대단한배우다!라고 생각했었다 여러므로 대단한 배우! 	1
260	우리가 비정상이라고 보던 이들은 정상이고 정상이라고 보던 이들은 비정상이다 	1
261	이 영화를 왜 이제서야 봤을까? 하지만 다시 보기는 싫은 불편한 진실. 	1
262	진짜 진정한 사랑을 알고싶으면 이 영화를 보라고 말하고 싶다 나도 이런 사랑을 할 수 있을까? 많은 감정을 느끼고 배우게 해준 영화 중 단언코 명작이다 	1
263	'나는 아니다. 나는 세상에 편견 없다.' 라는 생각으로 혼자 아닌척하고 나 자신을 미화했다. 근데 영화보던 도중 한공주를 둘러싼 주변 사람 중 하나가 나라는 생각이 들어 사회복지를 전공하는 학생인 내...	1
264	11점을 줄 수 없는게 안타까울뿐..... 	1
265	이창동감독은 천재다. 	1
266	오늘 또 오아시스를 봤다.우울한 기분이면 난 오아시스를 본다. 그리고 진정한 삶의 의미에 대해 다시 한번 생각해본다. 최고다 이영화. 	1
267	정말 이스토리가 한국영화란게 믿기지않는다.... 	1
268	사회로부터 가장 손가락질받고 지탄받는 두 사람이세상에서 가장 깨끗하고 순수한 사랑을 하는 이야기.평소 사회로부터 소외받는 이들에 대한 나의 태도를 돌아보게한 영화이다. 	1
269	오늘처럼 우리 함께 있음이 내겐 얼마나 큰 축복인지 	1
270	설경구와 문소리의 연기는 정말최고였고 연출력과 감동이좋았다 	1
271	이영화는 장애를 다룬 영화들중에 가장 잘만든 수작이다. 세계 어디를 내놔도 모자랄게없는 진짜 예술작품이다. 단순히 영화가아니라 이영화를 보면 장애인들을 보는 시선이 조금이라도 바뀌게된다. 그들도 똑같은 사람이다. 	1
272	이런 영화를 명작이라하는구나 	1
273	남주인공 역할을 할 사람은 설경구뿐이다. 정말 연기 너무너무 잘했다. 문소리보다도... 	1
274	지하철 내가만일...눈물난다.아무것도 모를것 같고 알아봤자 아무것도못할것 같은 장애인...나역시도 마주치면그런 맘으로 바라봤을것에 반성한다.여느 커플들처럼사랑을 표현하고 싶은데 하지못하는 현실에 내가만일 노래에서...	1
275	문소리.. 문소리.. 문소리.. 	1
276	이 영화의 조연은 바로 나. 	1
277	장애인관련일을하고있는사람으로써 문소리씨연기는정말소름돕고 존경스러울따름입니다 장애인관련일을하시거나 관심있으신분은 꼭보세요 인생에서투자해도절대안아까울 시청시간일거에요 감사합니다 	1
278	강간 미화하는 쓰레기 영화.. 강간범을 사랑하게 되다니 말이 되냐? 	0
279	사막 같은 세상에 오아시스 같은 영화. 말이 필요 없다. 최고다. 	1
280	여성 장애인들을 성범죄로 부터 보호해야 한다는 결심을 하게 된 계기가 되었습니다. 성범죄를 미화하는 쓰레기같은 시각도 잘 봤구요. 	0
281	지하철에서종두에게 내가 만일을 불러주는 공주의 모습이 뇌리에 남네요.. 이런 좋은 영화를 너무 늦게 봤네요.. 	1
282	사랑은 누구에게나 평등하다. 	1
283	한국에 이런 명작이 있다는 게 자랑스럽다. 이창동 감독은 빛에 가려진 사람들을 다양한 각도로 잘 보는 것 같다. 그들에겐 사랑이 '오아시스', 그 순수한 사랑 방식. 그리고, '정상인'이...	1
284	강간당한 여자가 다음날 예뻐보이려고 옷을 고르고 있을것 같아? 그게 사랑이 될것같아? 지긋지긋한 강간판타지. 한남강간문화가 담긴 영화. 	0
285	진심으로 하는 순수한 사랑.. 언젠가 나도 	1
286	문소리 진심 너무 이쁘다. 그리고 진짜 최고다. 정말 반했습니다.좋은영화 잘봤습니다... 설경구님도 좋았지만 솔직히 여배우에게 이렇게 관심생기고 빠져든것은 이영화가처음입니다 	1
287	문소리도 대단하지만 설경구는 무서울정도의 연기를 한다 	1
288	다 좋은데, 고구마 한 100개는 먹은거 같다 	1
289	이창동과 김기덕의 작품은 모두 호불호가 갈린다. 중요한건 접근하기 어렵지만 한번 빠지면 완전히 중독된다는 것이다 	1
290	보기에 조금 불편한 영화 	1
291	물 없이 고구마 100개를 먹은듯한 이 느낌.. 잊을 수 없을 것 같다. 	1
292	내가 약자에게 얼마나 폭력적인 사람인지 알았다. 	1
293	문소리 지하철역에서 비장애인으로서 노래부를때..정말눈물나더라. 	1
294	내가 만일 하늘이라면그대 얼굴에 물들고싶어 	1
295	박찬욱이나 봉준호도 개쩌는 감독들인데 한편씩 삐꾸나는 영화가 있더만 이창동은 삐꾸나는영화가 없냐 ㄷㄷㄷ.. 	1
296	영화에서 잠깐씩 공주가 장애가 없어진 모습으로 자신의 두 발로 아무렇지도 않게 걷고, 노래도하고 춤도추는 모습은 종두가 생각하는 , 자신이 편견없이 느끼는 공주가 아닐까 하는 생각에 눈물이 흘렀다 	1
297	17년이 지나 이제서 봐서 후회와 동시에 이 나이에서 느낄수 있는 감동에 감사. 나중에 다시 봐야할 명작 	1
298	12년전 영화를 이제서야 보네.. 다행이다.. 공주가 경찰서 캐비넷을 온몸으로 쳤을때 하염없이 눈물이 나왔다.. 	1
299	2002년 당시 한국의 모습을 그대로 찍은 영화. IMF이후 카센터로 집안의 가장인 큰형, 그의 뺑소니 사고때 대신해 감방을 간 둘째 종두, 그사이 몰래 이사까지 가며 외면해버린 가족들.. 어른이 된다는것, 눈치, ...	1
300	모두좋아하네 모두사랑하네종두건들건들하며노래따라한다웃겨죽는줄~~ 	1
301	그냥 쩌는 영화 지금 봐도 감동. 	1
302	영화 끝나고 문소리 씨 연기때문에혼자 일어나서 기립 박수 침 	1
