	label	reviews
14	0	마지막 경기 이기는 것을 보고 싶은 마음 보다는 잘 정리해서 마음 다잡고 내년을 기약하는 야구를 보고 싶었는데 마지막 경기까지도 1승더 창겨보겠다고 실력처지는 노땅들을 그냥 그대로 투입해서 방망이 삽질에 글러브 삽질까지.. 차라리 2군 선수들 대거 투입해서 그랬음 그냥 그러려니 하겠지만...다음 감독은 독사같은 코치들을 데리고 선수들 마음가짐부터 다시 고쳐잡을 수 있는 인물이 와야합니다. 이 팀은 투수가 문제니 타자가 문제니 수비가 문제니 하는 건 사치입니다. 
15	0	러프 같은 놈도 LG의 패게로 같은 식으로 퓰스윙하는 쪽으로 타법을 바꿔야 하는데 너무 볼에 방아이 ㅊ나가고 . 너무 컨텍만 한다 러프 ㅅㅋ도 만루에 새가슴이라 절대 적시타 못낸다 윌리엄슨은 이 ㅅㅋ는 왜 사왔는지 알수가 없다 4타수 4삼진이라니 . 라이블리 투수는 재계약해서 써라 해일리. 맥과이어보단 구위도 제구도 훨씬 좋구만 
16	0	감독생활 마지막 게임까지 말아 드셨군요!유종의미라도 거두길 바랐건만..너무 이른 나이에 감독을 맡아서이제 누구 밑에서 코치질 하기도그렇고 참 골치 아프게 생겼네외국 나가서 야구 공부 많이 하고들어 오길 바래본다 수고했어! 바이~ 
17	0	한점을. 못 내나글고 경기. 끝났다고. 실실. 웃나 
18	0	삼성보지말자이따구로선수기용도그렇코수비도안되고무사만두찬스를상위타선이다말아먹는이런경기를돈주고보는것도아깝고 감독도 진짜 바꿔라내가해도이정도는안하긋다 . . 무슨생각으로감독하는지모르긋다 . 
19	0	삼성감독을바꾸던지해체가닶이다 . . 
20	0	정말 오래 참았습니다정말 말도안되는 선수기용하루빨리 새감독 임명해서김한수가 다음주 부터라도 선수단에서 손떼게 해야 됩니다 
21	0	다 나가 뒤...져라 김한수 비롯한 코치 타자들 다 나가 뒤...져라 무사 만루 상황에서 초딩도 중딩도 고딩도 희플쳐서 1점은 내겠다 온갖 해택과 연봉까지 ㅊ 받으면서 무사 만루에서 무득점은 뭐냐 놀러나왔냐 ㅂㅅ들아 
22	0	오늘 송준석말소 양우현등록쓰지도 않을거면서 왜 1군등록 한건지이성곤 김인수는쓰지도 않을거면수원까지 머하러 데려 갔는지정신이상 있는거 아닐까요? 
23	0	허리 뻐근한지 허리운동 하고 있네 인플레이중ㅈ에ㅋㅋㅋㅋㅋㅋㅋㅋ 뭐저런게있음???! 
24	0	8회에. 5대0이면. 설마. 이대로. 끝나는건. 아니겠지못. 이겨도. 한점은. 내자. 제발좀 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 제발 부탁드립니다 
25	0	 박해민은 연봉 반토막으로 만들어야 한다....... 진짜 수비 말고는 할 줄 아는게 하나도 없다.김성훈, 박해민, 이학주 이런 것들은 왜 야구하냐....... 요즘 구자욱도 야구 할 생각이 없는거 같더라.......러프도 내년에는 안보면 좋겠다. 김한수 수준의 김성훈...... 김한수야 너 야구장 근처도 오지 마라. 팀을 완전히 꼴찌팀으로 만들고 선수들도 저렇게 만드냐.  
26	0	1대0. 이라. 그래도. 희망이. 있어서. 계속. 보다. 5대0정말. 욕. 안하고. 싶은데. 이건. 프로팀이. 아니야그냥. 팀 해체해라져도. 열심히. 해야하잖아. 대충대충 희망이 없다. 내년이라고. 딱히. 나아질것도. 없어보이고다. 나가. 죽♡라연봉. 다. 반토막해라 
27	0	도환아 제발 내년엔 삼성에서 안보였음 좋겠다 빠따센스없고 돼지가 스윙매가리도 없고 수비도 안되고 니가떠나줘 제발 ㅠㅠㅠ 
28	0	 바로 앞으로 오는 공도 못잡고 쳐웃고........... 삼진당하면 쳐웃고. 공빠지고 구경하고 저게 프로야구냐. 놀러 나온 것들이냐. 이학주 저런거는 왜 야구 하는 거냐.. 김한수 마지막 게임이라고 아주 소풍 나왔냐  
29	0	자제 합시다.ㅎ팬분들이 좋아하는 분들과 언론에 나온분들을 거론 하시기도 하는데 그까지만 하시는게 좋을듯 합니다.각자의 희망사항과 배치된다고 해서 깜이 안됀다는등의 말씀은 옳지 안다고 생각됩니다. 
30	0	맨날 안타수 보다 실책수가 더 많믄 팀ㅠㅠ 
31	0	아니. 얼마나. 성의. 없이. 하면. 중계도. 안해주나어제. 점수내서. 오늘. 또. 개점휴업인가참. 어이없네순위마음적으로는. 꼴찌나. 다름없음제발. 다. 정신. 좀. 차리고. 돈값. 좀. 하시요 
32	0	드럽거 못하네 정말 드럽다 구역질난다이말뿐 할말없다 성의없는야구 실력없는야구 재능없는야구 카퉤 
33	0	감독으로 적극 추천 함양준혁이 감독하면 선수들 내야 땅볼이든플라이볼이든무조건 힘차게 열심히뛰게 하는건 잘 할꺼다 타격은 타격 코치에게수비는 수비코치에게 감독은 투수교체시기만 잘하면된다 
34	0	안녕하세요. 9월15잏 블루회원가입했는데기념볼을 아직못받았습니다어제 삼성라이온즈파크에 갔는데기념볼받는곳에서 아가씨한테 물어보니집에서 수령하면된다고하는데어제 다른분들은 기념볼을 받았어가져가던데저는 언제쯤 받아볼수있을까요 
35	0	진심 이렇게 재미없는 씨즌은 첨이다.무색 무취 아무특색없는 팀칼라,이게 프로냐?? 
36	0	그래야 선발이건 필승조건 진입 가능하다 
37	0	이미 전년도에 강기웅이 2군타코 겸직하면서 비비아크는 없어진거나 마찬가지였고 2군의 부족한 투수력을 다이너마이트 타선으로 변모시키면서 2군 성적이 꽤 향상되었었음.그렇담 김종훈을 내보내고 강봉규를 올렸음 김종훈이 강봉규 자리로 가야 하는데 다시 강기웅 자리로 가면서 강기웅은 이미 없어진거나 마찬가지인 비비아크코치로 다시 감.이미 이때 김한수가 김종훈을 이용해 강기웅을내보낼 음모를 가지고 있었고 이게 결국 올하타격대참사로 이어짐 
38	0	삼성 니네들 야구하기 싫지? 요즘 경기 끝나면 막창에 쐬주생각만 간절하지? 3경기연속 무득점인데 쪽팔림도 없지? 팬들을 개돼지로 인식하니 미안함도 못느끼는거지? 걍 관두자 눈썩는 삼성야구. 찬란한 전통과 역사는 어디로 갔나. 삼성그룹이 뭐가 아쉬워서 야구단 운영하냐. 축구 농구 배구까지 죄다 타 구단에 팔아넘겨라! 
39	0	롯데에서 재계약 포기했는지 벌써 짐싸서 돌려 보냈단다~~또 새로운 강력한 용병 찾는다고 이상한 놈 데려오지 말고 레일리나 데려와서 잘 써먹어봐라~~방어율 3.88에 기본 6이닝은 먹어주니 삼성 입장에선 가릴것 없이 데려와야 한다 
40	0	1군 2군 타격코치들 전원물갈이 해야 됩니다삼성 역사의 치욕 입니다 
41	0	물론 감독 이 ㅅㅋ가 혹사시켜서 지친대다가 자꾸 불펜으로 나와서 경기내주고 한것도 있지만 너무 볼질하고 그렇다고 공이 빠른것도 아니고 타자 눈애는 . 컨택이 다되어서 엄청 안타를 맞는대도 2군을 안보내는 감독이나 다 .ㅂㅅ 집단들이지 
42	0	삼성이 두경기 다 이기고기아가 남은 한경기 져도기아 7위 삼성 8위다만 남은 스케쥴상 한화가 삼성 제치기는 힘든 상황 
43	0	마지막 홈경기 피날래 이벤트하지마라삼성팬들 모아놓고단체로 뒷목잡고 쓰러지게할려는게니들목적이냐? 
44	0	최씨 놈들 중에 최충연보다도최지광을2군으로 보내야하고 이런 불펜은 쓰지 말아야한다.최지광이 말아먹은 경기가 한둘이 아니다 김승현 최지광 장필준은 필히 좌투랑 트래이드 시켜라 
45	0	주전으로 나오는것도 아닌데 타율이 1할 9푼이고그렇다고 수비 주루 잘하는 것도 아니고무슨 선수가 배트 나가는것을 못 보겠네요!초구 두번째 공 한가운데 들어오는거 배트 한번 휘두르지 안고 있다가 바깥쪽 떨어지는 볼에 삼진!아님 투스트라이크 몰리다가 자신없게 쳐서 땅볼!화요일 엘지전 직관 갔는데 4타수 1안타에 아마 삼진 3개로 기억합니다그나마 안타도 거의 실책성 수비인데 안타로 기록된거 같고8회에는 더블 플레이 할수 있었는데 1루 송구 위로 해서 더블 플레이 못해서결국에 4대 2까지 쫓기고정말 모하나 눈에 들어오는게 없네요응원도 아까워요! 
46	0	삼성하고 회식한번 해야할듯~6연패중이였는데삼성때문에 1위하겠네 
47	0	KBO 최초 아닌가요 
48	0	팀 해체 안 하고?ㅂㅕㅇ신 꼴깝 하네 ㅎㅎ 
49	0	집에서 애나 봐라 
50	0	6회말에무사 1루에서3대0으로지고잇으면김도환 신인선수한테타격 맡기나???진짜김한숨머리에무슨생각인지??김도환 타석때대타로사용해서압박을 해야 되지않나???신인돼지한테맡기는김한숨 오늘도 역시토토 햇네 
51	0	내야 중심에서는 자리잡기 힘들것같은대 
52	0	한 가운데 공도 볼로 판정하니 ....오심 하나가 분위기 완전히 넘어갔네그냥 2점 헌납 
53	0	이새끼머 믿고계속 1군에 잇는지 모르겟네넌1군에서 안통한다구속도안나오고변화구도밋밋하고빨리 군대나가라내년에다쓸모없는선수군대나 빨리 보내라최지광 장지훈최채흥 김성훈원태인나이더쳐 먹기 전에나라나구해라 
54	0	이것참 애매하군요ㅎㅎ 평소보단 잘던지는거같긴하네요스크 공격력이 어쩌다 저렇게 폭망한건지..허허~ 
55	0	오늘도무득점이면 3경기연속 무득점우리나라 프로야구최초는머든지삼성이다하네 
56	0	러프도 내년 재계약 보다 다른 타자용병 구하는 것이 좋을듯 하네요러프도 자신없는 타격 병살타 윌리엄스 멸치도 필요 없을듯 하네요라이블리만 재계약 하는 것이 좋을듯삼성 물타자들은 방망이 들지 않고있어라 
57	0	나이도 많고 민호처럼 롯데 출신이라 걸리기는 하지만 지금의 해민 자욱 헌곤 외야는 두산 스크 헬쥐 키움 2군급이네요 ㅠ 외인타자 둘 쓰자는 분들도 계신데 지금 선발진도 초개판이라 외인선발 2명은 필수라 생각하구요 러프 재계약 가정하에 내야는 계범 성규 키운다쳐도 외야는 하..키울 애조차 없네요 ㅠ 김동엽도 못믿겄고 내년 가을야구 냄새라도 맡을려면 전준우 꼭 필요합니다. 솔직히 외야 유망주도 없잖아요? 
58	0	 예전엔 구속마저도 들쭉날쭉 하고 허구헌날  너무 뚜드러맞아서 끝났다 싶어서 되게 시러했는데 오치아이가 다시 돌아오고나서 왠지 각성한 느낌이내요 보시기에 어떻습니까 ?  
59	0	김도환 어떻게 하면 안볼수 있을까요 허구헌날 삼진! 수비벌래 공격벌래 진갑용이 아끼는 선수 제발 데리고 올해를 끝으로 나가길.... 
60	0	원석아절력질주했으면 세이프 될수있는 상황이였는데 뛰다가왜포기하냐?이제져도상관없다고생각하는거냐?그럼야구를포기해라 
61	0	삼성야구는 구단자체는 튼튼 했는데 만년 2위권에 머물렀던 한을 풀고자 김응룡감독을 필두로 투자를 했습니다. 지키는 야구를 시작으로 시스템적인 야구를 도입해서 우승과 왕자를 지켜왔는데 그 이후로 팀을 이끌어가는 감독들은 주어진 환경에서 지켜나갈뿐 앞을 생각하지 못했고 애착도 지도력도 수준 밑으로 이어지면서 거지근성 구단과 마딱떨어 지면서 창단이래 먹칠을 하고 있습니다. 누구도 관심이 없고 그때만 생각하는 삼성야구 존재는 더는 힘들다고 생각합니다. 
62	0	두산과 대결에서 11대0 대패와 완봉패를 당했는데 내년에 기대할수 있는 투수가 없는 것도 문제지만 삼성 감독과 코치진이 선수 육성하는데 능력이 없다는 사실이 더 미래가 어둡습니다. 과연 내년에는 삼성 선발진과 불펜 마무리가 어느정도 성장할지 모르지는 두드러지는 성장은 없을거라 생각합니다. 타선도 이래로 지속된다면 만년 하위권에 머울러야 합니다. 떠날 감독,코치,선수들 중에서 떠나야할 사람은 빨리 떠나고 큰 기대 보다도 가치와 효율성 있는 투자가 필요하다고 생각합니다. 
63	0	 굳이 탓을 하고 싶거든 세월 탓 하세요. 나이 감안하면 충분히 역할해요. 그리고, 윤성환선수 없었으면 삼성왕조 가능했을까요?? 덕분에 왕조 시절 엄청 행복했네요. 
64	0	왜냐 경기력이 형편 아우편도 없으니 이길려는 양의지도 없고 개판집단임 
65	0	조현우연습하게야구장비워줘라 
66	0	라팍개장이래 상대전적 정확히 아시는분 있나요? 거의 처참할 정도인거까지는 알겠는데 2승 20패 정도로 기억하는데 너무 부끄럽습니다. 
67	0	진갑용 코치가 됬으면 합니다 카리스마도있고나사빠진 선수들 휘어잡을수있는분은 진갑용코치님인듯합니다 그리고 삼성 한국시리즈 우승은 진갑용 코치님이오면서 시작됬다고 볼수있 습니다 
68	0	두산이 좌투에게 약한거 다 아는 사실인대 우투인 윤성환 등판시킨게 뭔 개짓이냐 백정현이나 최채흥을 저번 등판에서 빼고 그날에 윤성환 시키고 오늘 백정현 최채흥을 등판 시켰으면 두산놈들 잡을수도 있었는데 
69	0	그만큼 돈 많이 받아 ㅊ먹었으면 이제 방망이 볼 내려놓고 은퇴들 해라 강민호는 안뛸라면 2군이나 ㅊ가고 ㅕ 
70	0	두산이나 sk는 삼성에 최지만 추신수 류현진 메이저리거가 오지않는 이상 절대 이길수가 없다 
71	0	두산 ㄱㅅㅋ들은 인정머이 없는 오재원 같은 4가지 없는놈들이니깐 sk에게 2연전 다 져줘서 그냥 sk 우승하게 해줘라 2연전 내주고 고만고만한 kt만 잡고 1승하면 되잤냐 
72	0	설마했는데. 1점도. 못. 나고. 끝났네아니 연승이. 왜. 안되냐고퐁당퐁당 1승 하고. 나면. 2패는. 기본이고제기랄이다다. 짤라라 돈값도. 못. 하는. 것들 
73	0	지고있어서 신나있는관중들선수도 못쳐서 너무즐거움 
74	0	SK와 두경기 KT 와 1경기다 질듯한화한테 뒤집어져서 막판에 9위 하는건 아닌지? 
75	0	개ㅇ들 발강 
76	0	김한수맑은 가을하늘 아래 서울서 온 손님 접대 잘하고 있네에고 불쌍하다 
77	0	어제 야구 질게 뻔해서 안봤는데 오늘 뭘 기대해서 라팍왔는지...괜히 라팍왔네 
78	0	어설픈 7위보다 실속있는 8위가 좋다 ㅎㅎㅎ 
79	0	정말 부끄러움을 모르는 자들이다 팬에 대한 모욕이다 
80	0	홈구장. 터가. 이상하지. 다들. 얼 빠져서리 
81	0	6시 45분에 네이버 스코어 보고 4대0 이라서 1회말 잠시 보다가 밥먹고 쉬고 있는데, 오늘 야구 봤으면 진짜 대학병원 응급실 실려갔다 ㅋㅋ 개보다 못한 CIVAL ㅈㅏ석 한수야, 디지지 와사노, 니가 그러고도 인간이냐, 
82	0	두산 홈구장사용하자그럼 압도적으로두산 우승할거 같다역대 2위랑게임차20경기이상 날거성적 올리거 같다삼성은라팍은 인연이 아닌값다삼성연고지잠실로바까라전자 라이벌 삼성 엘지차라리그 경쟁이재미있겟다라팍 불태우라진짜 삼성 구단 매각하고두산한테 연고지 줘라 
83	0	날짜를 잘못 정햇네시팍역시기대 저 버리지 않네10대 0 되자말자바로라팍에서나옴차라리집에가는게답이 였음진짜삼성 야구개판이다내년감독이와도삼성은발전 없어보인도 
84	0	올해입니까 ??내년입니까??아시는분?? 
85	0	윤성환 좀 쫒아내라 했구만. 쪽팔려서 원 
86	0	덕아웃에서 웃고있는거 보고 살인충동느낌......야구선수들도 능력제로 일당줘야됨 
87	0	그냥 적성에 안맞는것같고 재능도 없는것 같으니 그만하고 농사나 지어라 그만 니얼굴보자 나도힘들다 너같은거야구하는거보면 부탁한다 그만해라 재능 없으니 
88	0	대체 김감독 당신 머릿속엔 신인들이 없나?손주인이 특급 타자 수비수도 아니고김성훈부터 진짜 ㅡㅡ이러니 욕을 먹지요기사에 리빌딩은 인정해주자고 누가 썼던데대체 어딜봐서 리빌딩인가 묻고싶다 최영진, 손주인, 이원석, 김상수, 구자욱, 박해민, 김헌곤20대후반아님 30대초중반선수들강민호 부상아니었음 김도환은 오늘도 후보였겠지 그렇다그 투수들에서 툭튀어나온 선수가 있는것도 아니고최충연은 벼ㅇ 신만즐고 ㅡㅡ올해 원태인 선발돌려서 비교적 성공한건 칭찬한다만진짜 한숨만 나오네아직도 손주인 선발 내는 감독이 과연 제정신인지 확인하고싶다 
89	0	삼성 선수중에서 밥값 못하고 기량이 안되는 타자들은 두세명 빼고거의다라고 보면된다 새로업고 갈아치우자 
90	0	걍 은퇴해라~ 
91	0	진짜 뭐 이런게 다있노 조국같은 ㅅㄲ 
92	0	저딴경기력보여주면 마지막홈경기이벤트한다고쪼가튼소리 하고있네올해전적봐라1시즌내내 두산sk한테 딱3번씩 이겼다11패씩 하고 
93	0	절대 칠수없는 삼성 타선유희관 저 닭벼슬 머리.진짜 티브이에서 보는 모든 사람 통틀어 제일 역겹다 
94	0	두산진짜 강하다라팍에진짜두산 홈구장 사용하자삼성 연고지 바까라강원도로역시내예상은 적중햇다3회까지 5대0 예상 되네 
95	0	윤성환 같은 공느리고 제구 좋은볼은 전구단 타자들에겐 배팅볼이죠ㅋㅋㅋㅋㅋㅋㅋ 안타못치는 애들은 타자가 ㅂㅅ인거 같음ㅋㅋㅋㅋㅋㅋㅋ 
96	0	진짜 개한숨, 개보다 못한 10잣같은 한수야, 정말 대단하다, 작년에도 배영섭, 정병곤, 백상원 등 방출대기자들 올리더니 올해도 끝까지 리틀야구 10초딩 캐성훈과 손주인이냐, 16일 손주인 올려서 병살 2개, 24일 김성훈 삼진 3개, 이런거 보고도,아니, 지금까지 니 있는 3시즌 동안 하는거 보고도 선수파악이 안되냐 , 어제도 이학주, 이성곤, 송준석, 박승규, 다 제치고 나온 대타가 캐성훈이냐, 캐성훈, 손주인 그렇게 챙겨줄려면 시즌 끝나고 니들 나가리니까, 니들끼리 유튜브찍던지, 사회인 야구가서 놀아라, 개.잣.같은 10.ㅈㅏ석아, 디지지 와사노, 캐한수야, 그러고도 니가 인간이냐 
97	0	 요즘 삼성 타격코치 무능한거 팬들 사이에 다 퍼져 있습니다 팀 코치들 중에 가장 성과 없다고 찍혀있어요  투수 수비 포수 트레이닝파트 어느정도 나쁘지는 않은거 같은데 타격코치 만큼은 아니라는거 다들 동의하리라 봅니다 이 팀 팬이라면   
98	0	 삼성 올 시즌 1:0 으로 이겨본적 있긴 하냐 ? \ 이 팀 코칭스탭 중에 감독은 당연히 재계약 안될테니 차치하고 타격코치 전부다 경질 시켜야됨 ...  팀 홈런 갯수만 많으면 머하냐 ?  그게 필요할때 몇개나 쳤다고 생각하냐 ?   
99	0	어휴 
100	0	그냥 어재 LG전과 타선을 똑같이 하지 왜 손주인 최영진 이 ㅂㅅ ㅇㅈ들을 올려서 왜 역전할수있다는 희망고문만 시키고 지냐 고딩이나 아마추어들도 1점은 내겠다 
101	0	최채흥은 정말 잘 던져줬는데 정의윤에게 홈런 맞은거 빼면 타자들이 물타선이라 플라이쳐도 1점 낼것을 그것도 못내는 ㅂㅅ들는 싹 갈아 엎어야지 
102	0	1: 0으로 지네 손주인이 유망주인가손주인, 최영진에 이어 멸치 김성훈 대타 러프가 부진하면 이길 수 없네요 
103	0	진갑용말대로 강민호와 비교해도 나쁘지않고 더 나아보인다 내년에 타격코치 양준혁이든 이승엽이든 좋은 선배만나서 타격만 어느정도 성장했음 좋을거같다 
104	0	삼성출신 말고. 다른데서. 좀. 찾아라그래야. 지금껏.했든짓. 좀. 바꾸지 
105	0	스카우트 들도 지들이 잘못 픽 했는지 아는 모양이네요 
106	0	이성규는 팀형편상 3루 정착해야 되는데유격수볼 선수는 삼성이 많은데 ‥ 
107	0	지광아! 너 2군이 그립니? 제구,멘탈 모두 형편없다. 그따위로 할거면 2군이 더 어울릴거 같은데 
108	0	한화는 국내 선발진이 약해 하위권 삼성은 외인 투수들니 약해 하위권 도찜개찐 팀들이다 차라리 팀을 합쳐라 그럴릴은 없겠지만 
109	0	참 올라와서 하는짓이 스트레이트볼넷ㅋㅋ 그것도 만루위기에서 웬만하면 건들지도 않는다는 쓰리볼다음 4구째를 볼넷으로ㅋㅋ 이딴얘들도 투수랍시고 선수생활하고있는거보면 참 ㅋㅋ 
110	0	전역후 1군 곧바로 투입됐을때도 애가 공을 제대로 잡지못하고 떨어뜨려서 문제 있는거 아닌가 하고 글도 썼었는데..딱 예상이.맞네지금보니 기본기가 없는거 같은데 ㅎ오늘도 중요한 순간에 실책하고.. 포수자질이 있어보이진 않는다.. 이런 선수를 보상선수로 픽한 류감독도 대단타진짜 다들 선수보는 눈들이 동태인지 원. 
111	0	그 거지같은 시키 데려올려고 주전급 백업 포수 내주다 보니 삼민호는 강풍기가 되어 퍼져버리고 불펜들도 포수가 중심을 못 잡아주니 불만 질러댄다.이지영만 있었어도 적어도 엘지랑 4위 싸움은 충분히 가능했다.어떤놈 다이가리서 이 따위 틀드를 생각했는지 ~~ 
112	0	 아니 일만에 양심도 없는겨? 도데체가 한 두번도 아니고 고마하고 나가 rvnonevOIWEBNowqibnQIWEOVNVKLsVN qlo'igvn3QGVSDKLVNewoinqco'winQVE  
113	0	 삼성 선수들 프로가 아닌거 같아요  이따위 수준낮은 저질야구 하면서도 본인들이 프로선수라고 할 수 있나요 ?  왜 도대체 뭐가 불만이어서 자꾸 성적은 바닥을 찍습니까 ??   
114	0	 띠리이 하네요.ㅋㅋㅋ 병진도 아니고 생각이 없다는 거지? 이러니 가을야구 탈락이지. 볼질을 왜 거기서 하고 자빠졌노. ㅋㅋㅋ  
115	0	 요새 경기 지면 순간적으로 괴성을 지름 ... ㅋㅋ 부모님 깜짝깜짝 놀래고 ... ㅋㅋ  아 C8  .. 대체 야구가 뭐길래 이러는걸까 ...  지르고나면 아 후회하고 .. ㅋㅋ 삼성야구 때메 정신병 올거 같아 ... 근데 또 포기는 안되고 ..   
116	0	인생 왜사니?????? 
117	0	이것들이다말아먹네 
118	0	 오늘게임 말로 설명 됩니까.? 얼마나 마니 쳐 드셨길래 이따구로 게임을 망쳐 먹습니까? 국민청원 올리고 답변 듣겠습니다.  
119	0	ㅎㅎㅎ 그냥 웃음뿐이 안나온다 고등학생 데려다해도 니보단 잘던지긋다 
120	0	사퇴안하고 버티는 근성은 인정팬보다 경기흐름 못보고 쓸데없을때는 좌우놀이 오지게하고정작 필요할땐 안하고이게 감독 깜냥인지ㅋㅋ 삼성팬 못해먹겠다.참다참다 폭발해서 처음 글쓴다 
121	0	오늘 사사구 대환장 파티하네ㅉㅉ 
122	0	투수 교체후 한개도 안던지고는 교체 못하고,타자는 상대투수 공 한개도 안봐도 교체가는 하고요??? 
123	0	기아랑 롯데는 지금 하는거 보니 분명 진화 할꺼고 이대로 가다가는 한화한테도 밀려서 10위 달성 충분하다.감독 바뀌면 머하냐?플레이 하는 놈들이 전부 수준 미달인데... 
124	0	위기상황에올라와서 스트레이트 볼넷 ㅋㅋ동점내주고 교체되는 투수가 제일 한심하고 ㅂ ㅅ 같은 투수일듯 임현준ㅋㅋ평소에 밥먹고 떵만싸다가한다는짓이 올라와서 스트하나 못던지고 내려오네 ㅋㅋ 참 한심하다 
125	0	 김한수 재계얏 텃다고  자포자기 야구하내 하하 .. 선수들한테도 옮아서 똑같이 자포자기 야구 하구 말이야 ㅉㅉ  토악질 나온다  
126	0	불지광은 필승조아니다불지광 2군 보내라최지광은 2군 가는것이 좋을 듯 하다 
127	0	사사구 난발하면서 ㅈㄹ을 한다ㅉㅉ 
128	0	한수의 까짖 
129	0	한화승에토토걸었나 
130	0	투구수11개기준 볼이7개 심각하다 
131	0	아 
132	0	투수가무슨 스트를못던지냐 진짜ㅋㅋ 
133	0	. 
134	0	올시즌 초기 리그 적응 실패로 망한 듯 싶은데 내년을 기대합니다무능 한수감독만 교체되면 희망이 있겠지요 원년부터 팬하면서 삼년을 통채로 망하는것도 첨 봅니다 
135	0	수비에 리듬이 있고 다이나믹해졌어요.그러면서 송구에도 자신이 생겼고..진작 좀 잘하지 
