	reviews	label
18	♥하나코 덕후가 되신분들 축하드립니다♥여러분은 하나코의 잘생김에 의해 덕후가되셨습니다. 저도 하나코 덕후가 되버렸습니다 하핳ㅎㅎ💖💖💖💖 +1...12화 까지밖에 안나온다규..? 나 하나코볼려고 이앱깐건디..?!?!? +원작이 최곱니다.. 원작보세요... +2기 안나오면 라르케 찾아간다 +댓글 2천넘는거 처음본다구.. +2기2기2기2기2기나와달라구!! 라르케 믿고있다구!! 쁘랠랭엥ㅇㅇ!!!!!2기 안나오면 라르케 뚜까뚜까((퍼버ㅓ버벅	1
19	돈 벌 줄 아는 킹갓 라프텔 고맙습니다...	1
20	[정보 공유] 3화와 14화는 따로 무삭제판이 없다고 하네요! (+23화, 24화, 25화)	1
21	진짜 진심 귀멸의 칼날 너무 재밌다 ㄷㄷ ㅋㅋㅋㅋㅋㅋ 혈귀들 기억 돌아오거나 인정받아서 그래도 기분 좋게 사라지는거 보고울컥... 근데 갓프텔 진짜 너무 조음 ㅋㅋㅋㅋㅋ 와...	1
22	무삭제판은 모자이크도 없어지고 잘린거 나오고 이번에 떳내오.. 근데 보기 편하게 3화랑 14도 무삭제판에 그냥 올려주셨으면 좋겠음... 3화랑 14화 보러 다시 다른 귀멸로 달려가야 하는게 불편해용	1
23	젠이츠의 구질구질하고 역겨운 컨셉과 청각을 때리는 과한 연기톤, 원피스 뺨치는 일회성 악당의 남발, 다소 유치하고 오글거리는 탄지로의 중2병 멘트, 기술시전 시 이름까지 언급하는 정직함 그리고 과거회상을 통한 각성과 깨달음. 소년성장물이 갖춰야 할 클리셰는 다 담은 작품.	0
24	억억억 감사합니다 라프텔 평생 돈길만 걸어주세여	1
25	초반부 지루하다고 하는데 저는 초반 이야기 세밀하게 푸는게 너무 좋아요. 이게 후반부 감정선을 진짜 극대화 해줍니다. 주인공 남매나 그 남매를 향한 기유나 스승의 마음이 주합 회의에 가서 진짜 감동적으로 느껴집니다. 조금만 일찍 도착 했더라면 두 사람의 비극을 막아주었을 거란 기유의 죄책감, 오랜 은원을 끝내 준 자신의 소중한 제자에게 목숨도 아깝지 않다는 그 마음이 묵직하고 설득력 있게 액션이 젤 없는 화에서 가슴을 후려칩니다. 그리고 캐해석이나 연출이 진짜 원작초월....	1
26	???:내 몸은 내 실보다도 단단하다???:나는 내 목을 내 실로 잘랐다 o_o?	1
27	이건 애니하고 캐릭터빨 덕분에 이렇게 뜬 만화임 순수 애니로만 따지면 평타는 칠 수 있어도 명작까짐 아님 이게 군더더기없이 완전 호평인 사람들은 아마 애니나 만화를 이것만 보거나 다른 것들은 안본사람들이 꽤 많을듯 원작만화는 현지에서도 결말 씹창났다고 하는 수준인데 그래도 애니는 준수함 그리고 애니가 욱일기 아니라고 우기는 잼민ㅆㄲ들 많던데 일단 다이쇼 배경이고 작가가 해명했든 일단 논란의 소지가 있는 문양을 계속 쓰는 것 자체가 잘못인데 덕질하는데 이런것은 알고 애니를 봐야지 쉴드를 왜침 이런것은 좀 알고 덕질해야지	0
28	까놓고 말해서 제작사가 유포터블이라 미친 퀄리티 덕에 뜬 작품이지, 내용은 진부한 소년만화에 불과하다.	0
29	믿고있었다고! 젠장!	1
30	너무다들 재밌다고 추천하고 리뷰도 다 찬양하는글이라 보기시작함. 정말 개인적으로 12화까지봣는데 전개에서 엥?스럽거나 오글거리는 부분이 있었음. 액션씬에서는 약간 설명이 많고...또 중간중간 빻은 발언 몇개나오고 욱일기 좀 그럼. 너무 기대를 많이한탓인가.. 재밌기는한데 시간가는지 모르고 보는정도는 아니였음. 한두개 보고 계속 끄게됨. 끝까지 봐보기는 할텐데 정말 다들 너무찬양하니까 내취향이 이상한가 싶음. 액션자체는 화려하고 작화도좋음 보는맛은 있으나 주인공이나 스토리가 그닥 매력적이지는 않았음.	0
31	와우......19 붙어있길래 잔인하고 막 무서운거일 줄 알았는데 옆에 친구가 계속 추천해서 1화만 보려고 켯거든요?....끊지를 못하겠어요....이건 마약이야...+)와 씨....19화 보고 진짜...온 몸에 소름이 돋아서 한 동안 움직이지도 못할 정도였습니다...애니보고 이런 감동과 소름과 충격...아아...말로 다 표현 못하는 그 기분은...더 이상 말 안하겠습니다...꼭 보세요..두번 보세요...아니. 소장하고 평생 보세요	1
32	아.. 무삭제판있었으면 진작에 검색이 되도록 해쥬시지 ㅠㅠ 지금껏 일반판으로 정주행했었는데.. 또봐야하는건가요.. 	0
33	미안하다.. 이거 보여줄려고 어그로 끌었다.. ㄹㅇ 젠이츠 싸움 실력 실화냐? 내가 알던 그 찐따민들레 젠이츠가 맞냐? 진짜 젠이츠는 세계 최강자까진 아니지만 쨋든 쌉간지 세계최강자는 요리이치 햇빛 등꽃인듯	1
34	모자이크를 제외하고도 장면 자체가 잘린 부분이 많다고 하네요. 시간 좀 있으시분들은 다시보셔도 ㄱㅊ을듯	0
35	역시 갓포터블ㅜㅜ 극장판에서나 나올 법한 연출을ㅜㅜ 정말 보면 볼 수록 작화도 대박이고 성우 연기도 대박인 것 같아요. 스토리도 너무 좋고..원작도 대박이지만 애니는 원작 이상으로 잘 만들어진 것 같아요. 무엇보다 젠이츠 너무 귀여움.. 극장판도 무사히 나왔으면 하는 바람..귀멸의 칼날 앞으로도 흥했으면 좋겠어요!!	1
36	19화 미춌다혈귀술~!	1
37	어떤 적이 나오든 아무리 강한 적이 나오든 제목처럼 뭐든지 한 방에 끝낸다 ㅋㅋ주인공 사이타마가 등장하기 전에 영웅들이 적들과 싸우는 액션신이 화려하게 나오는데 사이타마가 결국 한방에 적을 쓰러뜨려서 어이없을 정도임. 내용 좋고 진짜 웃김. 원작은 아마추어가 그린 수준인데 내용이 너무 좋아서 일본 유명 작가가 그려줬다함 그래서인지 그림체는 정말 고퀄임.	1
38	주인공 대머리라고 안보면 후회합니다. 4시간 순삭임ㄷㄷ 유명한 이유가 있음	1
39	대머리가 이렇게 셀 줄이야..	0
40	와 이거 안보면 인생에서 개손해이고, 난 이거 오프닝보고 다보기로 결심... ㄷㄷ 2기 빨리나와라!	1
41	완벽하다!	1
42	S급 스토리작가 , S급 그림작가 , S급 애니메이션 제작사 =명작, 일찍이 일본 웹사이트에서 챙겨보던 작품 애니화 될것만을 기다렸으나 그림작가 역량이 너무 뛰어나서 애니는 별로 기대 안했지만 시원한 액션에 걱정이 날아갈만큼 너무 훌륭하게 잘뽑은 [S급] 작품	1
43	기억을 지워서 다시 보고싶을정도 명작	1
44	너무 강한 주인공과 그 주변. 통쾌함과 우스움이 절묘하게 섞인다.	1
45	이거 번역 어떤 놈이했냐 애들 일본어 모른다고 막적은게 많다?	1
46	크리링에 이은 지상 최강의 탈모 지구인.	0
47	원펀맨 오리지널 - 원펀맨 리메이크 - 원펀맨 애니메이션으로 이어지는 3단 진화. 원펀맨 당신은 대체... 원작의 압도적임을 어찌 이리 잘살릴 수 있을까	1
48	12화만 봤는데 자막 의역이 왜 이렇게 심함? 다 지맘대로 해놨네 	0
49	재미있는 건 잘 모르겠음 ㅜㅠ 왜 이렇게 과대평가 받는지도 잘 모르겠고 하도 원펀 원펀 거려서 도저히 볼 게 없길래 한 번 받는데 기대 한 것보다 상상 이상으로 재미 없어서 후반 갈수록 지루해서 스킵 하면서 본 장면 여럿 됨 ㅠㅠ,,,	0
50	원펀맨이다 무슨말이 필요함... 무조건 추천	1
51	때론 단순하더라도 기본에 충실하면 화끈한 재미가 나오는 법이다. 복잡하면 이해가 되지 못하니까 말이다. 원펀맨의 단순함은 완벽하기에 완벽하다	1
52	? 지하군 좋은 건 알겠는데 굳이 여기서 하나코 매력적이다는 걸 말하는 이유가..? 애초에 지하군이 얼굴보는 어린 연령대+ 시대 잘탐 땜에 뜬거임 나도 지하군 봤긴 봤는데 솔직 원펀 넘길정도로 재밌다고 전혀 못 느끼겠던데 그리 지하군 좋으면 지하군에 댓글 다세요 지하군은 라프텔에서 1등인거지 실제로 지하군 아는 사람이 많겠나요 원펀맨 아는 사람이 많을까요.. 애초에 본 사람 차이가 20만인데.. 원펀맨은 스토리 호불호는 갈려도 작화가 미쳤는데 지하군은 작화가 좋음 모를까 작붕도 넘쳐나는데 과대평가는 맞아요.. 1위는 오바인 건 맞음	1
53	이게 1위 벗어났다는게 점이 좀 그렇지만 안그래도 그쪽은 잼민이들이 대거 유입됐고 다른애니 1도 접하지 않는 애쌔끼들이 뭣도 모르고 명작취급 하면서 몰려서 라프텔에서 인기애니 1위 먹은 것 뿐이지 실질적 애니로 따지면 여기엔 비비지도 못함, 암 것도 모르고 다른 애니들은 잘 보지도 않았을 잼민이들이 유행만 오지게 타서 자기들이 재밌다면서 명작 ㅇㅈㄹ 하는거 보면 개패고 싶네 ㄹㅇ	0
54	원피스 안보더라도 강연은 꼭봐라	1
55	캐릭터성 스토리 액션씬 뭐하나 빠지는게 없는 이시대 최고의 명작	1
56	이것보다 완성도 높은 소년만화 애니는 없다.	1
57	이걸 이길 애니는 아직 존재하지 않음	1
58	안본 뇌, 눈 삽니다	1
59	지나치게 대작일 경우, 애니계의 한 축이 되는 케이스.	1
60	 평가보러 왔는데 다들 칭찬만해서 답답하다면, 일단 2화까지만 보세요. 소리 지를걸요.	1
61	내 청소년기를 등가교환!	1
62	이거 본 이후로 무슨 애니를 보더라도 강연과 비교를 하게 됨.	1
63	단언컨데 21세기 최고의 작품	1
64	자막판은 안올라오나 궁금해서 문의했는데 나올 가능성이 높다고 하네요. 기대해도 될 것 같습니다.	1
65	풀메럴~알케밑스(경쾌) 풀메럴~알케밑스(근엄)약한 자는 강한 자에게 먹힐 수 밖에 없다는 논리를 가지고 있는데다가 이슈발에게 저지른 일에 대해서는 자신과 아무래도 상관 없다는 식으로 말하는 주인공을 보면서 역사관 똥망이라는 생각을 함. 아무래도 이 역사관은 작가 역사관이 투영되었을 텐데 일제시대도 이런식으로 생각하겠지? 우리 세대와는 상관없는 일인데, 왜 사과해? 또는 약하니까 지배당했지;;, 라는 식으로. 진격거도 마찬가지. 내 인생작들은 죄다 불쾌한 역사관을 가지고 있군.. 	1
66	가장 재밌는 애니를 고르자면 여러 의견이 있지만 가장 완벽한 애니를 고르자면 무조건 강철의 연금술사이다.	1
67	"재미있으면서도 생각할 거리를 던져주는, ""개똥철학""이 아닌 진짜 철학적인 고찰을 던져주는 이야기.시작부터 마지막까지 미리 계산한 뒤에 시작했다고 밖에 생각할 수 없을정도로완벽한 떡밥회수.다만 만화는 액션신이 조금 아쉬웠지만, 이 애니를 맡은 회사는 본즈였고, 지금 봐도 굉장한 수준의 액션을 작화진의 뼈와 등가교환해서 보여주는데 성공했다.만화의 단점이 애니에서는 내세울수 있는 가장 큰 장점 중 하나로 바뀌면서, 최고의 결과물이 뽑혔다."	1
68	이거 안 본 눈이랑 머리 삽니다. 처음 느꼈던 그 전율을 다시 느끼고 싶어요. 보자마자 격하게 치여서 열 번도 더 정주행했지만 볼 때마다 새로운 명작. 이걸 본 이후로 다른 모든 애니메이션의 판단 기준이 되었습니다. 	1
69	솔직히 이거보고 명작 인정 안하는사람있나?	1
70	원작과 같은스토리라인 오프닝은 하나도 빠짐없이 명곡에 지리는 스토리와 액션신 굿	1
71	강연보고 애니보는 눈만 높아져서 큰일이다. 볼게 없어	1
72	애니니까 그만큼 만화책 내용을 축약할 수 밖에 없어서 그건 아쉽다고 생각함. 애니메이션 보고 너무 재밌어서 만화책까지 전부 결제 해서 봤는데... 와 진짜 애니와 만화가 서로서로 모자란 설명을 보완함. 애니 만화 둘 다 보는걸 추천합니다. 진짜로 사람들 감정선 표현이라던가 심리 표현 정말 잘했다고 생각합니다. 애니보다가 뭔가 설명이 모자란 것 같은 부분은 만화에서 볼 수 있고,만화에서 두리뭉술하게 넘어간 부분은 애니에서 표현해줍니다. 아마 1기에 비해서 2기는 모험 내용이라 흔히 말하는 점프식이 될 수도 있지만 그래도 전 기대하고 기다리겠습니다.	1
73	다른 건 모르겠고 내용이 진짜 장난 없음.... 지금껏 본 애니들은 애들 장난이었단 느낌이 들 정도. 연출도 내용도 구도도 다 수준급이었음. 이건 진짜 한 번씩 봐야 할 명작. 반전의 반전의 반전의 또 반전이 있는 내용. 처음부터 마지막까지 허투루 볼 내용 1도 없음. ㅠㅠ 	1
74	진쨔..여러분 애니 보시구 재미있다고 느끼시면 꼭꼭 만화책도 보시길 추천드릴께요생략되어 있는 많은 상황들이 끊임없이 긴장감을 유발하고 해결해나가는 과정에서 입을 못다무는 반전과 생각할 거리를 던져주는 작품입니다 정말루! 특히 엠마가 사랑스런 여자아이나 그냥 정의감 넘치는 주인공으로만 비춰지지않았으면 해요ㅠㅠ 원작의 엠마는 모든걸 떠나서 진정한 리더입니다 정말. 아무 근거없이 이상만을 내세우기 보다 모든 걸 지켜내 보이기 위해 끊임없이 노력하는 천재에요ㅠㅠㅠㅠㅠ 모두 애니 보시고 원작에도 입덕해주세욯ㅎ 같이 덕질해요❤️	0
75	노먼 개멋있어 ㅠㅠㅠㅠ	1
76	확실히 만화로 보다가 애니로 보니까 BGM이랑 여러가지 효과? 같은게 합쳐져서 훨씬 소름돋고 그러네요.... 진짜 제 인생작품이니까 꼭 보세요 정말 원래 이런 리뷰같은거 안쓰는사람인데 죽기전에 안보시면 인생의 손해라구요 마지막화까지 봤는데 아아 이미 아는내용인데도 소름돋아서 눈물날라하고ㅜㅜㅜㅜ 그리고 2020년 2기확정이랍니다!!!	1
77	원작을 안본 입장에서 개강추합니다!!진짜 긴장을 놓을 수 없고 ㄹㅇ시간 빨리감.. 이렇게 몰입해서 본 애니는 처음임 반전도 재밌고 표현이 진짜 소름돋는다 아 제발 모두들 봐주세염 진짜 스릴러? 보통 봐도 흥미 못느끼는데 이건 취향 안탈듯.. 그리고 진짜 질질 끌지도 않습니다! 끊는것도 ㄹㅇ 아침드라마급임 원작팬들은 아쉬운점도 있다는데 일단 안본 입장에선.. 개꿀잼 엠마노먼레이 캐릭터들이 다 매력있어 하하하ㅏ하ㅏㅏ ㄷ시간과 돈이 되시는분은 최대한 완결나고 보세염 저처럼 5화까지보고 멤버십끝내지 마시고..ㅠㅠ 완결되면 다시보러와야징	1
78	리뷰보러 왔는데 왜 싸우는 댓글 밖에 없냐.. 진짜 애니 제작 잘된 것 같다 분량도 잘 맞추고 퀄도 좋고 전체적으로 만족함	1
79	진짜 양산형 하렘 뽕빨 가득한 애니판에 갓갓띵작이 하나 나왔네요 노먼의 성우는 제가 좋아하는 우치다 마아야인데도 9화까지 모르고 볼 정도로 정말 스토리와 캐릭터에만 집중할 수 있는 애니 오랜만에 보는 거 같습니다뭐든지 해결해주는, 작품 망치는 주인공 버프가 없는 것도 좋고 1화만 보려다 12화까지 쭉 달리게하는 몰입 연출 연기 표정 전부 다 장난아니네요.. 이만 원작 보러갑니다 춍춍	1
80	마마도 어쩔 수 없었다. 잘못한건 그 괴물들이다.	1
81	애니도 보신 뒤에 원작도 꼭 봐주시면 좋겠어요! 애니에서는 소리나 움직임 같은 애니만의 장점도 있지만 약네랜 원작의 등장인물들 독백(애니에서 거의 잘려서 안 나오는 부분)이랑 작가님이 의도하신 칸 속도 조절, 스토리나 연출로 인한 긴장감 고조 등 원작에서만 볼 수 있는 세밀한 부분들이 많아서 꼭 보셨으면 해요ㅠ약간 맛집에서 가족이랑 나눠먹으려고 치즈돈가스 포장 해왔는데 분명 같은 음식이지만 식당에서 막 바삭하게 나온거랑 치즈 굳은 뒤에 먹는 건 다른거 아는 기분.. 치돈은 식어도 맛있지만 바삭한 맛 아는 사람은 더 같이 맛있는 거 먹을 수 있었는데 조금 아쉽잖아요ㅠㅠ	0
82	노먼 내 눈물버튼ㅠㅠㅠㅠㅠㅠ 너무 슬프고ㅠㅠㅠㅠㅠㅠㅠㅠ	1
83	애니보고 반해서 만화원작 읽었는데 와ㅜㅜㅜㅜㅜㅜ 애니도 잘 만든 느낌이었지만 만화를 따라갈 수가 없다... 그 특유의 잔인함, 무거움에다가 캐릭터 특성이 너무 잘 드러나고 연출 끝판왕ㅜㅜㅜ 만화 보다가 애니 보니까 너무 심심한 느낌이어서 좀 아쉽다.. 돈이랑 엄마, 엠마가 정말 안타깝다ㅜㅜ 엠마 진짜 치밀한 성격이 되어가는데 그런게 부각이 안되다니ㅜ 여러분 애니도 재밌지만 만화를 꼭 보세요...!!	1
84	2기 안나오면 바지에 똥싼다. 알겠냐. 바지에 똥쌀거라고. 2기 내줘	1
85	1화를 누르는 순간 4시간이 사라지는 애니	1
86	충격의 연속이다. 내 인생에서 슈타게와 쌍벽을 이룰 작품. 그림체 무난, 연출 압도적, 묘사 화려, 액션 출중. 작화 면에서는 tva로서 말도 안 되는 수준의 퀄리티다. 그보다 대단한 건 스토리와 전개. 요즘 추리물이라고 나오는 작품들과 달리 숨길 건 숨기면서도 시청자들을 우롱하지 않고, 반전을 몇 개나 준비하면서도 지루함이 없다. 반전이 뻔하지도 않았다. 마지막으로 공포물을 절대 안 보는 날 붙잡을 정도로, 혐오스럽지 않으면서도 섬뜩한 긴장감이 24분*12화 내내 유지되어, 그야말로 압도당했다.	1
87	원작을 욕보이게 만든 애니면 몰라도 이 정도 완성도 높게 만든 애니면 원작 운운 안해도 될듯 합니다. 항상 애니만 보면 나오는 원작 드립 보는거 불편한 사람도 있음 원작은 원작이고 애니는 애니임	0
88	악역마저 정을붙여버렸에.. 감정을 너무 잘표현한것같다 만화책아직 안봤으니 만화책보러 가봐야짓	1
89	제가 사랑하는 만화임	1
90	한번더 토스를 외쳐요!! 에이스	1
91	운동 만화 별로 관심 없었는데 하이큐가 내 인생 만화가 됐다. 등장인물들과 같이 심장이 뛰는 만화!!	1
92	오이카와...세이죠 사랑..ㅠ해..ㅠ 국대가자..ㅜ 제발	1
93	안본사람은 있어도 한번 본 사람은 없다	1
94	처음으로 접한 스포츠물 애니였는데 정말 손떨면서 봤습니다... 개띵작	1
95	갓띵장 ㅇㅈ합니다.. 인생애니 되어버림.	1
96	ㅇㅇ 성스러워..!!!!!	1
97	애니잘안보는데 하이큐 한번보고 푹빠져버렸어요ㅠㅠ 하이큐 명작각!! 4기도 나왓음 좋겠어요♡♡♡	1
98	열정,투지,팀워크. 그리고 승리.	1
99	내 인생은 하이큐를 보기 전과 후로 나뉘어졌어	1
100	스포츠물 잘 안보는데 이건 ㄹㅇ 너무 재밌음 친구가 하이큐 보라고 했는데 계속 보는거 미뤄왔던거 ㅈㄴ 후회됨	1
101	진짜 스토리도 완전 좋고ㅠ 캐릭터 하나하나 개성있고 매력뿜뿜ㅠ 덕분에 내 코피도 뿜뿜... OST도 진짜 다 좋아서 진짜 애니를 보는 사람이든 안보는 사람이든 다 봐야되는 제 인생작품ㅠㅜ 하이큐 한번보면 계속보게 되는... 특전이나 이벤트, 하이큐 라디오도 있어서 4기 기다리는것도 지겹지 않은...♥ 진짜 꼭 보세요...ㅠㅜ	1
102	정말 재밌다 안보면 후회.	1
103	스포츠물은 처음 보는데 속는셈치고 봤는데 내가 배구가 하고 싶을정도로 두근거리고 떨림..	1
104	하이큐 사랑합니다!! ㄹㅇ 인생작!! 심심하면 찾아보고 있습니다. 그런데 딱 하나 라프텔에서 아쉬운게 있어요. '도깨비와 방망이'를 '호랑이와 날개'로 초월번역해버리시는건 조오금;; 몰입을 방해했네요.	1
105	인생애니!	1
106	조금씩 한부분이 부족한 천재들. 연출, 스토리, 설정 뭐하나 비난할 게 없다. 재미있는 애니.	1
107	스가아아아아ㅏㅏ아아 한번더!!!!!!	1
108	원래 제가 스포츠물은 잘 안보는데하이큐는 진짜 재있게 보고 있어요!!진짜 하이큐는 명작이에요!!히나타 사룸행!! 하이큐 4기 가즈아~	1
109	호불호가 갈리기는하지만 영원히 잊혀지지 않는 애니였다.	1
110	이 만화는 암살 만화가 아니다. 암살을 통해서 삶을 배운다. 낙오자로 버려진 학생들과 그들을 가르치는 괴물. 서로 죽이는것이 목적인 교실에서 함깨 살아가는 방법을 배운다.	1
111	예전에는 정말 좋아했던 애니였는데 애니 내용 중에서 살선생이 동해를 일본해라고 말한 걸 알고는 팍 식었다	1
112	카르마♡나기사 	1
113	이 작품을 감상한 대부분의 사람들에게 인생작이라는 인식을 안겨준 명작.	1
114	이거 보고 울지 않은 사람은 모두 인간이 아닙니다	0
115	이런 인생작 안보면 후회합니다. 1기 엄청재밌고 2기는 더재밌습니다ㅠㅠ 진짜 코로센세 존경함 ㅠㅠㅠㅠㅠㅠㅠ이거보고 안울수가없어ㅠㅠㅠㅠㅠㅠㅠ	1
116	명작...	1
117	처음엔 새로운 스토리라 난해해보일수도있지만 깨달음도 많아지고 우리가 정말잊고산걸 알려주기도하는 애니였던거같아서 정말추천해주고싶다 처음은 이해하기도 재미도 없다느끼지만 갈수록재밌으니 꼭보세용!!!!	1
118	처음에 학원에서 영화 틀어주셨는데 암살교실 극장판이 나왔는데 나만 몰라서 집에 가서 봐봤는데 개 띵작 너무 꿀잼 진짜 인생 추천작	1
119	1화에서 일본해라고 한거때문에 하차함	0
120	이런 선생님은 어디에도 없다는게 슬픈 사실..'암살교실'이라는 애니메이션은 흠 잡을데가 너무 없어서 놀랐다. 스토리라던지 캐릭터 각자의 이야기라던지..그리고 OST도 엄청 좋습니다. 암살교실과 같은 명작만화가 하나라도 더 있기를 빕니다..(후유증도 어마어마합니다)	1
121	1기:헐 ㅈㄴ재밌어2기 초반:역시 재밌어! 2기 후반:(대충 울고있다는말)	0
122	누르흐흐흐흐흐😁 하는 코로센세 웃음소리가 아직까지도 잊혀지지 않음ㅋㅋㅋ 너무 재미있고 여운까지 주는 엄청난 명작. 쪼꼬미 나기사랑 카르마가 너무 매력있어♡	1
123	처음에 너무 내 스타일이 아니라서 중도포기 했다가 친구들의 추천으로 다시 보기시작한 애니 안 봤으면 큰일 날 뻔 휴유증이 너무 오래남는다 .. ㅜㅜ 카르마 넘내 스타일	1
124	암살교실 작품 자체는 수작. 공부만 추구하는 현대 사회의 모습을 비롯한 사회의 문제점들을 암살을 매개체로 잘 표현하였다.	1
125	이 애니에 대해 평가하려면 2기까지 봐야합니다.	1
126	진짜.....보면서 겁나 울었습니다....1기도 좋은데 2기는정말 명작...	1
127	개재밌는데 여운까지남음...ㅠㅠ	1
128	선생님이 되고싶다면 이걸보세요	1
129	원작도 찡했는데, 애니는 작정하고 눈물빼려고 만든 듯...	1
130	평소에는 개그물처럼 보고 있었는데 점점 갈수록 눈물을 흘렸고 보면 명작이라는 말이 저절로 나온다	1
131	캐뽕만 있는 애니가 아니라 학교교육과 관련된 여러 생각을 하게 해줌	1
132	코로센세...ㅠ	1
133	솔직히 성적요소가 조금 심하긴 했으나 그거 제처놓고는 진짜 인생명작 애니임. 중3때 애니를 이걸로 거의 처음 접하기 시작했고 고1고2때봐도 인생에 무엇인가를 느끼게 해주는, 언제나 볼때마다 공감하고 같이 눈물흘리게 해주는, 죽고 죽는게 너무 쉬운 요즘애니와는 다른, 그런 명작이라고 생각함.한화한화가 명언이 탄생하고 한화한화에 교훈이 담겨있는, 말그대로 인생을 논하게 해주는 수백개의 애니중 몇안되는 작품이라고 평가할만함. 퀄리티 액션 간지 교훈 힐링 무엇하나 빼놓을수 없는 진짜 내인생에 있어 베스트 애니임	1
134	진짜 엔딩때 살선생이 애들 지켜주는거랑 출석부를때랑 애들울때 같이 오열했다ㅠㅠ	1
135	개성있는 학생들이 모여 낙오되는 아이들 없이 전원 올바른 길을 걷는다. 그룹에서 벗어나는 아이들도 없다. 이런 반을 만들어낸 완전생물 코로센세는 언제봐도 흠잡을 데 없는 훌륭한 선생이다. 내게도 그런 선생님이 있으면 좋겠다고 생각했지만 만족하는 건 애니만으로도 충분하다. 물론 성적인 드립으로 분위기를 환기시키는 건 항상 마음에 안들지만... 어쩌면 이 애니를 보는 학생들 또한 코로센세의 학생이 아닐까. 라는 마음으로 학생에게 특히 이입되는 만화. 코로센세, 항상 우리들의 안에 남아주세요.	1
136	처음엔 가볍게 보기 시작하다가 마지막엔 눈물 뽑아내며 여운을 남기는 애니 ㅠㅠㅠㅠ	1
137	코로센세!!! 이마마데 아리가또 고자이마시다!!	1
138	마지막편 방금 보고왔는데 진짜 슬픔+감동 이 연속으로 계속 휘몰아친다....진짜 몇번을 울었는지ㅜㅠㅠㅠㅜㅠ코로센세 사랑행ㅇ요ㅜㅜㅠㅠㅠㅜㅠㅠㅠㅠㅜ	1
139	마지막화보고 안운사람이 있을까? 난 결말만 먼저 봐도 슬프더라	1
