	reviews	label
35	친구따라갔다가 죽고. 정작 본인은 죽지않은 영화눈만 말또말똥 ㅇ_ㅇ 그노매 데비데비데비데비친구들이 넘나 불쌍해 ㅠㅠ친구잘못듐여동생한테 뭐라 소리칠 얜 아닌듯 	0
36	수준 이하의 각본 연출 캐릭터 3박자가 맞아떨어져 올해 최악의 공포영화가 탄생. 특히 벡터맨을 연상시키는 결말부는 그야말로 압권. 정말 무서운 사실은 이런 영화가 대대적으로 홍보되고 극장에 상영되었다는 것 	0
37	그냥 눈호강만하고온거같네 	0
38	too cliche. 올리비아 쿡에 3점 	0
39	...진짜 오금 저림 ,,이따구 영화가 있다는 게... 	0
40	글쎄요 여자주인공 진짜 이쁘다는 거 빼곤 그다지...영화보시는거보다 그냥 올리비아 쿡 사진 검색해서 보시는 게 나을수도 있어요 	0
41	이거보느니 똥싸고 변기통 89분보는게 더 좋음 	0
42	무섭지는 않는데 정말 많이 놀랐어요. 	1
43	전형적인 구성으로 보는 내내 지쳐버렸다. 	0
44	1은 진 짜 병맛 영화 그냥 저냥함 	0
45	기본 틀만 따라가는 전형적인 양산형 공포영화 	0
46	배우들도 다 예쁘고 연기들도 잘하고 영상미도 있고 스토리도 나쁘지 않은데 정말 한없이 지루하고 재미없어서 신기했습니다. 	0
47	아... 정말... 결말개똥망.. 정말 매우 뜬금없음.이건 뭐 무섭지도 않고, 전개가 매끄럽지도 않고, 결말까지 구리네. 	0
48	무서워요ㅠㅠㅠ오ㅏㄴ전대박 	0
49	사운드로 깜짝놀라는거말고는.. 	0
50	에라 1점도 아깝다 10자10자 	0
51	너무 흔해빠진 소재고 왜 도리스 풀어주기 전에도 이미 친구들은 죽고있었던건지 설명이없다 	0
52	무서운거 잘 못보는데... 헛웃음까지... 낚였네 낚였어...ㅡㅡ 	0
53	뻔한 전개 뻔한 결말 귀신보다 사람의 갑툭튀가 더 무서웠던 영화 	0
54	이 영화는 안봐도 된다. 위자 속편 저주의 시작은 수작이니 그것만 보세요. 오히려 이걸 보고 저주의 시작을 보면 재미가 떨어짐 	0
55	투자받은 게 더 놀라워. 	0
56	네이버평점보고재밋데서애인이랑보러갔는데....이거재밋다고한애들은초딩이들일듯...딱그눈높이의공포영화 ㅡㅡ 앤이랑보다나온건처음임 	0
57	눈가리고 본 장면이 많아요 스릴러물 좋아하시는분 추천합니다 	1
58	간만에 재밌게 본 공포 영화 ㄷㄷ 	1
59	오랜만에 재밌게 본 공포영화 컨져링급은 되는듯.. 나름 반전에 스토리도 있고, 공포효과도 좋더라는.. 	1
60	결말은 좀 날로먹은듯.. 그래도 기대한것보단 많이 재밌었음ㅎㅎ 	1
61	규칙을 지키자...! 	0
62	여주인공 민폐. 어떻게 이런 노잼이 시리즈로 나오냐 	0
63	하려면 혼자하지 친구들 다 끌어다가 결국 남은친구들까지 다죽이는 영화인가 ㅋㅋㅋ진짜 드릅게 재미없네 ㅠㅠ 	0
64	여주개민폐..휴 진짜 꼴보기싫음 	0
65	요즘 무서운 공포영화별로없는데 그나마도 아쉬우나마 볼만한데용 	1
66	후속작을 재미있게 봐서 전작도 찾아서 봤는데 실망스럽네요. 그냥 1편은 건너뛰고 2편을 보세요 	0
67	공포, 스토리,재미 암것도 없는 영화..린 샤예 라는 저분은 더 로드,인시디어스등 공포영화에 많이 나오셔서 인제는 반가움 ㅎ 	0
68	공포영화 쪼렙한텐 재밌었네요ㅋㅋ 	1
69	후속편 나올 것 같았지만위자1은 반전이 있어도 노잼이다.뻔하고 무섭지도 않고 거의 고주파 음역대를 가진 귀신이 소리만 지르다 끝나는 영화.. 	0
70	친구들 끌어들여 다 죽여놓고 태연한 싸이코패스 이야기. 공포영화인데 무섭지도 않고 전체적으로 싱겁다. 	0
71	너무무허워요.. 집에서도 보고 극장에서도 봣는데 집에서는 하나도 안무서웟고 극장이 진리임 	1
72	그냥 히트친 많은 공포영화들을 다모아모아 따라해서 만들었지?눈앞에서 한명씩 죽어갈수록 덤덤해지던 주인공ㅋㅋㅋㅋ 	0
73	무섭지도안무섭지도않은예상했지만 예상을약간벗어나는 반전재밌게봤습니다 	1
74	깜짝 한마음어떻게할수가ㅠㅠ 	1
75	솔직히 진짜재미없다..왜재밌다는거지..??? 2점준이유는 주인공이 너무예뻐서... 	0
76	초반에 10분간만 지루함. 중반부터 몰입도가 강하다. 이건 공포영화가 아니다 추적스릴러가 혼합된 공포영화다 	1
77	정말 무서운데 잼있어요 ㅋㅋㅋㅋ 	1
78	빤히 보이는 스토리인데도 어쩜 이렇게 군더더기 없이 맛깔스럽게 만들었을까. 유쾌하고 행복하고, 풍족하다 ! 	1
79	요즘 본 영화 중에 가장 편하게 볼 수 있어서 좋았음. 음악도 좋고, 음식 보는 재미도 있고요..ㅋㅋ 근데 상영관이 너무 적어서 아쉽.. 	1
80	한편의 아름다운 푸드트럭 동화. 딱 내스타일 	1
81	영화관에 사가지고 간 서브웨이 샌드위치는 진심 잘한 선택이었다... 	1
82	자신이 진정 하고 싶은 일을 할때 행복하다는 것을 그리고 그 행복의 필수조건에는 일만이 아닌 가족이 있다는 것을 시나는 음식 쇼로 보여준다 거기에 좋은 라틴 음악까지 보너스!! 	1
83	즐겁고 행복한 영화..늘 꿈꿔왔던 삶. 보고나면 배고파지는게 단점 	1
84	이 영화를 보고있으면 치즈가 많이 들어간 파니니가 떙깁니다. 	1
85	기분 좋아지는 영화 ㅋㅋ 배경은 미국인데 왜 남미에 가고 싶징??ㅋㅋ 	1
86	맛있는 요리와 맛있게 살아가는 이야기. 안심하고 여행할 수 있는 영화. 	1
87	음식! 음악! 사랑 삼박자를 다 갖춘 영화! 쿠바샌드위치를 먹으러 가고 싶다 	1
88	뭔가 내용은 요리내용인데 캐스팅은 할리우드급. 	1
89	이 영화를 보고 영화에 나오는 음식들이 먹고 싶은 것처럼 영화도 다시 보고 싶어진다 	1
90	자신이 하고 싶은 일을 하며 사는 사람이 얼마나 될까..정말 행복해 보인다.. 	1
91	리얼스틸 영화의요리버전. 	1
92	간만에 엄청 유쾌한 영화! 미국식 개그 좋아하는 사람이라면 강추 	1
93	행복하고 싶다면 보세요 	1
94	빠른전개와 좋은음악이 있어 좋았다. 보면서 흐믓해지는 힐링영화다 	1
95	이렇게 훌륭하고 완벽한영화를볼수잇어 좋앗오요 가슴따듯하고 쉐프의 쿠킹모습도 제대로여서 더욱좋앗습니다♡♡♡굿굿굿!!! 	1
96	진짜 영화 재밌는데 상영관이 별로없어서 아쉽에요... 	1
97	요리를 좋아하는 우리에겐 그저 부럽고행복한기분을 영화보는 내내 느끼게해준 영화 	1
98	재미있게 봤어요 ㅋ 음식 이야기 뿐 아니라 따뜻한 가족 이야기도 담겨 있네요 ㅎㅎ 	1
99	여행에 요리는 빠질 수 없다! 	1
100	맛있는 음식들 보는 재미는 있음..트위터의 위력이 다소 과대포장된면도..ㅋ 	1
101	보는 내내 침이 고였다... 먹방영화라길래 스토리에 대한 기대는 솔직히 없었는데 생각보다 너무 재미있었다! 	1
102	쿠바식 샌드위치 먹으러 가야지 	1
103	정말 2시간이 어찌 지나갔는지 모를정도로 웃으며, 진한 감동의 여운까지 남기네요.최고 입니다. 후회안하실듯~~ 	1
104	재밌어요.소화도잘되고 	1
105	영화에 갈등이 없으면 지루하기 마련인데 이 영화는 그냥 마음 편히 보기 좋다 큰 굴곡이 없음에도 걍 보게됨 	1
106	후반부부터 진짜 영화가 끝나지 않기를 바랬다..뻔한 스토리라도 계속 장사하는거 보고싶었는데..ㅠㅠ 	1
107	나 한테는 최고의 영화 중 하나 	1
108	엉덩이 붙이고 앉아서 글자들이나 토해내는 평론가에게 존 파브로가 날리는 트위터. 	1
109	아들 퍼시 의젓하고 귀여워<^^ 	1
110	토니, 해피, 나타샤 그리고 앤트맨 형사아저씨까지 ㅋㅋㅋ 괜히 반가운 영화. 영화 자체도 너무 유쾌하고 신남 	1
111	요리하고싶어지는 영화. 	1
112	역시 자기가 좋아하는 걸 하면서 살아야 행복해 	1
113	여태까지 본 영화중 가장 평범했지만 그만큼 공감할 수 있었고 마음에 확 와닿았던 영화 푹 빠졌다 정말 	1
114	시간 가는줄 모르고재미있게 봤네요. 해피, 토니,블랙 위도우 까지 ㅎㅎ 	1
115	너무 좋은 영화인데??? 요리에 대한 사랑이 담긴 영화, 좋았다! 	1
116	재방 보는데 너무너무너무 잼있어요 ㅎ 2015년작품 아닌 것 같아요 한식도 나오고요 ㅎㅎ 	1
117	재밌다 그냥 재밌어 이집 맛집이네요 	1
118	보는 내내 기분이 좋은 영화. 엔딩까지의 서사가 너무 완벽함. 	1
119	군더더기없이 깔끔한 영화 	1
120	재미있었어요 ㅠㅠ 잔잔하면서도 재미도 있고 가족 영화로 딱인거 같아요!! 개인의 성공은 물론 가족이 다시 뭉치는 결론도 너무 좋았어요 	1
121	1점 주는것들은 사회에 불만이 많은것들 	1
122	존 파브로, 배우로서도 감독으로서도 그 어느 한 쪽도 절대로 양보해주기 싫다. 톰 행크스 이후 영화 장인. 	1
123	그냥 보고있으면, 보고나면 기분 좋아지는 영화요리에 관심없어도 하고 싶고 여행간 느낌이 들게해주는 영화말이 필요 없음 최고. 	1
124	오랜만에 영화 덕분에 행복한 하루를 마무리 하네요 	1
125	기분 좋게 스쳐지나고 다시한번 생각나는 영화. 	1
126	후반으로 갈수록 나도 모르게 흐뭇한 미소를 짓게 된다. 	1
127	간만에 시간 가는 줄 모르고 본 영화 침샘 자극 주의~! 	1
128	먹방과 로드무비 좋아하는 사람들은 정말 재미있게 볼 수 있는 영화. 	1
129	음악덕분에 너무 신남 쿠바 샌드위치 먹어보고싶어지는 영화 	1
130	너무 거추장스럽지 않고 내용과 분위기에 충실한 영화인듯. 때문에 마이너한 느낌이 주제나 영화속 인물들을 잘 꾸려내는것같음. 	1
131	진짜 쉐프인줄알았다~ 손놀림이 섬세해 ㅎㅎ 	1
132	유쾌 경쾌 감칠맛나는 영화ㅋ 	1
133	진짜 재밌더라! 지루할틈없는 영화 	1
134	신나는 음악과 맛있는 음식 사랑하는 사람들과 함께하는 여정, 보는 내내 행복하게 미소를 짓게된다 	1
135	내가 행복해지는 일, 사랑하는 일을 하자. 하면 되지 	1
136	보통 리뷰 안남기는데 오늘 보고 너무 힐링되고 주도 모르게 미소가 나와서 리뷰를 남깁니다~ 	1
137	클리셰 덩어린데 왤케 맛있냐 	1
138	그냥 좋아요!오랜만에 다시 보니 코로나 스트레스가 날아갑니다~ 	1
139	기대 없이 봤는데 아주 재미있게 봤어요. 스크린이 큰 극장에서 볼만한 영화는 아니지만 집에서 조용히 혼자 보기엔 재미있네요. 시간이 아깝지 않았어요. 	1
140	뻔한 스토리인데 이상하게 재밌음. 자신이 사랑하는 일에 대한 희열 + 가족애까지 느낄 수 있는 영화 	1
141	다시봐도 군더더기 없이 깔끔하고 맛있는 영화 맥주마시면서 킬링타임용으로 아무생각없이 가볍게 보기좋음 	1
142	울고웃고 감동적이고 너무너무 사랑스럽다이런영화 너무 사랑해ㅠ 내일 파스타 해먹어야지ㅎ 	1
143	영화내용 자체는 꽤나 평범함에도 불구하고 보는내내 가볍고 유쾌하게 진행되면서 기분좋은 마무리까지 더하니 힐링영화가 따로없다 	1
144	요리하는 과정이랄까? 그런게 되게 깔끔하게 잘 그려진 영화!! 뭔가.. 화면 넘어가는거나 내용이 단정하다해야하나.. 그런 느낌이 있음. 근데 이 영화 장르 구분이 왜 코미디임?? 드라마!!! 	1
145	간만에 즐거운 시간을 ~^^ 	1
146	열정을 가진 나의 일이 주는 원초적 즐거움을 엿보았어요. 	1
147	재미있음킬링타임힐링 	1
148	다른말이 필요없어요 재밌어요!! 	1
149	영상으로도 맛있다는걸 알수있는 영화먹고싶다 쿠바노 	1
150	늦게 본건데..별거아닌영화가 이렇게 깔끔하다니.. ㅋㅋ 	1
151	오에스티가 너무 좋았다. 아무생각없이 행복하게봄 	1
152	보는 내내 기분 좋고 맛있는 영화! 행복의 맛을 더한 샌드위치가 눈을 즐겁게 해준다. 	1
153	와...진짜 대박이다... 	1
154	재밌엉 배고파 ㅎㅎㅎㅎ 	1
155	맛있는 음식과 더불어 삶의 행복을 요리한다 	1
156	기분 좋아지는 영화^^마틴 삼촌 개멋짐바게트 빵 호우~~!!!ㅋㅋㅋ 	1
157	아들과 관계 + 흥겨움 + sns + 맛의 종합결정체 	1
158	존파브로를 다시보게해준 영화♡ 	1
159	내가 정말 하고싶은게 뭔지 알게해준 영화. 	1
160	한 남자의 맛있는 인생 회복기 	1
161	요리 냄새가 그대로 전해질 것 같은 생동감있는 연출과 스토리 	1
162	맛있는 음악, 듣기 좋은 샌드위치 	1
163	미국적 유쾌함이 살아있는 가벼운 직구같은 영화. 느끼한 음식들 사이로 느껴지는 청량감은 보너스. 	1
164	iukuytyurt 	0
165	이렇게 좋은 영화가 상영 스크린이 몇개 없으니 너무 아쉽다.기술자 같은 시시한 영화말고 셰프같은 영화 스크린을 늘려주면 좋겠다. 	1
166	올해 쌓아올린 한국영화의 모든걸 무너뜨린 일격필살 영화 	0
167	개막장 스토리라고 생각했던 제가 한없이 부끄러워집니다. 감독님 죄송합니다. 이 때 당시 하고싶으셨던 얘기가 있었을 텐데 무지한 저희들은 매도하고 무시했었네요.실화를 바탕으로한 영화라고 귀띔이라도 해줬으면 더 흥했을텐...	1
168	임창정은 임창정이다. 	1
169	감독 신동엽은 진짜 영화 너무 못만드는듯. 	0
170	별 반쪽도 주기 힘든 영화.... 정말 스토리 엉망이고....진행도 느리고... 여자분들 연기력은 정말 울고 싶은심정나의 시간 돈 ... 너무 아깝다 	0
171	임창정씨는 정말 대단합니다. 	1
172	1. 시나리오자체가 너무 허술. 배역들간의 관계가 너무 엉성하다.2. 대사 너무 유치. 포기란 배추 셀 때 쓰는 단어고, 난 그래서 나쁜놈은 죽도록패 이런 중2대사가 영화시간 내내...	0
173	제가 이때까지 진짜 1점준적 한번도 없는데요 진짜 상영 도중 나오고 싶었어요. 스토리에 개연성이 하나도 없고 뜬금포가 진짜 많아요. 베테랑이랑 내용도 비슷한데 진짜 비교되네요.. 이거 볼바에 베테랑 한번 더볼걸 후회...	0
174	배우들이 아깝다... 	0
175	영점 못 줍니까? 내 근 10년 동안 본 영화중에 가장 최악입니다. 그나마 웃길것 같은 임창정은 대사도 얼마 없고, 개연성은 죄다 갖다 버리고, 그 여검사는 국어책읽듯이 연기하는데 금수전가요? 폭망 확정입니다. 	0
176	솔직히얘기하자. . . 정말 별로다. 내용도 이상하고 공감도안되고 어디가 통쾌하단건지. . 	0
177	일주일 전만 해도 한국 관객들의 일반적인 생각은->내부자들 정도는 되야 개연성 있는 고발물이지 이 영화는 스토리 ㅅㅊ 하지만 한국 사회의 실제 수준은-> 딱 이 영화랑 싱크로율 백프로! 	1
178	감독님 무프꿇고 사죄드립니다.이 시대의 참 현인, 진정한 예술인!이 사회를 정확이 통찰하는 당신의 위대함을 몰라본 저의 무지함을 용서하소서! 	1
179	임창정 최다니엘 정말 좋아하는데 둘이서 감당하기엔 연출이 너무 지루했어요 늘어지는 대사에 너무 만화같은 액션신... 코믹신조차 웃기지도 않은.... 심지어 마지막신도...하....그저 한숨만... 개인적으로 두번째 ...	0
180	현실반영 갓 영화 인정합니다 	1
181	정신연령이 초딩정도면 재밌게 볼듯 평점을 믿지말라 	0
182	진짜.. 재미없어... 임은경은 왜 나왔는지도 모르겠다 끼워맞추기식 ㅋㅋㅋㅋ 무조건 총 들고 있는새끼가 최고. 같은 전개의 반복이라 지겨움 개연성도 없고 스토리도 엉성 	0
183	어제 진짜 우연히 보았다가.. 충격에 휩싸이게 됐음...앞으로 신감독님 영화 꼭 챙겨 보겠습니다 	1
184	태어나서 평점 써본적 한번도 없고 그닥 평점 알바 믿지도 않아왔는데 이번에 이 영화를 보면서 평점알바의 존재를 깨달았습니다. 길게 말 안하겠습니다. 누군가 이 영화를 볼지 고민하시고 있는 분이 제 글을 보신다면 .....	0
185	정말 형편 없는 영화.. 	0
186	이런 낯부끄러운 걸 찍어서 한국영화의 품격을 떨어뜨리지 말아줘요... 제발... 	0
187	이배우들 모시고 이렇게 찍을수있다는 점에 ㅋㅋ참 놀랍니다 ㅋㅋ 스토리, 전개 , 개연성 ㅋ머하나 빠트리는거 없이 망작 ㅋ와... 나 진짜 기대했는데진짜 실망이 너무 크네 그냥 보지말것을... 	0
188	돈 썩어나면 보세요... 	0
189	여기다들알바인갘ㅋㅋ연기력하나는 최곱니다. 하지만 그외에는 정말다 최악입니다최악. 진지하던지 웃기던지 내용전달을 하던지 하나로만팠어도 이런결과는 아닐것같네요 정말 이번해들어 제일 실망스러운 영화입니다. 진심으로 남기는...	0
190	난 이거 재밌었는데 ㅋㅋㅋ 내가 물론.. 영화의 질을 평가하면서 보는사람이아니라.. 코믹하고 흥미진진하고 난 재밋었음 	1
191	검색 안해보고 영화관 온 나를 원망한다. 	0
192	투자받기 쉽나? 이 정도의 연출력으로 영화를 만들다니... 	0
193	안본눈 삽니다. 아예 안보게 	0
194	너무하네....감독이 지금까지 해 온 작품들 보고나면하... 이런 소리 나옴..진짜...돈 아깝다 어휴!!!! 	0
195	재미가전혀없다진심. 	0
196	오늘 개봉한 영화인데 열두시 되자마자 평점 테러당하네? 알바 냄새가 너무 나서 일단 밸런스 맞출겸 10점 주고 간다. 	1
197	현사회를비판하려는의도는좋았으나..구성이 뒷받침을못한듯 하네요.억지스럽게웃기려고하는게 정말부담스러워서도중에나가고싶었음. 	0
198	와 같이 보자한 애들한테 너무 미안했다... 아니 대체 이런 영화에 임창정 이경영이 왜 출연한다고 한겨...ㅋㅋㅋ 임창정 믿고 봤구만...ㅋㅋ진짜 스토리 허접스럽다. 감독이 어디서 본건많고 하고 싶은것도 많은데, 그...	0
199	여기서 써있는 갓창정..스토리를 뒤로하고 임창정보고싶어 갔었으나..왜 그러셨어요ㅠ 임창정주연 영화중 제일 별로베테랑과 비교?! 허허..웃음만 나옵니다~얙션이고 스토리고 연기고 소품이고 이거 머 .. 	0
200	감독이 양심이 있으면 이거 영화관에서 본 사람한테 엎드려 뻗쳐서 골프채로 한대씩 맞아야됨 	0
201	과하고 과하고 과하다. 그냥 snl보는줄알았다 	0
202	조조로봄. 10분이 넘는 광고도 기다리고 봄. 디스크가 나은 기분임. 마지막쯤에 우는 장면에서 출근을 한시간정도 늦추면서 본 내자신을 보며 나도 따라 움..ㅜ.ㅜ 	0
203	나를 흥분하게 만든 영화인것같다. 나만 당할수없다 너도 봐라. 	0
204	짜증나네.. 내가 이거보려 시간을 썻다는게.. 뭔 평점이 7점이나되냐 말도안되네 	0
205	응징자 만드신 분이 감독이니 더이상 무슨 말이 더 필요 	0
206	대박...ㅎ.. 이렇게 돈아까운영화는 내 생에 처음 	0
207	ㅋㅋ와 이영화가 이렇게 재평가될진 몰랐다 빠리빠리 평점높혀라 	1
208	죄송합니다 감독님 아무리 영화라지만 시나리오가.너무 막나간거 아닌가.싶었는데 알고봤더니 현실이 더 막장이였네요 앞으로 하루한번씩 보고 감상문 작성하겠습니다... 	1
209	헝..다들10점이시네옇ㅎㅎ 이거처음써보는데 시사회에서 보고 그냥...전형적인 비급영화라는생각이 ㅎ.ㅎ 친구랑 얘기하면서 나왔는데 평점이 다들10이라서지금놀람..솔직히 재미없진 않은데 걍 비급영화고 돈주고보기엔 좀 아...	0
210	거짓말하지마라 재미있다는사람들 로그인하게만드네 진짜영화관에서 본영화중 7광구보다 돈아까운영화는 처음이다 	0
211	1점미만 못드려서 1점 드립니다 	0
212	순실이 눈을 피해 영화 만드시는라고 고생 많으셨습니다. 저희들이 무지해서 깊이 있는 영화 이해 못한점 이해부탁 드립니다. 	1
213	아~~정말임창정 어느정도 믿고 보는 편이었는데, 창수에 이어서 여영화가 정말 에효 한숨만 나오고 보는 내내 실소만 ㅠㅠ 수준이 떨어져도 넘 떨어지네요.대학생 졸업작품보다도 더 심하네요 이긍... 	0
214	이 영화를 10점주는게 이해가 가지않는다. 삼류영화다 좋은점은 임창정의 액션씬 음향말고는 전부다 별로다 전부가 별로라 액션씬과 음향이 돋보이는 수준일지도 모르겠다. 너무 허접하다 .. 돈 없어서 못만든 티 너무 나고...	0
215	개극혐 영화스토리도 전개도 연기도 전부다 뜬금포에 어색함비추입니다 	0
216	감독은 감독으로써 재능은 없는것 같다. 요즘 관객들의 눈이 높아진 이상 충족시켜줘야 할 연출이 그ㅡ전작만 봐도 알수 있듯이 계속 무너진다..재미가 없다 이 감독 영화는..마치 90년대 중반 쯤 많이 보던 플롯 과 대...	0
217	영화가 시대를 앞선건지, 현실이 영화를 앞선건지 오늘날 우리나라의현실은 너무도 아이러니하다. 	1
218	그당시 금수원 관련해서 힘있는 사람들이 이영화 못보게 하려고 알바들 풀었구나 했었는데...요즘보니 더큰 거물들이 개입되었을수도 있겠네... 	1
219	이게 뭔... 2000년 대 초반에 나오던 영화수준으로 유치하네 	0
220	이걸 영화라고 한심하네!!! 어색한 연기.. 카메라앵글에 다잡혀도 초라한 야외세트...돈이 아깝다코미디도 아니고 액션도 아닌 영화 억지웃음을 만드네...베테랑 영화랑 이렇게 비교가 되냐... 	0
221	보고말해라 일단10준다 	1
222	감독은 이 모든 진실을 알고 있었는듯.무지한 관객들을 용서하세요.당신이 보여준 대한민국을 1년전 그때 알았어도... 	1
223	내가 왠만해선 평점 안남기는데 이건 다운조차 받지 마세요 토렌트 트래픽조차 아까워요 	0
224	와우 1995년쯤 만들어진거같은 영상미. 억지 전개. 누가 누군지 모를거 같은 여조연배우들. 이 스토리로 베테랑2를 만들고 말지 차라리 투캅스를 본다. 	0
225	창정이 형님의 연기는 믿고 보는거죠. 아직 보기 전이지만 사회에 대한 통쾌한 일침을 가하기를 빕니다. 	1
226	여기는 2016년 10월26일. 이영화가 최순시리 실화를 기반으로 했다는걸 개봉당시에는 몰랐다.. 이영화의 재평가가 시급합니다 알고보니 명작이네.. 	1
227	현 대한민국의 상황을 비판하려고 든 수작 ㄹㅇ 선견지명 ㅆㅅㅌㅊ 	1
228	영화가너무억지스러움 	0
229	재상영한번합시다~!!! 	1
230	키야 현 정부상황과 기가막히게 들어맞는 영화 감독 선견지명 씹오졋고요. 	1
231	여기가 성지인가요... 	1
232	평점 중 마이너스평점이 있다면 그평점을 주고싶은 영화. 아니 영화라고 하기에도 부끄러울정도의 각색과전개. 이 영화를보면 어떤감독이 이런영화를 만들었는지 검색하게 됨. 대한민국 관중 수준을 무시하는 생각 없는 영화! ...	0
233	2015년에 투캅스 영화를 이렇게 만들면 안되지. 임창정 영화는 찌질한 가운데 폭발력있는 진실한 연기와 오글거려도 공감있는 각본에서 재미가 나오는 건데, 이건 뭐 개병맛으로 만들어놓고 광고는 베테랑급. 임창정의 연기...	0
234	관람객을 우롱하는 영화. 	0
235	ㅎㄷㄷ 이거 실화라니!!! 	1
236	시나리오가 허접하다고? 예견적중이구만 	1
237	상상도 못했다.. 이게 실화바탕이었을줄은..이건..다큐다 	1
238	미래에서 왔다 신도 풀어서 평정 낮춘건 알겠다만 현실이란거 알만한 사람들 알지롱 	1
239	시대를 앞서간 영화 재평가가 시급하다 	1
240	전날에 끝까지간다랑 신의한수 보고 비슷한영화 찾다 개봉한거중에 이거 봤는데 개빡쳤다 	0
241	영화감독이 극락교 교주보다 더 나쁜새끼. . 설정이 지독하게 과함. .교화소와 검은 안대, 대통령도 설설기는 권력자가 두 주먹에 무너짐ㅋㅋㅋ 극락교 교주보다 이걸 영화라고 만든 새끼들에디 분노가 치민다. 정말 화난다...	0
242	이건 영화가 아닙니다... 간만에 영화본후 감독을 검색해 봤네요. 정신나간거 아닙니까?한국영화 어렵다더니만 이런감독도 영화연출하는거보면 영화판에 눈먼 돈이 많나 봅니다. 	0
243	영화보고씁니다.. 상영내내 어이없는 연출에, 이상한 19금 유머코드, 부실한 스토리 등...다니엘씨는 왜 이런 영화만 하시는지 잘모르겠고 창정형님 짠해서 1점 올렸습니다. 돈아까워 	0
244	시작부터 나와서 십분까지 헛웃음이나옴ㅋㅋㅋ 	0
245	내인생 최악의 근본없는 영화작가 누구냐 ㅡㅡ 	0
246	진지빨고 연기할 때 너무 오그라듬 ㅋ리얼 	0
247	와 감독이 미래를 예언한것같다 아마도 감독은 미래에서 온듯 	1
248	동엽아 감독하지말자 ㅠㅠ 	0
249	머야 이거 암살 보다 재미 있네 	1
