	reviews	label
34	만화를만화로못보고현실로받아들이는니가훨씬한심해보임.	1
35	우익빠는게아니라누구랑은달리가상하고현실구분할줄아는거지 한심하면그냥무시하면될걸따박따박똥글싸지르고잇는것부터가열폭하고잇는듯.	1
36	이사야마 하지메의 우익논란 때문에 약간 화가 났었지만 진격의거인은 내 인생 1등 애니!	1
37	우익빠는애들보단 잘살구요 ^^; 혹시.. 열폭 뜻은 아시는지..? 우익빠는 한심이들에게 제가 왜 열등감 폭발하죠..? 그저 한심할뿐 ^^.. 그리고 꼭 우익빠는 애들이 현실 ...	0
38	꿀리//그래서본인은얼마나잘살길래여기까지와서열폭글이나달고잇지ㅋ 꼭이런것들이현실하고가상구분못함ㅉㅉ	1
39	꿀리//그래서본인은얼마나잘살길래여기까지와서열폭글이나달고잇지ㅋ꼭이런것들이현실하고가상구분못하지.	1
40	만화는 만화로 보자고 하는 빡대갈들이 이렇게 많다니............. 그렇게 사니까 일본이 정당화하고 지들이 옳은줄 알고 잘못된 역사관을 관철하는거지....... ㅉㅉ..	0
41	진격거 작가 우익설 제대로 알고보면 오히려 이게 퍼져나간 한국 현실이 한심할 뿐입니다. 우익은 개뿔.	1
42	진격거 작가 우익설 제대로 알고보면 오히려 이게 퍼져나간 한국 현실이 한심할 뿐입니다. 좀 사건 개요를 제대로 보시기를....	1
43	애플에서 2기도 방영해줬으면	1
44	그냥 우익이딴거신경안쓰고보면 내취향 재탕4번해도재밌음브금도너무적절 성우진도 갑	1
45	"한국인이 ""우익""이라해도 소용없다. 왜냐? 한국인이기 때문이다."	1
46	다 좋긴 한데. 킬라킬 하려고, 이야기도 다 못 마친체. 졸속으로 끝난게 함정. 우익애니라서 한편으로는 밥맛이긴 하지만. 어쨋든 소문난 대작이라서 봣음.	1
47	재밌다	1
48	늦게 봐서 스포로 대충 알고 보는데도 재밌네요. 2기 기다리고 있습니다.	1
49	떡밥,액션,연출,작화,추리,섬세한 배경표현 무엇하나 빠지지않는다 보는내내 추리하느라 정작 작화는 제대로 못봄	1
50	1화부터 먹방 위꼴	1
51	아니걍 만화는 만화로보고 끝내면되지 뭔 개소리야; 재밌으면보는거고 아니면 마는거지 정치어쩌구하는놈들은 진지충인가	1
52	작가가 우익이라 밥맛이기는 한데 지금년도 걸작애니이지 아닐까 싶다. 에반게리온 이후로 명작이 드물엇는데 에반게리온이 1등이라면 진격거는 2등이랄까나	1
53	시대의 최고 명작	1
54	뒤늦게 보고있지만 2기도 기대되네요!! 별하나 주는것들이 제정신이 아닌듯	1
55	오우..	1
56	2기 오프닝 보고 지렸다	1
57	마지막진짜 소름돋는다... 2016년 에 2기제작께획도 있으니 꼭봐야겠내요	1
58	내가 왜이걸 이제 봤지?	1
59	어차피 일본애니보고 빠는것들이 무슨 우익 타령? 풉.	1
60	원작자가 욕먹었지만 끝판(25화)보니 2016년 방영예정인 2기가 개대된다!	1
61	원작자가 문제지만 끝판부문 보니 2016년 방영예정인 2기가 개대된다!	1
62	거인들 대부분 괴짜가족 캐릭터랑 닮았음. 베르톨트 라이너 애니 고릴라 엘렌 빼고	1
63	현실에서는 젖도 상사 뒤꽁지나 쭉쭉 빨고 다니는 것들이 스트레스풀려고 일베충 놀이 잼있나보네ㅋ	1
64	아 히밤들ㅋㅋㅋ 그냥 쳐보지말던가, 남이 보던말든 먼상관이야 말로만 우익 소리 지껄이지말고 그리 떳떳하면 실명까고 당당히 까라ㅋ	1
65	제국주의찬양신사참배일내선일체일선동조황국신민서사단발령창씨개명조일수호조규경술국치위안부	0
66	여기 머리 돌은것들 많네	0
67	평은 필요없다	1
68	현실에선기일날태극기도안다는것들이글로만애국자인척하는국뽕들out	1
69	ㅎㅎ 잼일슬거같음	1
70	헐 마지막소름	1
71	대작애니의 경우엔 그애니에 독창적인 세계관이 존재하죠~ 원피스, 드래곤볼등 누가이런스토리를 상상할수있을까요?? 작가를 떠나서 충분히 좋은작품이고 세계적으로 돌풍인 애니임에는 ...	1
72	진짜 재미있음!!	1
73	애니메이션으로 보니까 액션씬이 장난 아니네요. ;;;;	1
74	재밌지만 우익이라	1
75	요 없죠	1
76	작가가 우익이지만애니에 심각한 비방을 할필	1
77	로그인이 너무 오래걸려요	0
78	작품엔 작가의 사상이 들어있을 뿐더러, 제국주의를 찬양하여 한국에게 모욕을 줬는데 좋다고 질질 짜댄다 미개인들	0
79	작품엔 작가의 사상이 들어있을 뿐더러 제국주의미화를 해 한국에게 모욕을 준 사람의 작품을 좋다고 징징댄다 미개인들	0
80	작가가 극우인데 상관없다, 왜 따지냐는 사람들 진짜 미개하다. 작가와 작품은 결단코! 별개가 아닙니다	0
81	이거는 완전 대박인 작품이죠 빨리 2016년 왔으묜... 그때 2기 나오는뎈	1
82	와 이거정말 2기 나왔으면해요ㅠ	1
83	우익놈의 머리에서 나와 작품화된 애니라고 해서 색안경끼면 안되지.. 머리나와 만들어 졌으면 그놈과는 별개지 ^^	1
84	오프닝이 너무 좋앜ㅋㅋㅋㅋㅋㅋㅋㅋ	1
85	우익이라고 왜 애니한테 따져	1
86	우익 따지는 인간들 일제 부품 들어 간거 한개라도 쓰면 안되겠네.. 누가 알아 그 부품 만드는 닝겐중에 우익이 있을줄? 작품과 사상은 별개로좀 봐라	1
87	작품 내에 혐한요소가 어디 있다는 거지 ㅋㅋㅋ 작품 눈이 아닌 손으로 본 거 인증하시네요	1
88	작가 인성도 쓰레기고 작품도 우익 혐안요소가 가득인데 좋다고 빨아재끼는사람들은 뭐지	0
89	원작가 인성도 쓰레기 작품도 우익 혐안인ㄷ	0
90	하 빨리 현기증 끓여주세요 2기 난 단 말이에요	1
91	아 ㅅㅂ 보고싶어미치겠는데 허락안함 ㅠㅠ 2기 빨리 나와라!!!!!!	1
92	봐도봐도 최고네 6개월에 한번씩보는걸 추천	1
93	누가 우익이라고 별점1점주래? 우익이라도 스토리개재미있는데 작품만봐야지	1
94	다가 우익이다...	0
95	2기 빨리 나와라!!!!	1
96	2기 나오면 정말 좋겠다...	1
97	ㅈ..잠만..저캐릭터..이름이 애니였던가..아니 아닌가..	1
99	와 정말재미있내요	1
100	재밌어요	1
101	이애니가 재작년?왜 주목받았는줄을 이제야 알게되었네요	1
102	어 잠깐, 작가가 우익이면 어떻냐는 댓글 뭐냐 ㅋㅋ 근묵자흑 모름? OST 정말 좋았음	1
103	어 잠깐, 작가가 우익이면 어떻냐는 글 뭐냐 ㅋㅋ 근묵자흑 모름?	1
104	어 잠깐, 작가가 우익이면 어떻냐는 댓글 뭐냐 ㅋㅋ 근묵자흑 모름?	1
105	아직 안보셨다구요? 왜죠??	1
106	100% 2기나온다 ㅋㅋㅋㅋ	1
107	쵝오 쵝오 쵝오!!	1
108	걍 재밌는데 뭘	1
109	우익은 뭐다?	1
110	좋은 작품이긴한데 거인이랑 한번 싸워보지도 않은 볍신들이나 약한 병신들이 어깨에 힘주고 다니는 꼬라지는 보기싫네	1
111	작품을 볼때에는 작품만 봅시다.작가가 우익이면 어떻습니까?저희 나라도 일본혐오하는 사람들 많아요	1
112	작가 멘탈은 아쉽지만 작풍 자체만 보면 마마마 이후 최고의 작품	1
113	언제 쯤 나올려나..................	1
114	힛! 2기나온다 오바 확정낫다 오바	1
115	2기나와라오버	1
116	며칠 전 애니를 다시 한 번 보고 오늘 원작 만화를 봤는데 애니가 얼마나 잘 만들어졌는지 알겠네요 팀을 잘 만나서 원작보다 더 잘 살린거 같애요 원작은 그림체도 별로네요 캐릭...	1
117	다음편 기대~~~!!!!	1
118	작가땜에 아쉽긴한데 대작 이걸로 입덕함ㅋㅋ	1
119	마지막 벽무너질떄 거인얼굴보고 소름 ㄷㄷ	1
120	디스토피아물을 기대하고 봤는데 이능력배틀물이 돼버렸어.	0
121	솔직히 작가가 어쩌고 자시고 울트라맨으로 전락해버린후 안봄	1
122	작품으로써도스토리,설정등전체적으로흠집잡을곳없는대작 작가가우익이면작가를까야지 잘된작품까지깍아내리면서까는건아니지국뽕들아ㅋ	1
123	작품으로써도스토리,설정등전체적으로대작 작가가우익이면작가를까야지 잘된작품까지깍아내리면서까는건아니지국뽕들아ㅋ	1
125	인정할건인정해야지 진격의거인첨나올때실검1위뜨고 진격의xx이런식으로유행어까지생기고 tv에서도언급될정도엿구만	1
126	대작이래ㅋㅋ우익도 대작이지	0
127	대작두고우익드립치는국뽕들버로우좀ㅋ	1
128	작가 때문에 보다가 때려친 비운의 작품ㅡㅡ 우익 정말 혐오해요	0
129	작가 씹쓰레기	0
130	엘런보다 리바이가 더 멋있어 보임.	1
131	모모이 소개에 글래멐ㅋ것보다 모모이년 나보디 가슴크고말이야ㅋㅋㅋㅋㅋㅋㅋㅋㅋ빵터졌닼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
132	재미있다	1
133	진격의 거인 너무 좋와요!!	1
134	엘런게리온ㅋ	1
135	dpffjsrpfldhs	1
136	한마디로 장대한 에필로그 2기가 나왔으면 좋겠다 강추	1
137	시발작가!	0
138	25화로 완결됫으면좋은작품.	1
139	작품 자체는 괸찮은 편이다 . 근데 작가가 ..	1
140	굴욕으로 눈물 짓게 만든다	1
141	참신하나 그 이상의 명작은 아닌 듯	1
142	진격의 우익	1
143	대작이긴 해도 에반게리온 슈타인즈게이트는 못넘을듯. 몰입도는 2분기 최강	1
144	만족합니다! 2기도 기대하겠습니다.	1
145	최강의 여주인공이 연약한 남주를 지켜주는 애니	1
146	이거원작진행너무느려서2기나올려면많이기다려야함	1
147	미스터리 왜이리많아서 좋네	1
148	아.. 쟝쟝맨... 캐릭터들도 다 좋고 우리 쟝 특히 좋았는데 왜 극우.. 아쉽다 그냥	1
149	우익에 스토리 막장에 애니퀄만 그나마 좋음. 명작수준은 아닌듯	0
150	만화책은 팬심으로 잡고 있던 건데 극우 사건 터지고 나니 그나마 남아있던 팬심도 떨어지고 결국 하차.	1
151	갠적으로 애니메이션 연출만은 대박이었음. 10점 만점드리겠습니다. 원작 스토리는 초반부까지는 완전 꿀잼, 중반부부터는 평타, 최근 연재본 들어서는 평타 이하.	1
152	요새 만화책도 최근 연재본 들어서 껄적지근한 떡밥만 계속 뿌리고 있고 갠적으로 뭔가 심심함. 애니메이션 연출은 대박이었고 10점 만점에 10점. 원작 스토리는 초반부까지는 완...	1
153	rmrdntoRl	1
155	작가극우	0
156	재미있게 봤는데 마지막이 좀..... 아쉽네요...아주 좀 많이... 그래도 아주 재미있어요.	1
159	작화 스토리 테마송 전부 마음에 들어요. 명작이라고 해도 손색이 없을정도.	1
160	이런 ㅅㅂ 우익이였나 ㅜㅡㅜ 잘 만들었네 ㅜ,,ㅜ 2기도 만들어라 ㅜㅡㅜ	1
161	2기를 만들어달라!~	1
162	흰 여우 우익놈들...	0
163	여러분 우익 작품은 소비해선 안됩니다라고 말해도 볼 사람은 볼테니까 한마디만 하자면 최소한 우익 작품인 건 알고 봅시다....여기 아는 사람이 별로 없어보임..알면서 보는 건...	0
164	6화 전범기.........ㅅㅂ 원작엔 안나오는데 제작사가 우익이라네요. 별 한개도 아깝다	0
165	5화 전범기........ㅅㅂ 제작사가 우익입니다.	0
166	2기안나오나 꿀잼인대 초반에는 제작비 부족으로 오프닝도 없던 크흡.. 2기나오길	1
167	세계지도 나올때 독도가 없네	1
168	재미는 있지만 아쉬워요.	1
169	알바 뛰는 마왕님이라는 제목에 겉맞게 처절한 마왕님과 용사의 생활을 잘 그려낸 수작입니다. 진짜 강추드리는 작품!	1
170	와 이 애니는 진짜 흠잡을 곳이 한군데도 없는 그야말로 명작!!!!! 스토리도 깔끔하고 이쁜 작화도 좋고 무엇보다 자연스러운 개그들이 너무 좋다 ㅋㅋㅋㅋ	1
171	음음 깔끔하군요	1
172	넘 깔끔하게 끝나서 2기가 나오려나 하 ㅋㅋ	1
173	꿀잼인데 2기 안나오나..ㅠ	1
174	듀라한호!!	1
175	흠잡을때하나없는애니 명작 	1
176	치호 슴가 다이스키다요	1
177	주말의 망명은 백 배는 더 견디기 힘들다. 여기는 취리히도 베를린도 아니지만, 그래도 대단히 가혹하다. 그래도 버텨야겠다...	1
178	에밀리아 유샤	1
179	용사 아미! 내취향 ㅎ	1
180	치호때문에 계속보게됨	1
181	다시 봐도 이애니는 너무 꿀잼이야	1
182	2기 진짜 기대됨	1
183	치호 큼 물론 눈이 ㅎㅎ...	1
184	2기가 기대되는작품임.리카인가 그김치녀빼면 다좋음	1
185	나햄버거먹으면서 봣는뎈 ㅋ	1
186	이건 진짜 재밌음! 꼭 봐야하고 꼭 2기가 나와야 하는 작품!	1
187	2기 언제??	1
188	2gi 기대 ㅎ	1
189	재밋잇네염... 이거 2기는 언제 나올런지 기대대네염	1
190	개꿀 용사랑 이어주라	1
191	완전 꿀잼ㅋㅋㅋㅋㅋ 캐릭터의 표정편화가 인상적임	1
192	아따 재밌네 ㅋㅋ 2기 기대합니다! 마지막회보면서 롯데리아 햄버거 먹은나 ㅋㅋ	1
193	아.... 욱일승천기가 나오긴 하네요...극혐 6화초반	1
194	게이 아웃 오브 게이	1
195	1화땐 애가 쌔보였는데, 인간계 오면서 마왕이 두리뭉실해 졌어 ㅎㅎ 인간의 영향인가 ㅎㅎ	1
196	잘 보고 갑니다~	1
197	이작품 재밋게 보긴 했는데 제작사가 화이트 폭스.. 요즘 행보봐서는 2기에 수퍼소니코처럼 무슨xx짓을할지 알수가 없죠 ==;	1
198	아니 tv를 본적은없다면서 다큐는봤어???	1
199	그닥흥하지않았다는건무슨소리죠..2기방영라인인5000천장3배인15000장이팔렷는데..	1
200	이거2기 예정은있는데 1기가 그닥흥하지않아서 제작자가 다른것들만들고있음	1
201	마왕의 햄버거 가게 정복기	1
202	와 재밌다 2기는 용사 루트로 나와라!!	1
203	처음으로 만점준다.	1
204	재밌네요 ㅋㅋ 용사로 이어지게 2기만들어라	1
205	재밌게 봤습니다 ^^	1
206	볼만하네요ㅋㅋ 잼나게봤어요ㅋㅋㅋ 	1
207	홀로 일하며 3식구 먹여살리기 힘들어 결국 여자도 콜센터 직원으로 일하게 만든 소시민의 삶을 그린 애니	1
208	맥도날드 알바생이 가장이 되어 군식구들을 먹여살리는 이야기	1
209	앟ㅎ카츠둥주새옇ㅎㅎ	1
210	아무런 기대없이 봤는데 은근히 재미있네요... 왜 이걸 이제봤는지..ㅠㅠ	1
211	이거 정말 가볍게 볼 수 있는 애니인것 같아요.. 재밌음ㅋㅋ 2기는 안나올라나??	1
212	굿굿 !!	1
213	2기 나왔으면	1
214	재밌어요!	1
215	용사와 마왕이 이전 직업을 네타로 자꾸 써먹는데도 잼나요ㅋㅋㅋ 2기 어서 안나오려나	1
216	한동안 애니볼 맘이 식어있었는데, 다시 부활! 진짜 잼게봤습니당내가 방금전	1
217	한동안 애니볼 맘이 식어있었는데, 다시 부활! 진짜 잼게봤습니당	1
218	2기 나오면 좋겠심다 ;ㅅ;	1
219	2기 않나오면 재미없다ㅋㅋ	1
220	재미있는 일상애니. 개인적으로 히로인 둘이 한쪽은 너무 떽떽거리고 다른 한쪽은 집요해서 커플 이어주기가 좀 그랬는데 막화보니 용사랑 분위기 좋네요ㅋㅋ캐릭터들 다 귀여워요	1
221	재미있는 일상애니. 개인적으로 히로인 둘이 각각 너무 떽떽거리고 한쪽은 너무 집요해서 커플 밀어주기가 좀 그랬는데 마무리에 용사를 보니 둘이 잘됐으면 좋겠네요ㅋㅋ 아시야도 루...	1
222	2기 나와라	1
223	2기 나왔으면 좋겠네요..	1
224	오랜만에 참 재밋게본 애니	1
225	마지막이..ㅠ약간아쉬움이드는..ㅋㅋ그래도 재밋게잘봣네요 ㅎ	1
226	아..여운보소..ㅋ	1
228	이..이거 결말이 이건..아니겠지 더 있는거겠지.?;;	1
229	중간중간급전개하느라설명빼먹은거만빼면참좋은작품임	1
230	너무 재밋어서 몇번을 봣어요. 악행을 막으려고 쫒아왔는데 너무 착하게 사는 마왕.	1
231	개인적으로 이번 분기뿐 아니라 여태 본 애니중에서도 최고수준이었습니다. 2기는 언제 나온다고요?	1
233	질좋은 작품이네요 5개	1
234	평생 나와라!	1
235	재밌게 봤어요~ 애니플러스	1
236	엔딩에 마지막 장면 두근거리네요~ㅋ용사뺨이 부끄부끄~우산은 빙그르르~ㅋㅋㅋ2기 나왔으면	1
237	와우~그렇게 그 둘은...한 송이 꽃을 피우게 되고~♥	1
238	이거 마지막이 션찮네.. 2기나온다해도 마지막이 션찮아...	1
239	벌써끝나 ㅜㅜㅜ	1
240	재밌게 봤네요.	1
242	아라스 라무스 봐야대 ㅋㅋㅋㅋㅋㅋ	1
243	2기!!!	1
244	결국 완결이네 재미있는데 2기도 나오면 좋겠다 헤헤	1
245	2기ㅜㅜ	1
246	재미있었습니다. 2기 나왔으면 좋겠네요.	1
247	처음과는 달리 의외로 재밌었던 편이었는데 2기도 나왔으면 싶네요.	1
248	2기 기대합니다!!	1
249	아~ 이렇게 끝나다니.. ㅠㅠ 2기 꼭 나왔으면 하는데 나오겠죠? 정말 재미나게 봤어여 ^^	1
250	닭튀김 먹구싶다	1
251	2쿨 나와야만한닷! 아라스 라무스 봐야되!~	1
252	역시나 기대를 저버리지 않아요 재밌습니다 2기 나오겠죠~ㅋ	1
253	역시나 기대를 저버리지 않아요 재밌습니다 2기 나오겠죠	1
255	2기 나오겠죠? 용사좋아ㅋㅋ	1
256	처음엔 별 기대 안하고 본건데 예상외로 진짜 재밌었어요ㅋㅋㅋ용사 짱짱걸!!	1
257	재밌네요 ㅋㅋ	1
258	진짜 마왕과 용사가 잘어울리는 애니였습니다. 다음에는 2기 제발좀 나왓으면 좋겠네요	1
260	모에모에모에모에 에미모에 에미모에	1
261	역시 찰진 재미 2기 분명히 나올듯 ㅋ	1
262	보다보니 이 애니메이션 최강자는 집주인 아닐까요.	1
263	이번에 마왕 참 대단해 보였네요. 다음화면 드디어 끝인가?	1
264	다음주가 마지막편 ㅜㅜ 2기2기2기2기.....	1
265	2기 확정	1
266	ㅈ..조..좋은 팬티다..	1
267	이렇게 잼난 애니 오랜만에 보네. 이 애니 2기 안하면 이상할 정도네.	1
268	스즈노하고용사표정연출이매우좋음 그것보다집주인정체가뭐야?	1
269	이시야좀 낫게 해줘 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ	1
270	오르바가 누구랑 닮았다고 생각했는데 진격의 거인에 나오는 도트 픽시스였어 ㅋㅋ	1
271	기대이상! 유치한 설정이네...하고 시작해서 봤지만 소소한 일상을 잼있게 표현한것도 너무 귀엽고 재밌네요	1
272	이제 2화를 보는 중이지만ㅋㅋㅋㅋㅋㅋㅋ 마력이 쥐꼬리만큼 남은 마왕이나 자기 무기를 잃은 용사나 둘 다 딱 그 수준이 되버림?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
273	이제 1화를 보는 중이지만 경찰이랑 애기 좀 했다고 별의별것을 다 알아냈네? 일본 속담 같은 것까지 다 알아네다니...ㅋㅋㅋㅋㅋㅋ	1
274	차원을 넘나 드는걸 보니 왠지 제로의 사역마가 생각나...	1
275	화 수가13화인데 왜 11화에서 끝나잇지?	1
276	과연 다른 마왕들도 마오처럼 알바뛰면서 돈벌이를 할까? 아니면 세계정복을 먼저 할까?	1
277	다른 여자들이 마왕이라고 하면 금방 겁이나서 도망가거나 죽이겠다고 할만도 한데 치짱은 마왕을 나쁘지 않게 보네요. 마왕이 성실히 일한 것도 그렇고.	1
278	백년이 된 객관에서 유숙하다가 영어회화를 익힐 때 배가 고파서 마왕과 치짱이 일하는 맥로날드에서 버거를 시켜먹었더라.(※. 개인상으로 봤던 지상파 드라마, 영어회화 프로, 알...	1
279	아시야 폭풍 설사	1
280	아으.. 덕분에 소설까지 다 사버렸습니다.. 원작이랑 다른부분도 꽤 있는편인데 그게 전혀 위화감 없이 자연스럽게 이어지고 있어서 애니보고 소설을 봐도, 소설을 보고 애니를 봐...	1
281	햅버거ㅋㅋㅋㅋㅋㅋ각선미는 용사가 굳~!!	1
282	이번화도 꿀잼 ㅋㅋ	1
283	용사 표정 볼 때마다 재밌어요.	1
284	아 재미있다 ㅋㅋ	1
285	마왕도 좀 빨리 좀 올려 줬으면 좋겟네. 진격의 거인은 어제 밤에 바로 문자 보내더만..	1
286	치호 어린나이에 `그게` 정말 커보이네요. 이 마왕놈은 정말 눈이 없어서 못 본건가...- -	1
287	꾸우우우우우우울울울울울울재애애애애애애애앰!!!!!!!!	1
288	재미있어ㅋ 마왕,루시퍼 너무 귀여워ㅋ왠지 마왕17살,루시퍼13살 정도 되는거 같은데 큭큭큭	1
289	재미있기는 한데 두 세계가 서로 다를 언어를 사용하는 건 좀 어울리지 않는 디테일..ㅎㅎㅎ	1
290	앜ㅋㅋ 갈수록 재밌네요 ㅎㅎ	1
291	이번분기 거인이랑 동급으로 꿀쨈	1
292	언제봐도 참 꿀잼이야 ㅋㅋ	1
294	마왕이 넘어온지 벌써 1년이구나	1
295	치호가 있어서 맥로날드도 밝아보이는 것 같네요. 마왕도 열심이지만 역시 치호가 대표적.	1
296	치호쨔응~♥ *`ㅅ`*	1
297	에밀리아 역 히카사 요코씨 연기가 진짜 대단하네요.볼때마다 감탄하고 있습니다.	1
298	누가 나쁜놈인지 전혀 모르겠다	1
299	진짜 너무 재밌다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
300	완전 재미있어...ㅜㅜ	1
301	아진짜 개꿀잼 ㅋㅋ 이번분기 최고다~	1
302	TV보고 한바퀴를 도네~ㅋㅋㅋㅋㅋ깨알재미 스즈노!ㅋㅋ	1
303	TV보고 한바퀴를 도네~ㅋㅋㅋㅋㅋㅋ스즈노에 깨알재미!ㅋㅋㅋ	1
304	TV보고 한바퀴를 도네~ㅋㅋㅋㅋㅋㅋ깨알재미!ㅋㅋㅋ	1
305	TV보고 한바퀴를 도네~ㅋㅋㅋㅋㅋㅋ촌스러움에 깨알재미ㅋㅋ	1
306	TV보고 한바퀴를 도네~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ촌스러운데 재밌다!!ㅋ	1
307	Tv 보고 한바퀴를 도네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ촌스러운데 재밌다~ㅋ	1
308	샌터키 점장이 맥로날드에서 테이크 아웃 세트를 시키다니 ㅋㅋㅋㅋ	1
309	치--짱가 코와레타!!!! 대박 잼씀 ㅋㅋㅋ	1
310	이번화는 사이좋게 다 같이 망가지네요.	1
311	식상함을 버리고 새로운 시도를 하였던만큼 재미도 더해져서 좋네요. 마왕, 용사, 치호도 예쁘고요.	1
312	ㅋㅋ재밌구만~캐릭터들의 특징이 살아있어~	1
