	id	reviews	label
10	tPvZVBO	탄탄한 원작에 좋은 각색이 더해져 굉장히 짜임새있다.결말을 짓는 부분이 조금 아쉽긴 하지만 더 나은 결말도 딱히 떠오르진 않는다. 한편의 영화를 본 것 같은 기분	1
11	tPvZVBO	지금까지 본 모든 공포물 중에 공포감으로는 TOP3 안에 들만큼 진짜 무서웠다. 공포 분위기를 쌓아가는 방식이 정말 대단했고 집 그 자체를 공포의 근원으로 정말 잘 표현했다. 특히 그 공포스런 분위기 중간 중간 나오는 점프스케어씬은 공포물 보면서 이렇게 놀라본 적이 없을 정도. 거기에 영상미와 탄탄한 스토리에 가슴 찡한 마무리까지 정말이지 완벽한 드라마.	1
12	t7EQW9P	김은숙 작가의 제로톱 드라마의 시발점. 조연이 없었던 드라마. 그리고. 박용하..	1
13	t7EQW9P	김은숙의 고해성사. 그녀가 재벌, 신데렐라, 명대사를 버릴 수 없었던 이유.	1
14	t7EQW9P	왜인진 모르겠지만 최고의 드라마였다.	1
15	t7EQW9P	김은숙작가가 재벌,신데렐라 스토리만 쓰는 작가가 아니라는 것을 보여주는 작품. 김작가의 실력검증 완료.	1
16	t7EQW9P	박용하가 그립다..	1
17	t7EQW9P	드라마PD를 꿈꾸게 해주었던 드라마. 내 작가 내 배우 내 스텝 이라는 대사가 여전히 마음에 남아있다. 얼마나 멋진 대사인지. 온에어 같은 드라마가 또 나왔으면.	1
18	t7EQW9P	내가 한가지 못하는말아 진짜 이거 진짜 정말 재밌게봄.	1
19	t7EQW9P	스토리 전개,조밀도, 배우 연기 어느 하나 흠잡을 게 없었다. 다만 몇 가지묘사의 반복, 대사의 반복, 상황의 반복이 상투적이었다. 한 두 개 였으면 적당했을텐데 과했다.그럼에도 박용하가 너무 좋았다. 너무 좋다.	1
20	tPjVK0P	만나지 않아야 사랑하지 않으리알지 못해야 그리움도 없으리서로 만나 사랑했으니어찌 몰랐던 때와 같으리 어찌해야 가슴에 새겨진지독한 그리움을 지울까	1
21	tPjVK0P	변발의 멋에 눈 뜨게 만든 드라마. 십사황자가 그에 한몫을 했다.	1
22	tPjVK0P	처음엔 불안해하는 약희의 감정을 이해 못했지만 다시 보니 이제는 좀 알겠다. 황제의 말 한마디에 목숨이 왔다갔다 하는 것, 모두의 미래는 알지만 정작 나의 내일조차 알 수 없다는 것. 약희의 작고 불안한 그 발걸음이 계속해서 생각날것 같다.	1
23	tPjVK0P	중드3대 작품(내맘대로 선정: 후궁견환전, 삼국지, 보보경심) 중 첫번째.잘생긴 남자들이 전부 변발인데 그게 안어색해...배우들 앞머리 있는게 더 촌스러움(....)	1
24	tPjVK0P	이 드라마를 본 사람은 누구라도 나와 막역지우가 될수있음	1
25	tPjVK0P	CG만 빼면 완벽해!	1
26	tPjVK0P	초반의 유쾌함은 떡밥에 불과하다. 후반으로 갈수록 가슴을 치면서 보게된다.	1
27	tPjVK0P	시간이 흘러도, 다시 보아도, 이루 말할 수 없는 깊은 여운이 남는다. 멜로/타임슬립/시대물에 해당하는 많은 드라마를 보았지만 그 중 최고는 보보경심이라고 자신있게 말할 수 있다.	1
28	tPjVK0P	함부로 시작하지마라. 자신도 모루는 사이 하루가 사라진다	1
29	tPjVK0P	이 드라마를 계속 보다보면 변발한 남자가 잘생겨보일것이다	1
30	tPjVK0P	아....아이유는 아니되오...아니되오...절대로 아니되오	1
31	tPjVK0P	변발을극복할수있는드라마	1
32	tPjVK0P	내 생애 최고의 중국드라마내용도 영상도 음악도 아름답다유치하지 않고 촘촘히 짜여진 내용이 흥미롭다	1
33	tPjVK0P	현대에서 청조로 타임슬립 드라마. 류시시(刘诗诗) 진짜 이쁘다. 소설이 원작이라서 책도 샀는데 드라마가 더 낫다. 청조의 시대상을 엿볼 수 있었고 변발 첨에 적응 안돼서 웃기더라ㅋ	1
34	tPjVK0P	초반 타임슬립때의 괴랄한 중국식 CG에서 당황했지만 청황실에 빠르게 스며드는 약희의 감정선에 몰입하고 나니 시간가는 줄 모르고 봤다.마지막에 홀로 남겨진 4황자, 옹정제가 왜 그리 짠해 보이던지. 볼수록 예쁜것 같은 류시시와 귀여웠던 황자들, 그리고 청 황실을 담아낸 예쁜 영상미도 너무 좋았다.	1
35	tlnN20e	그렇게 잘난 조이서가 박새로이를 보조한다.단순히 킹메이커를 넘어 사랑하고 헌신하는 플롯이 비논리적이다.조이서라는 능력있고 매력 넘치는 캐릭터를 고작 그런데 소모하는 내용 전개가 마음에 안든다.	0
36	tlnN20e	와 진짜 이렇게 시청자들 고문할 일 ㅋㅋ?너무하다...너무해......애송이 운운하는데 진짜 소리지르고 티비끔ㅋㅋㅋㅋㅋㅋㅋㅋㅋ그나마 마지막으로 그래 뽀뽀하는 거나 보자고 기다렸는데ㅋㅋㅋ 진짜 장사꾼들 .. **********************초반부는 좋았는데후반부는 ㅋㅋ그냥 정으로 보는 중**********************열심히 보는 중🙂**********************웹툰 작가가 그대로 극본에 참여했다더니 대사도 거의 비슷하고 원작을 최대한 구현하려고 한 것 같다. 처음엔 조이서 역의 배우가 천사까지는 아니라고 생각했지만 볼 수록 볼 빵빵 넘 귀엽고 눈빛이 맘에 들어서 덕질을 하게 될 느낌이다! 지켜보겠으...🍿	0
37	tlnN20e	초반은 원작처럼 빠른 전개로 좋으나 11화부터는 같은 작가가 맞나 싶을 정도로 전개가 너무 느리고 쓸데없는 장면이 많다. 연속된 질질 끌기와 개연성이 결여된 에피소드의 증가가 두드러지는데 총 10화 정도로 제작했으면 훨씬 나았을 것 같다. 소수자들의 이야기를 가시화했다는 것만이 이 드라마의 유일한 장점이 아닐까.	0
38	tlnN20e	으윽 구려서 토나와	0
39	tlnN20e	갑자기 이상해지기도 힘든데 그걸 해냅니다	0
40	tlnN20e	뻔하고 유치하다2000년도 드라마같네	0
41	tlnN20e	뭐 이런 빙신같은 드라마가 인기있지????후들켜 패고 ~그게 아버지 사랑~클럽에서 앰병하면서 ~좋으면서~이딴걸 2020년도에 다들 보고있다고????제목부터 존나 구린데 역시 구리다 으 구려마이너스 기능도 추가해주세요	0
42	txPvrKP	산다는 건 어차피 외로움을 견디는 것누군가가 그랬지지구에 4억 인구가 있다면 4억개의 고독이 있다	1
43	txPvrKP	이뻤는데 눈부셨는데 니가 뭘해도 가슴이 뛰던 때가 있었는데..언제까지 니가 늙어가는 걸 볼 수있을까..내가 늙어가는 걸 보여줄 수 있을까.. 은호야 부탁이다.. 행복해져라.	1
44	txPvrKP	한살 한살 다시 볼 때마다 새로운 감정을 느끼게 되는 명작. 이 드라마만의 잔잔함은 정말.. OST도 상당히 좋다. '은호야 행복해져라'	1
45	txPvrKP	손예진이 가장 아름다운 시절 내 올타임 베스트 드라마책보다 드라마가 더 좋았던 드문 예	1
46	txPvrKP	최선을 다해 노력하지 않으면 행복해질 수가 없다. 네가 행복해져야만 이 세상도 행복해진단다. 행복해져라, 은호야. -원주사는 K양에게.	1
47	txPvrKP	배우로 거듭난 손예진감우성의 클래스이하나의 탄생공형진의 생활 연기	1
48	txPvrKP	5개로는 턱없이 부족하다. 내인생 최고의 드라마.	1
49	txPvrKP	아무리 생각해도 난 너를, 만약에 우리, 노영심의 피아노 선율, 은호의 축가 까지멜로디와 가사 하나하나에 아름답게 녹아있는 그들의 이야기. 내 추억도.	1
50	txPvrKP	가지 마라, 가지 마라, 은호야.	1
51	txPvrKP	"사랑을 다시 생각해볼수 있는 ""바이블"" 같은 드라마. 누군가 로맨스 드라마를 추천해달라고 말하면 어김없이 연애시대를 추천해주곤 한다."	1
52	txPvrKP	배우 스토리 음악 다 좋다봐도봐도 그때마다 여운이 진하게 남는 드라마ost가 흘러나오며 서로의 출근길을 비춰주는 장면마저 기억에 남게 만드는 작품	1
53	txPvrKP	지금 봐도 전혀 촌스럽지 않음	1
54	txPvrKP	모두에게 칭찬하겠으나 이 드라마의 음악감독에게 감사를 표합니다 ^^개인적으로 이하나를 좋아합니다	1
55	txPvrKP	최선을 다해야 행복해진다	1
56	txPvrKP	정말 싫어하는 여배우였던 손예진을가장 좋아하는 여배우로 바꿔준 드라마손톱 밑에 박힌 가시같은 감정이 무엇인지목에 낀 고구마같은 감정이 무엇인지일깨워 준 드라마	1
57	txPvrKP	너무나 사랑하는 드라마.명대사가 정말 많아서 골라 적어 남기기 어렵다.노영심 선생님의 곡이, 그 연주가 무척 아름답다.이 글을 쓰고 있는데 문득 About time의 OST인 Paul Buchanan의 Mid air가 생각난다. 그 곡과도 분위기가 비슷한 것 같다	1
58	txPvrKP	내가 가장 사랑하는 드라마.삶이 위태롭고 외로울때마다 방구석에 앉아 있는 은호를 생각했다.	1
59	txPvrKP	각본, 연기는 물론이고 음악까지 완벽.	1
60	txPvrKP	워낙 우수한 원작을 성공적으로 현지화했고, 톤이 좋은 배우들의 너무 멋진 나레이션이 감동을 돕는다. 연출과 음악감독을 부부가 맡은 덕분에 영상미와 음악마저 찰떡궁합을 이루는 수작.	1
61	tE3koJE	위대한 과학이란 위대한 만남이다	1
62	t8lxW5P	내인생의드라마	1
63	t8lxW5P	2008년도에 보고 다시본 역시 원작 소설만큼이나 괜찮았고, 설렘과 풋풋한 태오의 사랑과 느리고 편안한 좋은사람이라는 느낌의 영수의 사랑 모두 공감가고 현실적으로 잘 느껴졌다. 이선균 보니까 이제 '커피 프린스 1호점'이 보고싶넹	1
64	t8lxW5P	이미 네 번이나 봤지만 또 보고 싶은 드라마.	1
65	t8lxW5P	원작을 이렇게 잘 살린 드라마가 또 있을까? 최강희 얼굴도 옷도 머리도 예뻤지만, 말투가 가장 예뻤다...	1
66	t8lxW5P	달콤하지 않아서 더 좋았다	1
67	t8lxW5P	고등학생 때부터 오백번 돌려봤는데 오조오억번을 봐도 또 보고싶은 드라마	1
68	t8lxW5P	진짜. 몇 번을 봐도 최고였던 드라마. 드라마라면 그냥 싫어했던 내가 제일 사랑했던 드라마. 최강희 이선균에 푹 빠지게 했던 드라마ㅎ최강희가 헤어지고 선반에 머리 부딪혀서 우는 장면은 아직도 선명하게 기억난다. 그리고 김영수라는 이름도ㅎ	1
69	t8lxW5P	실연의 아픔을 드라마로 인해 치유 받았다 그때 난 어린 나이였는데 극중 최강희에게 왜 그렇게 공감이 갔는지 연하남의 매력을 이 드라마로 인해 알게되었고 다시 사랑을 하고싶다는 생각이 들었던 나도 그녀처럼 짧은 바가지 머리를 하고 드라마 이야기를 하다가 진짜 사랑에 빠졌다 나중엔 최강희를 진짜 좋아했던 구 남친에게 질투까지 했던 ㅋ 딱 1월이 되면 생각나는 드라마 지현우 연하남 이선균 최강희 상큼미 터지고 풋풋했던 그때의 내가 생각난다 마치 타임머신을 타고 여행을 하는 것처럼 ...	1
70	t8lxW5P	내인생드라마. 최애드라마. 드라마 중간중간 내 맘과 같은 대사가 너무나도 많다	1
71	t8lxW5P	최강희가 미친듯 사랑스럽게 나온다.매회 거의 빠지지 않고 하이네켄 ppl이 나왔는데나도 꼭 저걸 사서 마셔야겠다 느낄정도.	1
72	t8lxW5P	원작을 부지런히 잘 옮긴 드라마	1
73	t8lxW5P	연상연하 커플 트랜드의 시초 아니였나.	1
74	t8lxW5P	새로운 사랑과 이별과 결혼에 이르기까지의 기막힌 일들	1
75	t8lxW5P	내 옛 관계에서 남들이 말하는 유형(특히 건축학개론 감성)의 첫사랑은 찾을 수 없지만, 이 드라마에 대한 애정은 그것과 닮아 있다. 꿈과 현실, 일과 관계, 달콤함과 씁쓸함이 모두 녹아 있는, 때때로 돌아보고 다시 나아가게 하는 드라마.	1
76	tE0eOdR	현대사회에 걸맞는 빠른 스피드의 말빨과 화면전환이 눈을 사로 잡는다. 짧은 에피소드에 농축된 드라마 진행도 시리즈의 매력. 베네딕트 컴버배치의 셜록 캐릭터도 새로운 탄생을 알렸다.	1
77	tE0eOdR	일개 흙오이가 90분만에 카리스마넘치는 뇌섹남으로! 렛미인 뺨때리는 기적의 메디컬드라마.	1
78	tE0eOdR	조커하면 히스레져가됐듯이셜록하면 컴버배치다	1
79	tE0eOdR	처음 봤을때 그 기분은 잊을 수가 없다	1
80	tE0eOdR	이건 기막힌,그대 입덕을 환영하는 입학식~_<ZUTTER 中>	1
81	tE0eOdR	우와ㅡ왓슨이 진짜 볼수록 매력있다ㅡ만약 내가 영국에 체류하게되어 왓슨같은 사내를 보게된다면ㅡ홀려서 고백하게 되버릴것같다ㅡ같이 버터핑거스핫케익이랑 홍차 먹고싶네♡빠른셜록보담 느린왓슨!	1
82	tE0eOdR	베니가 셜록인지, 셜록이 베니인지.	1
83	tE0eOdR	"""빅뱅이론""의 ""쉘든 쿠퍼""가 물리학이 아닌 탐정물을 좋아했다면 셜록같을 듯"	1
84	tE0eOdR	베네딕트가 점점 잘생겨지는 마법같은 드라맠ㅋㅋㅋㅋㅋㅋㅋㅋ	1
85	tE0eOdR	새로운 방향을 제시한강력하게 휘몰아치는 리모델링	1
86	tE0eOdR	왜 셜록 셜록 하는지 납득이 간다. 왓슨과의 첫 대면이 가장 인상적!	1
87	tE0eOdR	리메이크작이 성공하는 법: 덕후에게 맡기면 됩니다	1
88	tE0eOdR	Smart is the new sexy.	1
89	tE0eOdR	매 화마다 영화 한 편을 보는 듯한 몰입감을 선사한다. 바로 다음 시즌이 궁금해진다. 현대적 감각으로 완벽하게 창조된 '셜록'.	1
90	tE0eOdR	셜록때문에 내 성정체성에 혼란이 왔다.	1
91	tlGNQB7	1화는 그 자체로 영화 한 편이었다구성과 맺음이 너무 완벽해서 다음 화 예고가 나오지 않았으면 진짜 중편영화였다하늘을 뚫고 올라가다 땅으로 꺼져버리는 텐션이 거의 나로호인데 다시 하늘로 올라가는 걸 보고 있자니 이 드라마는 미쳤다라는 생각만 들었다	1
92	tlGNQB7	종영이 아쉽고 시청률이 1%대라는 게 이해 안 된다.그마저도 극 속에 녹여낸 센스있는 연출에 박수를...👏---------청춘시대 30대 버전. 대사가 찰지고 마음에 많이 와닿는다.근데 스물 만든 감독이라니.. ㅋㅋ지금 성공하셨으니 웃을 수 있는 것이겠지?암튼 천우희부터 시작해서 참트루리얼연기자들이 많아서 볼 맛이 난다. 좋다. 대사가 잘 들리는 점이 특히!	1
93	tlGNQB7	서로가 서로에게 좋은 사람이 됩시다.덧! 이렇게 깔끔담백화룡점정의 마지막화라니! (스.캐 보고있나?) 이병헌 감독의 티키타카가 딱 내 체질임을 확신하게 해준 작품. 유일한 단점은 1%대의 시청률이지만 그 1%에 내가 속해있다는 게 더없이 좋다. 드라마와 맥주 한잔 찐하게 하는듯한 기분을 안겨준 이병헌 감독의 차기작을 손꼽아 기다린다.	1
94	tlGNQB7	우린 사랑하는 사이였지만누가 누구한테 비싼 밥 사주지 못한거그거 후회해야 하는 일이 아냐.나도 너한테 이런 음식 못 사주는 건 똑같아. 너 미워하고 욕하고..최근까지 그랬던 건 맞아.나도 당연히 후회하기도 하고..아쉽기도 하고..근데 지금은 조금 달라.앞으로의 시간에 대한 기대가 지난 시간에 대한 후회를 앞질렀달까. 그때 우린 그때 시간 안에서 최선을 다한거야.지난 시간은 그냥 두자.자연스럽게. 내가 지금 좋아하는 사람에 대해 예의를 지키는게너에 대한 예의라고 생각해.-<멜로가 체질> 12회 대사 중에서-우리는 멜로가 체질일때도 있고, 아닐때도 있다.	1
95	tlGNQB7	"대사들이 재치에 비해 허세가 과하다.현학적인 표현들과 시덥잖게 오글거리기만 하는 대사들(예를들어 ""구체적으로 사랑스럽다"")을 잔뜩 흩뿌려 놓았다. 덕분에 인물들 말투가 묘하게 닮아 버렸고 각자의 매력을 찾기도 전에끊이지 않는 능청에서 기분 나쁜 징그러움만 느끼게 되었다."	0
96	tlGNQB7	“드라마 선배로서 마지막으로 충고 한마디만 할게!!”“아니요 안들을래요!! 안~들~어~충고 안들어~~!!”.개성있게 눈치하나 안보고 솔직한 사이다 드라마!!인생드라마 냄새가 난닼ㅋㅋㅋㅋㅋ	1
97	tlGNQB7	어디 길거리에서 대충 주워다 온 남자들 비주얼에 화딱지 난다. 안재홍 보고 놀란 가슴 은정이 남친 보고 더 놀라고 이소민 매니저 보고 기함했다. 대사도 중구난방에 그저 둥둥 떠다니고 즈그들끼리 티키타카 오지는 척 질리고 지침... 덕분에 주연에서 조연까지 말투 성격이 다 똑같음	1
