	reviews	label
15	예비중3학년 딸과 함께 봤는데 참 좋은 작품이라 생각했다. 나보다도 딸이 많은 감동을 받은듯 하다.많은우리 국민이 이 영화를 봤으면한다.특히 흑백으로제작한 것은 탁월한 선택이었다고 생각된다. 	1
16	검사외전과의 비교자체가 수치다 	1
17	똑같은 학생으로서 나는 무얼하고 있는가 조금만 이라도본받고 싶다 	1
18	상영시간때문에속상함ㅠㅠ5억저예산으로만든훌륭한영화꼭보세요.상영시간관좀늘려주세요ㅠ흥행안되면,배우들상이라도받았음좋겠다 	1
19	윤동주연보를보는데눈물이났습니다.강하늘,딱어울리는캐스팅! 	1
20	교과서에서 배웠던 시가, 시 들이 어떤 상황 어떤 마음에서 완성되었는지 알고나니 영화 끝나고 시집을 다시 한번 펴보게되었습니다. 	1
21	정말 멋스러운 영화.. 	1
22	이런게 천만이 되어야지 	1
23	시대를 살아가는 자세에 대해 고민하게 합니다!!말로 설명이 힘듭니다 꼭 보세요강하늘, 박정민 두 배우를 비롯 각자의 역할을 고민하고 그려냈을 많은 배우분들과 스텝분들을 응원합니다 	1
24	실존인물을 영화로 그려내는 것이 쉬운 일은 아니지만, 덤덤하고 담백하게 그 시절 빛나던 청년들의 삶을 그려낸...윤동주의 시가 가진 마력을 다시 한 번 음미하게 하는 영화... 	1
25	저예산 영화라니 믿을 수 없어요. 강하늘 배우님의 나레이션 잊을 수 없어요. 박정민 배우님 왜 이제야 빛을 보는지 알 수 없어요. 끝난 뒤에 자리를 뜨지 못하고 울던 분들 마음 모를 수 없어요. 	1
26	정말 훌륭할 영화다. 하늘을 우러러 정말 부끄러움이 많은 시대. 우리의 적인 일본은 잘못된 역사관으로 후세를 교육하는 이때 우리는 진실을 알고 진실로 무장해야 한다. 암흑의 시대를 살다간 청년들의 이야기. 우리에겐 ...	1
27	가슴아픈 역사에, 아름다운 영상에, 윤동주의 시에 계속 눈물이 나왔어요.. 다들 꼭 보시길~ 	1
28	제가 영화를 일주일에 두세편씩보는데 보면서 왠만한 신파극에도 안우는데..마지막서시나올때 하늘우러러한점부끄러움이없기를.. 눈물이 터져나왔습니다. 근한국영화중 최고이고 이준익감독의 최고작품입니다. 박정민배우좋은연기 감사...	1
29	일제시대에 시를 쓴다는것, 몽규와 비교되는 동주의 열등감과 부끄러움, 영화를 보면서 정말 많이 울었다. 동주의 고뇌와 부끄러움 그것을 깊이 이해했다. 나는 윤동주가 정말 자랑스럽다. -깊은감동을받은 국어교육과 학생-...	1
30	일부러 힘주며 감정을 이끌어내는 그런 영화들과는 다른 묵직한 영화 	1
31	지금까지 북쪽 사투리는 특이하고 조금은 웃기단 느낌이 있었는데, 극중 송몽규(박정민 배우)라는 인물의 카리스마와 매력 덕분에 지금껏 미디어를 통해 접해본것중 가장 매력적인 북쪽 사투리를 들었다. 	1
32	여러 영화관에서 볼 수 있길 , 강동원도 좋지만 이런 영화도 중요한걸 왜 모를까 	1
33	시대를 잘 만난 나는 참 편히 쉽게 사는구나. 험난했던 시대에 먼저 다녀가신 분들께 죄송하다. 	1
34	흥행이 되는 자극성을 버리고 담백하고도 단단하게 인물에 대한 존경심을 담았다. 이런 영화가 잘 되어야한다!!! 	1
35	와.. 이거 대박...ㄷㄷ 	1
36	나머지 1점은 완전히 이해하지 못한 나의 몫 	1
37	이 영화를 하겠다는 유아인을 단칼에 거절한 이준익감독, 유아인의 스타성 때문에 윤동주선생님이 덮힐꺼 같다고 해서 거절했다고 한다. 진짜 전 국민이 봐야하는 영화이고감사함과 미안함을 다시 한 번 깨달게 하는 영화....	1
38	왜 그 위대한 시인이 짧은 생을 부끄러움이란 정서로 살아갔는지, 그가 눌러 쓴 글자들처럼 묵직한 음성으로 알려준다. 	1
39	엔딩크레딧이 뜨는데 아무도 바로 일어나는 사람이 없었습니다. 상영관엔 잠깐 침묵만 가득...그 순간을 잊지 못할거 같네요. 상영관이 더 많아지길 기대합니다. 	1
40	진짜 배급사 상영관 깽판 치는거 보면 화가난다. 이러다가 상업영화만 남겠네. 요새는 천만영화도 배급사들이 상영관 늘려 어거지로 만들어 놓은거지.. 이런 영화가 잘되야되는데 슬프다. 	1
41	어두운 시대에 문학은 더욱 빛납니다 	1
42	대한민국 역사상 가장 추억되고, 가장 아름다운 영화! 16일 전야제 상영으로 봤는데, 정말 감동 깊었습니다. 친일파들이 득실한 이 세상에 잊지말아야할 우리나라의 역사와 동주... 그 사람의 이야기. 	1
43	정말 단 한 순간도 눈을 떼지 못하고 집중해서 봤다. 억지로 눈물을 짜내거나 애국심에 의존하는 영화가 아니고 그냥 우리와 비슷한 청춘이 어떻게 피어나고 졌는지를 보여주는 영화. 	1
44	이런시대에 시를 쓴다고 한게 참으로 미얀하다는 말이너무 가슴에 남네요 ... 오랜만에 깊은 여운이 남는 영화를 보네요별 10개 입니다 	1
45	난 대단한 애국자도 아니고 우리나라에 대한 애정이 많은 사람도 아닌데도 영화가 끝나갈때쯤 얼굴이 눈물로 범벅이 돼있었다 강하늘,박정민 두배우의 연기력이 기대 이상의 감동을 안겨줬다 	1
46	데드풀도 봐야하고 동주도봐야하고검사외전도 봐야하고 심야랑 조조엔 바쁜데 돈이 9,000원 밖에 없다면, 동주를 보시길 추천합니다. 	1
47	상영관이 너무 적고 그나마 선택한 서울극장은 영화관람에 너무 열악해 제대로 감동을 느낄 수가 없었어요. 그럼에도 불구하고 영화를 보는 내내 너무 부끄러웠어요. 역시, 명불허전인 이준익 감독입니다. 집에 가는 내내 영...	1
48	어두운 시대 속 그의 시 만큼은 빛났네요 	1
49	시사회로 보고왔는데 한편의 문학작품을 읽은 느낌이었다 	1
50	윤동주 그리고 송몽규. 처절한 만큼 영롱한 빛을 냈던 그들의 삶과 시에 그저 손쉽게 별점을 클릭해서 점수를 주기엔안이한 제 삶이 부끄러운 것 같습니다. 부끄럽지 않게 살아가야겠습니다. 	1
51	이건 반드시 봐아할영화!!상영관수도늘려야한다!! 	1
52	상영관좀 확보 되었으면.. 	1
53	이런 영화들이 많이 나왔으면 좋겠습니다.정말 훌륭합니다 	1
54	동주를 보러 갔다 몽규까지 얻고 왔네요. 후쿠오카 감옥에서 생체실험 대상이 되어 안타까운 죽음에 이른 1800여명의 영혼까지. 기억함으로써 보상의 작은 걸음을 내딛어야할 사실을 비약없이 담담히 전해준 영화였네요. 	1
55	한번 찾아가 보면 후회하지 않을 영화 	1
56	영화가 끝난 후 그 누구도 일어나지 않았다. 흐느끼는 소리만이 존재했다. 아마 극장안 사람들 많은 것들을 생각 했을 것이다. 그 시대의 우울감과 슬픔. 당연한 것을 할 수 없는 그 모든 것에 대하여.. 	1
57	참 잘 만들었다..어렵게 만든 영화를 이렇게 쉽게 보고 쉽게 평가해서 부끄럽다. 영화 끝나고 다른 사람들 박수 칠 때 그림자처럼 조용히 나와서 부끄럽다. 	1
58	의사는살아서타인의 육신을보듬고, 시인은 죽어서도영혼의 쓸쓸함을 위로해준다. 배우 강하늘, 박정민의 필모그래피에 있어서, 가장 애틋한 퍼즐 조각으로기억될 것 같습니다.영화를 본 후에 눈물이 더 많...	1
59	1945년 2월 16일 (어제)그렇게 왜놈들의 잔인무도한 폭력에 가야 했다. 이제 오늘71년 후 그분이 다시 온다. 	1
60	어제도 보고 오늘도 보고왔다. 내일 또 갈지도 모르겠다 	1
61	부끄러운걸 아는건 부끄러운것이 아니다 부끄러움을 모르는것이 부끄러운것이지 	1
62	좋은 영화 였어요ㅎㅎ 예전부터 윤동주를 좋아해서 기대반 궁금반 하면서 본 영환데.. '재미'라고 표현하기는 좀 그렇고, '좋은 영화'라는 표현이 맞는것 같아요ㅎㅎ 안타까움과 감사함을 느끼...	1
63	영화 자체가 한 편의 시 같은 느낌. 흑백이라 더 좋다. 	1
64	만날 수 없지만, 만날 수 있어서 행복했습니다. 	1
65	한참을 일어서지 못했다.... 꽃잎처럼 여린 청춘이 꿈꿨던 이상을 상상하자 마음이 내려앉듯 째로 무너졌기 때문이다. 그가 떠나고 남은 우리들의 현실이 너무 참혹해서 부끄러웠다. 익숙한 시가 아프게 다가오는 영화. 그...	1
66	연출, 연기 어느부분하나 치우치지않고 완벽히 균형잡힌 영화. 시대적 상황도 인물의 감정과 표현도 윤동주의 인생을 통해 보여준 송몽규의 인생도 어디하나 허투루 넘어가는 것이 없었다. 	1
67	장면장면마다 소름이었습미다 	1
68	상업영화에는비할수없는명품영화입니다.오늘개봉하자마자달려가서보고왔어요♡ 	1
69	정말 잘봤습니다 감사합니다 	1
70	어린나이인 내가봐도그 시대에 아픔 기억이 다 생생하다아무생각 없이 영화를보고 난 후집가는길 여운이 남으며 윤동주 라는 시인의 이름을 검색해보고 시를 찾는다 교훈뿐만아니라 그시대의 아픔이 너무커 전달되어와 가슴이 쓰리...	1
71	좋은영화네요. 근데 편성표가 왜 이모양이죠? 	1
72	고맙습니다. 여기는 덕분에 살만합니다. 	1
73	댓글알바아니고 오늘 첫 상영프로그램보고옴평점10점줄만큼 영화가 좋음윤동주시인과 송몽규님을 아주 잘 표현해준 영화임흑백이라 더 와닿았고 감독님의 연출력도 좋았고 너무 과하지않게 절제하면서 연기해주신 모든 배우님께 감사...	1
74	오전에 한타임 오밤중 10시50분 한타임 두번밖에 상영하는 롯데시네마는 일본회사가 맞다는 결론 오늘 하는수 없이 예매해서 가긴했으나 절대 가지않으리라 	1
75	윤동주 송몽규 시인에 대해 많은 것을 알게 해준 좋은 영화입니다. 한번 더 보고 싶네요 	1
76	고작 시험을 위해 윤동주의 시를 배웠다. 가슴이 아니라 머리로 익혔던 시를 이제야 오롯이 가슴으로 느꼈다.강하늘이 분한 동주가 읽어준 시는 집에가는 길마다 듣고 싶어졌고, 그가 연기한 동주의 눈빛은 흑백의 영상에...	1
77	정말 많은분들이 꼭 보셨으면 좋겠습니다. 	1
78	송몽규에대해 처음으로 자세하게 알게되었다 	1
79	검사외전같은 쓰레기영화는 아직도 상영관을 도배하고 있는데다가 데드풀이란제목처럼 멍청한 영화까지 가세하고 있는 와중에 윤동주의 시처럼 보석같은 영화는 하루에 두세번 상영이라니...ㅠㅠ 문화까지 망삘인 이 나라 ㅠㅠ...	1
80	인생 영화 정말 슬프다. ㅠㅠㅠㅠ 	1
81	인생에서 처음 네이버 평점이란걸 준다. 다른말 안한다. 봐라. 	1
82	이거는 봐야 된다. 내가 태어나서 한국영화보고 이 영화는 내가 진짜 흥행 시키고 싶다는 마음을 들게한거는이 영화가 처음이다. 진심이다. 이준익 감독도 이렇게 훌륭한 영화 만들어 놓고 흥행못시키는...	1
83	영화가 끝나고 새로운 시와, 시인과 관계와 이야기를 얻게 되었다. 친구가 한번 더 보러가자 한다면 흔쾌히 갈 것 같다. 	1
84	이영화는 상영관도 늘려야하고 널리알려야할 뿐만아니라 윤동주의삶을 마음 깊숙히 담아야합니다. 윤동주가 피토하면서 죽어갈때마음이 아려왔고 눈물이멈추지않았습니다.강하늘이 시를 읊을때 귀속에서 나의 감성을 고조시켰습니다...	1
85	1945년 2월 16일 그는 광복의 기쁨을 누리지 못하고 젊디젊은 나이에 우리 곁을 떠났지만 2016년 2월 17일 다시 우리 곁으로 돌아왔다. 	1
86	보는내내 그냥 먹먹했다 	1
87	수없이 본 영화중..내생에 최고의 영화..꼭보세요 	1
88	방금 보고 왔어요. 상영관이 생각보다 많지 않네요.. 6개월만 더 살다 가시지, 해방을 못 보고 가신게 아쉽습니다. 지금, 부끄러워하지 않는 현실과 윤동주 시인의 모습이 대비되었어요. 꼭 보세요~ 	1
89	안톤 옐친에게 바칩니다 	1
90	왜다들 술루를 중국배우라고 알고잇죠?ㅋㅋㅋ이름은 존조 한국계미국배우입니다 ㅋㅋㅋㅋ 	1
91	 스타트랙은 시리즈 통틀어 처음 보았습니다.?전편 몰라도 내용 이해하는데 크게 지장 없었습니다. 스토리 볼거리 재미! 모두 최고입니다. 특히 사이먼 페그 최고임!!! 	1
92	어렸을때부터 스타트렉의 팬이자 애청자였던 저스틴린.결국 꿈을 이뤘다★ 	1
93	일단 보아라, 진짜 재미있다. 캐릭터 몰라도 된다. 이건 진짜다 마치 평가좋은 워크래프트 영화 보는 느낌 	1
94	우주에 관한 영화가 늘 그렇듯이 조금 어렵지만 스토리를 따라가기 힘들지 않아요. 재미있어요. 스토리 자체는 오히려 단순. 포기하지 않고 문제를 해결해나가는 인물들 때문에 기분 좋아요 	1
95	한국영화들 알바뜬거냐 평점조작 들어가지마라 	1
96	지린다 개꽃잼이다 꼭봐라 	1
97	적당한 개그와 적당한 액션.그리고 적당한 스토리와 음악!좋았습니다 	1
98	쌍제이 시절의 액션활극 분위기를 유지하면서 거기에 적절한 진중함이 곁들여진 매우 훌륭한 액션 SF입니다. 요크타운의 웅장한 미래도시 풍경과 엔터프라이즈 크루들의 깨알같은 케미가 너무나도 눈을 즐겁게 해줍니다. 	1
99	안톤 옐친 분이 등장했을 때와 스팍 대사, 레너드 니모이 분의 사망 소식을 스팍이 전해 들었을 때부터 참고 있던 울음을 TOS 크루 사진을 보고 참지 못 해 너무나 펑펑 울었습니다. 마지막 크루들의 나레이션은 더할 ...	1
100	다크니스 만큼은 아니였지만 굉장히 잘만든 영화입니다 특유의 개그와 액션이나 화려함등 볼거리도 많고 배우들 연기도 좋았습니다 항상 개봉할때마다 믿고보는 시리즈중 하나입니다 	1
101	이것이 진정한 스타트렉이다! 단 한명의 히어로가 아닌 우리 모두가 함께 히어로가 되는 세상! 	1
102	아빠들의 파워레인져 .. 	1
103	오늘 보고 옴... 개봉 하자마자 봤는데 크리스의 팬이 되고 말았다. 	1
104	재미있어요 흥미로뭐요 	1
105	스케일은 크지만 그뿐.엔터프라이즈호 주요인물들의이탈위기를 특정사건으로 인해 해결되는 모습을 보여주지만그 사건은 작위적이고 심리묘사도 탁월치 않다.전편들에 비하면매우 실망적인 후속작 	1
106	지금이 우주인지 어딘지 헷갈릴정도로 초집중해서 봤어요 아침부터 예매하고 봤더니..정말 기대한만큼 나왔더군요 액션을 좋아하시는분들께도 추천하고 처음보시는분들도 추천!!중반때까지는 너무 흥미진진했는데 마지막에서야 안도했...	1
107	진짜 올 여름 개봉작 중 제일 신나고 재미있게 봤다 레알 알바아니다 진심 아오 	1
108	우주를 배경으로 만든 영화들이 많은데 또 다른 재미를 느꼈습니다. 	1
109	갠적으로 스타트렉 좋아하는데 제이제이감독이 스타워즈로 갈아타서 아쉽네요...스렉 멤버들 다 개성있고 좋음~크리스파인 더 핸섬해졌은데요? ㅋㅋ 스팍은 여전히 눈이 참 예쁨 ㅋㅋ 	1
110	재밌습니다. 추천염. 	1
111	깊이감없는 완벽한 킬링타임+팝콘무비. 캐릭터플레이와 아이맥스 효과는 인상적이지만 끼워맞추기식 진행은 거슬리는 .. +++안톤옐친 멀리서도 행복하시길 	1
112	방금 조조보고 나왔어요~ 요 몇주간 볼 영화 없어서 한국영화 봤던 돈과 시간이 아깝네요~ 	1
113	큰 화면으로 봐야 꿀.. 	1
114	음악나오면서 스커지 터질때 진심 지렸다. 올해 최고의 액션 시퀀스 	1
115	개봉일 전날인데 조조부터 개봉해서 봤음. 역시 jj감독하고는 다른느낌. 스케일은 더 커졌으나, 출연진 두명이 돌아가셔서, 특히 레너드니모이를 많이 기리는 느낌. 조금 더 진지한 스토리 	1
116	완전 재미있었다! 배우들 매력터졌음!!!! 	1
117	일단, 다크니스를 껍데기만 바꿔서 거의 그대로 복제. 원래 스타트렉시리즈 팬이라면 싫어할 만하고, 그냥 sf액션물 좋아하는 사람이면 만족할 듯. 나는 전자라 3점 줌. 최고의 장면은 스팍대사가 남긴 사진 한 장. 스...	0
118	엄청 재밌게 봤어요 역시 스타트랙!! 	1
119	엄마랑 둘이 엄청 재밌게 보고 왔어요ㅋㅋㅋ스케일도 크고 이전 시리즈 안 보고 간 건데 진짜 잼나네요~~ 	1
120	이런 블록버스터는 역시 아이맥스로 봐야제맛 ㅋㅋ 	1
121	재밌어요신나요멋있어요 	1
122	이거 왜케 평점 높은거임??? 영화보다가 처음 잠들엇다 진심 	0
123	재미있게 봤어요!! 닥터의 하드캐리ㅋㅋㅋ 	1
124	언제봐도 긴장감넘치는 영화...아들과 두손꼭잡고 봤어요^^ 	1
125	말이필요없지~~sf중엔최고인듯 	1
126	남편이 보러갔는데 아직안오네요 	1
127	평점높아서기대하고봤는데개노잼..잠들뻔 	0
128	마지막에 안톤에게 보고 울 뻔 했어요ㅜㅠ 체콥 고마워ㅠㅠ 그곳에서도 좋아하는 우주여행 해요!!ㅎㅎ 엔터프라이즈 크루들도 만나고....ㅠㅠ정말 최고다 말이 필요없다 비욘드 너무나 완벽하다ㅠㅜ 	1
129	비기닝과 다크니스에 비교하면 너무 재미없다. 행성도 씹어먹을듯한 스케일의 적들이 지들 행성에서는 무슨 건물하나가 끝이냐; 	0
130	감독 바뀌니까 영화가 이렇게 재미없어지는구나...비기닝,다크니스까지는 진짜 잼있게 봤는데..이번편은 완전 망인듯..너무 재미없다.. 	0
131	한국영화 알바들이 평점테러하네 ! 이런 시원한 영화를... 	1
132	스타트렉 아무것도 모른채 본사람입니다 오늘 시간표에있길래 우주영화니까 킬링타임용으로 한번봐야지 하고 봤더니 컴퓨터그래픽 수준이 장난이아니군요 어마어마해서 감동받았다 해야되나..신나는 노래로 주파수를 틀어 적들 터트리...	1
133	이전작들에 비해 너무 재미없다 	0
134	역시 캡틴짱 안톤을다신볼 수 없는 아쉬움.... 	1
135	스토리 진짜 유치하고 허술하다. 너무나 뻔히 보이는 스토리에 지루한 전개 전편을 보고 기대했던 사람은 실망한다. 진짜다. 	0
136	그틀은 그대로이나 점점 진화하고 발전하는 씨리즈거대하고 화려한 우주 전투씬은 개인적으로 스타워즈를 넘는다고 생각한다. 	1
137	이건 뭐 긴장감도 하나도 없고엄청 지루하고 시간 아깝다중간에 졸았음 	0
138	정말실망스럽습니다ㅠㅜ보는 내내 넘 우울하구 지루했어요 	0
139	전작보다는 그닥임. 그래도 스타트랙이니까 잼남 	1
140	기자평론가들의 말은 전혀 동의하지 못하겠다. 그 어떤 의미도, 재미도, 극적 긴장감도 없는 아무 의미 없는 영화 	0
141	시리즈안봐도 이해되고 재밌고 잘만든 우주영화. 누구하나 누락되는 눈물장면없는것도 굿. 	1
142	동료를생각하는 함장 그런 함장과같은생각을하는 부하잘보고갑니다 	1
143	어떻게 이런 영화를 만들지? 헐리우드는 미친거같다. 	1
144	평점 다 재밌다고 그러는데 제가 이상한건지 진짜처음부터 끝까지 웃기지도 슬프지도 흥미진진하지도 않고 그냥 아무것도 없었음 진짜 씹노잼 	0
145	시리즈 중 최악. 감독 바뀐 영향이 이 정도일 줄은... 	0
146	와 존나 졸리다 진짜 몰입도가없다 	0
147	재밋다 정말 재밋다 정말정말재밋다 	0
148	이렇게 개연성없고 재미없는 영화는 근몇년간 처음입니다. 	0
149	무난한 스타트랙 작품!근데 스토리 좀 뜬금 	1
150	스타워즈가 어렵다면 이걸 보라. 환상적이다. 	1
151	추억팔이 시리즈인가.. 그래픽, 분장, 전투씬 어느 것 하나 공감할 수 없다. 	0
152	화면이 너무 어두워서 보기가 힘들다. 카메라 워킹도 너무 흔들거려서 어지럽다. 영화를 왜 이렇게 보기에 불편하게 만들까? 그러면 리얼리티가 산다고 감독은 생각하는걸까? 	0
153	재밌었어요! 역시 스팍 	1
154	감독만 봐도 1점이네. 존 추 다음으로 낚였다. 	0
155	우주판 분노의 질주랄까?ㅋㅋ 아주 스펙타클함~ 	1
156	왠만하면 로그인 안하는데 스타트랙 시리즈중 최고 쓰레기임. 개연성 부족하고 모든 구성이 다 미흡하고 말이 안됨. 절대 비추 전에 스타트렉 시리즈 기대하면 보는순간 후회함. 	0
157	무슨 내용인지도 모르고 가서 봤는데 뭐.. 그냥 그랬던거 같아요 딱히 재미있지도 재미없지도 않고 	0
158	적 캐릭터 설정에 조금 아쉬움은 있지만 시간 가는줄 모르는 수작 	1
159	한국은 왜 이런영화를 못만들까? 이런 언론인들이 없으니깐! 	1
160	영화의 완성도는 얼만큼의 '돈'을 들였냐가 아니라 얼만큼의 '공'을 들였냐에 따라 다르다는 것을 이번에도 할리우드는 말해준다. 	1
161	와ㄷ영화짜임새 대박! 맥아담스 작품보는눈은 인정해줘야함 아카데미 작품상 노려볼만 한작품이다 	1
162	연출. 스토리. 연기. 실화. 이 모든 것이 만점인 영화. 진짜 잘 만들었다. 시간 정말 금방 지나간듯 어느새 끝나있었음. 엔딩크레딧도 충격적. 그것이 알고싶다 레전드편을 영화로 기깔나게 만든 느낌. 	1
163	한국 영화처럼 맨날 칼로 쑤시고 톱으로 사람 손모가지나 자르는 장면은 없다. 그러나 한국영화보다 더 가슴이 먹먹하고, 더 많은 분노를 느꼈다. 이 영화는 스크린 쿼터제가 없어져야하는 이유 그 자체다. 	1
164	마지막 엔딩크레딧 올라갈 때 뜨는 전 세계 수십개 도시이름보고 소름끼치신분?? 	1
165	이것이 바로 완벽한 팀플레이 	1
166	이쯤되면 한국영화는 돈을 떠나 성의의 문제다. 이런 영화가 만들어지는 사회 분위기와 예술가의 능력이 부럽다. 	1
167	기레기들은 꼭 보세요.... 	1
168	참된 언론과 진실 : 당시 가톨릭이라는 시스템의 문제를 개인의 문제로 치부하거나 감정에 호소하지 않고 시스템 문제 자체를 비판하는데 초점을 둔다. 그래서 더 와닿았고 이 영화는 높은 점수를 줘야 한다. 올해 오스카 ...	1
169	1. 좋은 짓을 많이 한 사람이 한 나쁜 짓은 밝혀야 할까 말아야 할까? 2. 사람은 약해지면 종교를 찾는다. 종교는 그 약함을 이용한다. 악행의 악순환 	1
170	추격전도 격투씬도 그 흔한 총 한자루 안나오는 언론 스릴러, 이걸 보고 떳떳한 언론인이 몇이나 있을까? 	1
171	최고.한국영화였으면 벽돌맞아 죽었을것같은 장면이많이 나오는데 그런것 없이 스토리만으로 긴장감을 끌고가서좋음 	1
172	박평식이 8점준거첨봐서 보러갈거임... 	1
173	언론인이란 이러한 사람들을 말한다 	1
174	쉽지 않은 소재와 내용으로도 몰입감이 상당합니다 	1
175	배우 내용 다 완벽합니다 	1
176	초반부에 영어이름들 때문에 혼선이 있을수도 있습니다만 집중하시면 큰 문제는 없을것같습니다. 실화바탕이라 영화보시다보면 약간의 빡침도 있을수있습니다만 그렇다고 앞에 사람 발로차지마세요! 약간의 긴장감과 코메디, 연기력...	1
177	마치 등장인물이 된 것 마냥집중하게 하는 상당한 몰입감을 느꼈다.극 중 마크 러팔로가 흥분하여 외칠 때는 함께 울컥하는 무언가가 있었다. 개인적으로는 빅 쇼트보다 더 재미있었다. 	1
178	영화 도중 개러비디언 변호사가 이런 대사를 한다. 마을의 아이가 학대(성폭행)을 당하면 그 책임은 마을 전체에 있어요. 이걸 듣고 부끄러움에 한없이 눈물이났다.우리나라의 아동학대 뉴스를 보면서 방관...	1
179	우와!!! 러팔로랑 맥아담스 보러 간 건데....영화에 푹 빠져서 나왔다...어떻게 자극적인 장면 하나 없이도 이렇게 흥미진진할 수가 있을까....대단하다....상은 괜히 주는게 아니다 역시....ㄷㄷㄷ 	1
180	스포트라이트를 본자는 알지 왜 작품상인지를 꼭 봐라 두번 봐라 자극적인 씬 없이도 충분히 공감되는 영화, 도가니 같은 연출은 이제 그만 하자 	1
181	리브 슈라이버의 절제된 연기가 인상적임. 	1
182	성탄절 노래 합창나오면서 어린이듫이 화면에 잡혔을때 온몸에 소오름;; 	1
183	간만에 영화다운 영화 봄 오스카 받을만함 진짜로 	1
184	기자라는 것을 떠나서 왜 직업을 가져야하는지 인생을 어떤 모습으로 살아야하는지를 생각하게 했습니다 진심으로 좋았습니다 	1
185	같은 인간인데 절대적으로 옳을 리 없다. 어떤 종교든 단체든 맹목적 신뢰와 믿음은 내부의 부패와 죽음으로 억울함을 호소하는 희생자를 만들어낸다. 	1
186	이영화에서 제일소름 돋는부분은 마지막 엔딩크레딧이 였다 	1
187	참된 언론인의 자세란 무엇인지 아주 잘 알려주는 정말 좋은 영화입닌다.. 	1
188	시각적으로 소름돋는장면이 없는데 대화만으로 소름이 돋았다 저만그런가요? 	1
189	속에서 올라오는 무언가를 담담한 연출과 연기로 표출해낸 영화.... 엔딩크레딧의 명단은 관객들의 입을 벌리기에 충분했다. 일상속에서 은근히 무시했던 언론과 신문이 얼마나 큰 일을 해낼 수 있는지 똑똑히 알려준다. 	1
190	오늘필리버스터를 다루는 언론을 보면서 더더욱 봐야하는 영화라고 생각합니다. 진정한 언론은 어떤 것인지 알게 해주는 영화 	1
191	대기업의 돈줄을 빨아먹고 사는 이 세상의 모든 기레기들이 봐야할 영화 내용과 더불어 배우들의 연기도 일품이었음 	1
192	평론가 평점 이렇게 높은거 첨좀 	1
193	가장 깨끗해 보이는 것이 가장 더러웠다! 	1
194	엔딩컷의 임팩트! bb 	1
195	교육은 마을 전체의 책임이다. 학대도 마을 전체의 책임이다. 가장 기억에 남는 대사 아동 학대가 연일 뉴스에 나오는 요즘 어른인 우리 모두가 인식해야 할 대사 	1
196	언론의 역활을 보여주는 영화 	1
197	100석 정도되는 상영관에서 이 영화를 본사람은 나 혼자. 혼자 팝콘먹으며 잡생각 한번도 안들고 영화를 본 내가 승자다. 	1
198	정신이 똑바른 자들의 똑바른 열정 그리고 똑바른 결과물 	1
199	보는 내내 미국이 너무 부러웠다 	1
200	실화라는게 마음이 아프네요.. 	1
201	미국판 그것이 알고싶다를 보는 느낌. 흥미진진하고 단 한순간의 지루함이 없이 진행되어 매우 만족한 영화입니다. 	1
202	좋은 소재와 좋은 배우가 만나 좋은 영화가 됐으여 	1
