	id	reviews	label
31	79980	모든 게 완벽하다 배우들의 연기력과 제작진들의 연출력이 합해져 탄생한 명작	1
32	79980	최고👍👍👍👍 	1
33	79980	인생드라마 하나 추가요 탄탄한 스토리에 황시목, 이창준 두 캐릭터의 연기에 16부작을 밤새 정주행하고 다음날 폐인이 되었다.	1
34	79909	흥미진진하다. 극중 캐릭터들도 하나같이 개성이 넘친다.시즌2 1화 보고 조금 실망했지만 시즌1이 수작이라 언젠가 보게 되지 않을가 	1
35	79909	와 진짜 시간가는줄 모르고 봤네요 .. 진짜 너무 재밌어요 다음편 나온다는데 존버 타겠습니당 ㅜ ㅜ 	1
36	79909	진짜 존나 잼씀 	1
37	79909	추천합니다. 재미 있습니다. 인디애나 주의 작은 마을 호킨스, 어느 날 한 소년이 흔적도 없이 사라진 가운데 갑자기 나타난 정체불명의 소녀와 마을에서 목격되는 초자연적 현상이 사건을 점점 미궁으로 빠뜨린다.	1
38	79909	초반 진입장벽만 넘기면 그냥 바로 정주행각 1-3화 까지 약간 애매..한 몰입감을 주지만,그후로는 알아서 다음화를 넘기는 내모습을 발견.아역들의 연기력도 좋고 몰입감도 높은 넷플릭스 간판 드라마.	1
39	79909	개꿀잼 	1
40	79909	기대 이상. 빨리 다음 시즌이 보고싶어진다 	1
41	79909	레전드. 울엄마도 정주행함 넘나 재미뜸. 	1
42	79909	 불쌍한 윌	1
43	79909	1-2화만 버텨보세요. 이후 다음시즌 소식만 찾고 있을테니. 	1
44	79909	존잼 	1
45	79909	넷플릭스에서 가장 돈 많이 버는 이유가 있는 드라마 시즌1 1화 초반이 조금 루즈할 수 있지만 그 다음 부터는 사정없이 서사 전개가 이루어져 정신 차려보면 이미 시즌 마지막을 달리고 있음. 어린 아역들, 특히 주인공 일레븐의 열연이 아주 돋보이는 드라마.	1
46	79909	매우 재밌음 	1
47	80359	작가가 천재인듯 미스테리 타임루프물 최고봉이다 단지 갈수록 복잡해지기땜에 많은 인물땜에머리가 살짝 아플거이다 	1
48	80359	등장인물 누가누군지 헷갈림. 인물가계도 핸드폰으로 띄워놓고 봄. 하지만 그것만 극복하면 진짜 재미있음 ! 추천!! 	1
49	80359	미친듯이 빠져듬. 단 너무 복잡함. 	1
50	80083	뱁새언니... 나죽어... 	1
51	80083	조정석이 다했다행복하다 	1
52	80083	최고예요 시즌2를 기다립니다 	1
53	80083	현재 내 인생 최공의 드라마 	1
54	80083	스트레스 받지 않는 담백하고 소소한 힐링 드라마 	1
55	80083	한편한편 열심히 보고, 다시 돌려본 드라마다음편이 너무 기다려지는 드라마강추! 	1
56	80083	슬기로운 의사생활 한줄평 메스들고있는 모습을 볼수없어도 자꾸 보고싶은 의사들.	1
57	80083	몇번을 돌려봐도 재밌고 시즌2 기다려짐 	1
58	80083	그냥 긴말 필요없이 안본사람 때리고싶을 정도로 존잼... 까메오로 나오는 배우들까지도 연기가 완벽한 드라마.. 주연으로 나오는 배우들 캐스팅부터 전체적인 디테일까지 완벽 그 자체 	1
59	80083	정말 웃으면서보게 되는 따뜻한 드라마넹ㆍ 	1
60	80083	재밌어요 	1
61	80083	멈출 수가 없다 	1
62	80083	의학드라마 잘 안봤는데 유일하게 다 챙겨보고 노래도 최고라서 자주 듣는데 시즌2가 기대되는 작품 	1
63	79893	한국 좀비 드라마에 희망을 갖게 해준 드라마 	1
64	79893	완성도 높은 좀비물. 순식간에 정주행해버렸다. 	1
65	79893	처음엔 무서워서 쫄면서 봤는데 나중엔 괜찮아짐내가 생각한 전개랑 좀 달랐어서 더 재미있었다 	1
66	79893	미쟝센과 소재자체가 신선하다. 김은희 작가는 역시 믿을 수 있다. 	1
67	79893	개꿀잼 	1
68	79893	좀비물이라 지겹다고 생각하겠지만 부산행같은 신파가 없고 서양좀비와 다른 성격을 보여주고 있어서 재밌어요 추천해요 	1
69	79893	시간가는 줄 몰랐다 	1
70	79893	이렇게 메인스트림으로 들어가는 k좀비물다음시즌이 기대된다 	1
71	80259	믿고 싶지 않지만 직시할 필요가 있는 실화 성폭력 피해자와 소외된 10대의 이야기를 잘 풀어냈다. 피해 사실을 밝히는 것조차 두려워하며 평생 트라우마와 싸우며 살아가는 성폭력 피해자들의 현실적인 이야기를 들을 수 있고, 이 문제를 다른 방식으로 접근하는 두 가지의 분류의 형사를 만날 수 있다. 8시간동안 진행되는 이 드라마는 '성폭력 피해자'뿐만 아니라 사회에 적응하지 못하고 힘들어하는 소년/소녀 가장들이 삶을 살아가는 방식과 어른들이 찍는 사회적 낙인을 잘 담고있다.성폭력 피해자의 상처를 이해하며 끝까지 범인을 잡기 위해 포기하지 않는 형사를 연기한 메릿 웨버,토니 콜렛 뿐만 아니라 피해자 역을 연기한 케이틀린 디버의 연기가 인상적이다.	1
72	80259	편견없는 시선이 극의 무게 중심을 잡는다 1. 여성이 느끼는 사회적 편견을 잘 묘사하면서도, 여성 중심의 서사가 자칫 빠질 수 있는 남성 혐오의 구덩이를 영리하게 피해간 수작이다.2. 두 배우의 연기 퍼포먼스가 너무나 훌륭하다.3. 자극적이거나 억지스러운 부분이 하나도 없다.4. '가해자=남성'이 아니라 '가해자=편견,부조리,기득권'에 대해 총체적으로 균형감 있게 다룬다. 페미니즘은 이렇게 표현될 때 가치가 있고, 공감을 불러 일으킬 수 있다는걸 증명했다.	1
73	80608	 스토리도, 연출도, 배우들 연기도 모두 훌륭한 드라마. 여름이면 생각나는 작품 중 단연 1위	1
74	80571	애들 연기만 조금 더 좋았으면 완벽했던 드라마 	1
75	80571	꿀잼 	1
76	80571	다 좋은데 결망이... 아니 결말이 개 답답 보고나서 다음 화 있는 줄.....	1
77	80571	색다름 정말!어두운거 비틀어지는 인간성 좋아 	1
78	80571	【인간수업】 한국에서 나오기 힘든 무거운 주제를 잘 녹여낸 드라마인 것 같다.심리 변화와 묘사가 정말 잘 되어서 보는 내내 긴장을 놓을 수 없었다.개개인에게 얽힌 이야기를 잘 풀어내면서도 주된 내용의 흐름을 깨지 않는 전개.	1
79	80571	미쳤어....... 정말 미쳤어 제목 그대로	1
80	79962	명언이 많은 드라마 현실을 보여주는 드라마기분나쁘지않은 드라마	1
81	79962	인생 최애 드라마...짱!!! 	1
82	79962	내 인생 드라마 	1
83	79962	아프다 여운이 너무 많이 남는다.	1
84	79962	제 아비어미형제조차 나몰라라하는 이들의 뒤통수에측은지심이 뭔지 어른이 뭔지 서늘한 감동을 후려갈겨주는.욕망과 양심 사이에서 양심에 심하게 기울어사는 사람이 어른이라 말하는 드라마 	1
85	79962	어두운것같지만 따뜻한 드라마 	1
86	79962	묵직하다아이유연기짱 	1
87	79962	스토리 좋고 연기 좋아요 	1
88	79962	어둡지만 따뜻함이 있는 드라마 아이유 인생작이라 생각이 드는 드라마로 전체적으로 내용이 어두운 부분들이 많지만 동네친구들이 술집에 모여 한 진 할때면 현실에서 자주 느껴지는따스함이 전해진다	1
89	79962	명작 명작. 무슨 말이 필요한가.	1
90	79962	망가졌다 생각할 때 온전한 나와 주변을 돌아보게 만든다.열심히 살았지만 불쌍해지는 삶을 살지는 않는지 묻게하는 작품. 	1
91	79962	 딱하다고 안타까워하다가도 내 삶을 돌아보며 술 한잔을 한다.	1
92	79962	갱신된 아이유의 인생 캐릭터 <미생>에 이어 사람을 울리는 김원석 감독. 이전까진 <프로듀사>의 신디가 아이유의 인생 캐릭터라고 생각했는데, 이 작품이 갱신했다.	1
93	79962	인생작.내 이상형 박부장 👍 	1
94	79962	행복은 무엇인가. 	1
95	79962	힐링드라마 마음을 울리는 짧지만 강한 대사...	1
96	79962	결말도 완벽 	1
97	79962	나의 인생드라마 안본사람 없게 해주세요 	1
98	79921	재미 있습니다 실종된 소년 윌 바이어스가 돌아온 1년 후, 인디애나 호킨스 마을에서 벌어진 더욱 기묘해지고 거대한 사건들을 다룬 미스터리 스릴러	1
99	80020	정말 미쳤음 신선한데 눈물 나고 웃기고 걍 다함 꼭보세요👍🏻👍🏻👍🏻👍🏻	1
100	79894	시즌1에서 하차..좀비의 설정이 그런건지 연출이 그런건지... 	0
101	79894	 시즌3 나올때까지 언제 기다리냐~	1
102	79894	정주행 할 수 밖에 없는 세련된 조선시대 좀비물 조선시대에 좀비가 생기게 된 이유가서양물의 좀비드라마만 봤을 때납득이 안 된다고 생각했는데한국식으로 기승전결을 잘 풀어냈다. 스케일이 생각보다 커서 놀랐고영화만큼 연출이 세련되었다. 한번 본 이상 정주행을 할 수 밖에 없다. 무엇보다 주지훈을 캐스팅한 것은신의 한 수이다. 시즌2의 마지막 장면으로 인해 시즌3를 기다릴 수 밖에 없게 한 드라마.	1
103	79894	시간가는줄 모르고 봤다 	1
104	79894	탄탄한 받침 무엇을 향해 가야하는 절제력마지막은 혀를 차게 했지만 이러함을 끌구 갈 수 있는 자체가 너무 영광스럽다.	1
105	80444	그 놈의 ****, 그 놈의 **** 당돌했던 복선은 연회장과 함께 퇴장. 인규의 죽음이라도 회수했어야 했다	0
106	80444	흥미진진. 인기를 많이 끌었던 드라마근데 슬의생같은 드라마는 아님 ㅠ 다시 돌려볼만큼 띵작은 아님..ㅎ 	1
107	80444	고급진 막장드라마스카이캐슬이 생각나는 드라마 	1
108	80444	굿 	1
109	80444	세련된 ‘불륜’ 드라마 ‘불륜’이라는 소재를 이렇게 세련되고 긴장감있게 연출할 수 있는지 놀랐던 드라마..원작이 있음에도, 한국의 정서와 스타일대로 풀어내는 스토리가 한회한회 시청자들에게 고구마와 사이다를 제공한다.무엇보다 연기 구멍이 없다는 점이 몰입도를 더욱 높여주어 좋았다.선우를 제외한 모든 캐릭터가 매일 혈압을 오르게 하지만, 그럼에도 중간하차할 수 없는 마성의 드라마이다.	1
110	80087	어쩌면 나, 그리고 당신의 이야기 이 시리즈는 시즌 2에서 포텐을 터트린다. 시즌 1에서의 급작스러운 전개와 특유의 침울한 분위기는 이 드라마를 계속 볼지 말지 망설이게 했지만 어딘지 모르게 계속 보게 되는 마성의 드라마다. 시즌 2에서는 더욱 탄탄해진 스토리와 배우들의 연기가 돋보이는데, 드라마 라는 특성상 과장되게 보여지는 사건들이 있지만 그들이 표현한 감정은 내가 커오면서 느꼈던 그 혼란의 감정과 너무도 닮아있다. 거기에 센스있는 ost까지 가미되어 정주행 후 한동안 여운을 남기는 매력적인 넷플릭스 오리지널 드라마. 어쩌면 당신의 이야기.	1
111	80087	우울하고 피폐한 영국드라마 	1
112	80087	비디오매니악한 내 타임라인에서 으뜸으로 마땅히 뽑을만한 작품 	1
113	80087	존잼 보셈 존잼임 	1
114	80130	월터 화이트가 점점 변하는 모습을 단계적으로 보여줍니다 	1
115	80300	Fbi수사물 살짝잔인한장면 	1
116	80872	막장 러브스토리와 스펙타클한 의학 드라마 ps.이거보면 한국 의학드라마 재미없음1화 시작부터 여주가 술먹고 처음본남자랑 자는데 그게 상사다. 그뒤에도 그런 미국식 막장 러브스토리다. 병원스토리도 막 몸에 폭탄이박혀서 제거하고, 사람두명이 꼬챙이에 꽂히는 등 잔인하고 기상천외한 사건들이 일어난다. 그래서 이걸 보다 한국의학 드라마를 보면 너무 시시해지는 단점이 있다.	1
117	82579	지효님 이뻐여 	1
118	79928	잠깐 기억을 잃어버리고 다시보고 싶은 작품 🎬 	1
119	79928	재미 있습니다. 코믹 + 스릴러 + SF 등등 사랑이 싹트는 계절, 새로 문을 여는 쇼핑몰. 생기 넘치는 1985년 호킨스. 하지만 광란의 쥐 떼가 질주하면서 어둠이 입을 벌린다. 이번 여름, 모든 것이 기묘해진다.	1
120	79936	극중 인물들이 다들 개성있고 매력있음 	1
121	80000	너무너무 재밌어요 ㅜㅠ 서현진님과 에릭님이 너무 연기를 잘하셔서 보는내내 놀랐습니다	1
122	80000	굳!이런 드라마 왜 더 안나오냥 ㅠㅠ 	1
123	80000	너무 잼나게 봤어요~~^^ 	1
124	79907	박형식이 너무 귀엽다. 박보영이야 원래도 귀여운거 알았지만, 대형견스타일의 역할을 박형식이 너무나도 잘 소화해서 재미있게 보았다. 스릴러와 로맨스코미디의 조화가 적절했다.	1
125	79907	정주행 3번 했다... 박형식 박보영 케미 최고다 	1
126	82357	기대없이 봤는데 설정이나 극중 요소들이 SF적 요소들과 결헙해서 재미있게 봤습니다. 	1
127	82357	뻔하지않은 색다른 스토리와 연출! 	1
128	82357	순식간에 보게되는 드라마 	1
129	82357	기대없이 봤지만 시간 가는줄 모르고 봤다ㅋ 여주인공의 병맛 혼잣말들ㅋㅋ 무겁지 않은 소재 	1
130	81372	과연 누가 누구를 죽일 것인가 드라마를 보면 마지막화까지 완벽하게 보는 드라마는 없었지만 이 드라마는 마지막화까지 흥미진진하게 스토리를 끄는 매력이 있다. 결론적으로 마지막까지 누가 누구를 죽일지 모른다. 1. 드라마의 연출이 잘 되어 있다. 한 장면도 허투로 담지 않았다. 연출 장면장면마다 센스가 돋보인다. 우아함 속에 들어간 코미디 요소가 있다. 왓챠에서 영어지막과 한국어자막을 동시에 띄우고 보면 언어유희 같은 게 더 잘 보여서 정말 재밌다. 2. 드라마의 주인공은 진저, 동양인, 흑인이다. 이 드라마를 이끌어가고 드라마 스테이지에서 중요한 역할을 하는 키는 소외 받는 사람들이다. 3. 감독은 주인공마다 가지고 있는 색감을 다르게 풀어낸다. 베스 앤, 시몬, 테일러. 그들이 살고 있는 시대를 각기 다른 색감으로 풀어냄으로써 장면 보는 맛이 난다. 특히 베스 앤이 살던 1960년대의 색감은 미쳤다. 4. 연기가 너무 찰떡이다.모든 배우가 그 캐릭터로 태어났다. 특히 최애 캐릭터는 앤 베스 .... 착한 얼굴에 그렇지 못한 태도는 정말 너무 재밌다. 5. 결말의 연출력 10000결말에서의 연출은 정말 자연스럽고 여운을 주다가마지막에 역시 코미디 요소까지. 킬링타임용으로 정말 추천합니다!(저는 이틀만에 정주행했어요:))	1
131	79934	추천합니다~ 진짜 재밌어요 유쾌함 마지막화 될쯤엔 살짝 지루해서 4.5점 !!!	1
132	80134	넷플릭스를 알게 해준 드라마 시즌1은 워킹데드, 프리즌브레이크 급	1
133	80017	미생과 동등하게 양대산맥인 한드. 	1
134	80017	존잼 	1
135	80017	최고 	1
136	80017	빠른 전개 꽉 담은 내용 무전을 통해 시간을 넘나들면서 해결하지 못한 미제사건을 해결한다는 점에서 흔한 러브라인을 소재로 하지 않고 드라마를 만들었다는 점에서 소재의 신선함이 담겨 있고, 보면서 나도 모르게 몰입을 하게 되는 메시지가 담겨 있는 드라마라는 생각이 들었습니다.	1
137	80017	최고의 드라마 제가 감히 평가를 할 수 있을까? 라고 느낀 드라마. 시간만 된다면 다시 정주행 해도 너무 좋을 것 깉다.	1
138	79952	시대를 잘 반영한 작품 부산이라는 지역을 배경으로 했기 때문에 부산 사투리의 억양도 중요했는데, 경상도 출신의 배우들을 섭외해서 소화를 했다는 점에서 보는 사람들 입장에서는 공감하며 편하게 볼 수 있지 않았나 싶었다. 또, 1990년대를 살았던 지금의 30대 사람들을 주제로 했기 때문에, 그 시절에는 드라마에 나왔던 젝스키스, H.O,T 외에도 핑클, S.E.S 등 1세대 아이돌들이 있어 빠돌이, 빠순이들에게 추억을 주었지 않나 싶다. 특히 OST는 시대에 맞게 All For You, 캔디 등 리메이크 하거나 원곡 그대로 보여줘 드라마뿐만 아니라 삽입곡에도 신경을 써서 더 인기가 있었다고 본다.	1
139	79952	가수들이 주연이었지만 정말 배우 못지않은 연기력을 보여줌... 너무 설렘 만땅 	1
140	79903	첫 장면부터 깜짝 놀라게 했던 드라마, 보면 볼수록 재미있고 다음 시즌이 기다려진다. 	1
141	79968	아직도 종이의 집을 안보셨나요? 그럼 당신은 넷플릭스 돈 날린겁니다.무적권 보기입니다아, 정말 할 일 없을 때 보기 시작하세요짬나서 보기 시작한다면, 당신의 다음 일정은 없어집니다절대 티비를 끌 수 없어요	1
142	79968	종이의집은 매회마다 엔딩을 너무 잘 끊는다 주말드라마처럼 '이렇게 끝난다고?' 그래서 다음화를 계속 보다가 결국 시즌4까지 보게됬다	1
143	79968	잼있어요..! 	1
144	79968	진짜 넷플릭스에서 제일 재미있게봄ㅎㅎㅎ 	1
145	79968	창의적인 퍼즐, 매력적인 캐릭터, 절묘한 순간에 컷팅하여 다음 편을 안 볼수 없게 하는 구성!넷플릭스 독점 드라마 TOP 5에는 꼭 들어가는 명작 	1
146	80010	한국 드라마 역사상 최고의 작품. 한드 특유의 진부함, 클리셰, 되도않는 로맨스 없이 현실적이고 담담한 긴장감으로 극을 이어갔다. 한드의 한계와 틀을 동시에 깬 작품. 	1
147	80010	인생드라마. ^^ 	1
148	79947	인생작!! 결혼에 대한 연애에 대한 재발견 	1
149	79947	인생드라마 그저 캔맥주한잔 마시면서 본 드라마 재밌다🍯👍👍	1
150	79947	결혼에 대해 생각하게 해준 드라마 주인공의 나이처럼 결혼 생각을 해야하는 그런 시기에 본다면더할 나위없는 인생 드라마지 않을까 싶다!!그 때가 돼서 한 번 더 찾아보고 싶은 드라마주인공들이 극중 배역과 너무 잘 어울려서 공감 120%	1
151	79947	차도남처럼 보이지만 사실은 정말 귀여운 남자... 서로에게 스며들어가는 장면이 너무 보기 좋았다 	1
152	79986	시즌 1에서 이어진 시즌 2의 완벽한 마무리. 인간군상들의 갈등을 잘 묘사했다. 	1
153	79910	완전 좋아하는 판타지액션이라 엄청 잼나게 봤어요.시즌2를 계속 기다리고있어요 	1
154	80962	소재가 신선하고 긴장감 있습니다. 소재가 신선하고 긴장감 있습니다.	1
155	80386	넷플릭스는 이 드라마부터 시작해야함. 	1
156	80677	미침 이거 진짜 미침 사실 최근에도 정주행 했는데지창욱 너무 잘생김 진짜 심장 없어지는줄 폭격 존나 당함진짜 보다가 설레고 보다가 설레고 하루죙일 설레기만한듯사실 정현수한테도 살짝 설렘 잘생겼음 범죄자 마저 잘생긴 여긴 천국	1
157	81310	볼만해~ ㅋ 	1
158	81310	사랑합니다 너무재미있어요♥	1
159	79902	배우들이 연기를 잘해서 역할이나 대사가 웃긴데도 거부감없이 재미있음유치하고 웃겨서 인생이 지겹고 우울할때 보면 기분 좋아지는 드라마 	1
160	80060	슬프고 재밌는 시즌이었다 	1
161	80380	인생드라마! 배우들 연기도 탑급으로 잘하고 스토리도 정말 좋다. 뭐 하나 빠질 것 없는 드라마, 하지만 초반부에는 징그러운것을 못보시는 분들에겐 추천안해드립니다! 	1
162	82581	뻔하지만 재밌는 스토리! 	1
163	82581	판타지수사물인데 사실상 수사는 그렇게 심도 있게 나오지 않아서 수사물을 보고싶은 사람에게는 비추판타지를 좋아하는 사람에게는 강추. 	1
164	79918	넷플릭스 <메시아>, 3중으로 쌓은 서스펜스 1. 전쟁과 테러로 인해 혼란스러운 팔레스타인에 알라의 이름으로 말씀을 전파하는 한 남자가 등장하고, 그의 매력적인 언변과 카리스마에 전쟁에 지친 사람들은 위로를 받는다. 그가 설교하던 중 거대한 모래폭풍이 불어닥쳐 도시를 공격하던 군대가 퇴각하자 사람들은 그를 '알 마시히', 즉 구세주라고 떠받들기 시작한다. 자신을 추종하는 난민들과 함께 이스라엘로 향한 알 마시히는 믿기 어려운 여러 기적을 보여주며 신의 말씀을 전하고, 중동에서의 또 다른 혼란을 우려하는 CIA와 모사드는 그의 정체를 밝히기 위한 작전을 시작한다.넷플릭스의 오리지널 콘텐츠가 지닌 가장 강력한 매력은 바로 <하우스 오브 카드>의 성공에서부터 드러난 과감함일 것이다. 실제로 다른 제작사나 배급사들이 영상화하기를 주저하는 소재들을 선택해 가감 없이 영화나 드라마로 만들어서 성공하는 것이 넷플릭스의 주특기이기도 하다. <메시아>도 마찬가지다. 여러 방면에서 논쟁이 일어날 수밖에 없는 예수의 재림이라는 소재를 넷플릭스는 멋지게 포장하는 데 성공했다.2. <메시아>는 상상하기는 쉽지만 설득력을 갖춘 이야기로 만들기는 쉽지 않은 주제를 세 가지 축을 지닌 이야기로 풀어낸다. 첫 번째 축은 종교적 측면이다. <메시아>는 알 마시히를 이슬람 문화권(팔레스타인), 유대교 문화권(예루살렘), 기독교 문화권(텍사스, 워싱턴 D.C.)으로 이동시키면서 그의 설교에 반응하는 서로 다른 종교인들의 모습을 묘사한다.예수와 비슷한 내용의 설교를 하고 유사한 기적을 보여주는 알 마시히에 대한 종교인들의 태도는 믿음, 불신, 유보 등 제각기 다르다. 미국에서는 사람들이 치유의 기적을 바라고, 팔레스타인에서는 안티파다(민중봉기)가 재발하는 식인데, 이는 세 종교가 기본적으로 메시아의 존재를 긍정하면서도 예수의 존재와 재림에 대해서 교리적으로 각기 다른 해석을 지니고 있음을 반영한 결과물이다.다만 <메시아>에서 각 종교가 메시아의 재림을 어떻게 설명하고 기다리는지와 같은 각각의 특성보다는 기독교 중심적 관점에서 예수가 맞는지 아닌지를 따지려는 경향이 두드러진다는 점은 아쉬움을 남긴다. 물론 작중 주된 배경이 미국이고, 미국에서 제작된 작품이라는 점을 감안하면 자연스러울지도 모르나, 소재가 지니는 파급력과 논쟁을 감안했을 때 이러한 묘사나 태도는 편향적으로 느껴질 수밖에 없기 때문이다.3. 두 번째는 정치, 특히 국제정치와 관련된 측면이다. <메시아>는 미국과 이스라엘, 이스라엘과 팔레스타인, 미국과 전 세계라는 세 가지 국제정치적 관계를 플롯 속에 녹여내고 있다. 메시아의 존재로 인해서 동맹 관계에 이견이 발생하고, 적대 관계가 심화되며, 2차 세계대전과 9.11 테러 이후 미국 중심으로 재편된 세계질서가 흔들리는 긴장 상태를 플롯의 원동력으로 삼는 것이다. 이처럼 폭발력을 갖춘 현대사회의 서로 다른 정치적 이해관계를 건드리다 보니, <메시아>는 이스라엘과 팔레스타인의 전쟁과 테러를 둘러싼 증오의 역사 및 미국의 외교적 스탠스 변화 등에 대해 많이 알수록 더 깊게 빠져들 수 있는 드라마이기도 하다.마지막은 사회적 측면의 스토리로, 특히 드라마 속 언론과 SNS의 움직임에 대한 묘사가 인상적이며, '아랍의 봄' 당시 SNS가 결정적인 역할을 했던 것을 연상시킨다. <메시아>에서 알 마시히에 대한 의제나 정보는 주로 인스타그램과 같은 SNS를 통해서 확산되며, 이는 사람들 사이에서 즉각적인 변화나 피드백을 발생시키고 사회적인 긴장관계를 유발한다. 대학교 이슬람교 관련 강의에서 학생들의 의견이 충돌하거나, 온라인 상으로 사람들이 정반대의 의견을 나누는 장면들이 그 예시다.4. 흥미로운 것은 이러한 세 가지 측면에서의 스토리가 드라마 전반에 걸쳐 다양한 긴장관계를 만든다는 일관된 목적을 지니고 있다는 점이다. 예를 들어 작중 예수가 기적을 행하는 장면의 경우, <메시아>는 다양한 측면에서 합리적이고 논리적인 반박을 제시하면서 관객들로 하여금 알 마시히의 존재에 대해서 끊임없이 의심하고 고민하게 만든다. 이는 이 작품의 장르적 정체성과도 연관된 것이기도 하다. 넷플릭스는 이 드라마를 스릴러로 소개하고 있는데, 실제로 <메시아>는 예시와 같은 서스펜스에 기초해 효과적인 스토리텔링을 보여주고 있다.작중 서스펜스는 크게 두 가지 유형이 있다. 하나는 작중 인물과 시청자 사이의 정보 차이를 이용한 서스펜스다. <메시아>는 각자 제한된 정보를 토대로 그를 신뢰하는 사람들과 그를 의심하고 자신의 신념대로 움직이는 사람들을 대조한다. 이 경우 시청자는 작중 인물과 달리양쪽의 생각과 계획을 다 알게 되고, 이러한 정보량의 차이는 앞으로의 전개를 궁금하게 만드는, 스토리 전개에 있어서 서스펜스를 만들어낸다.다른 하나는 작중 인물과 시청자들이 같은 상황에 놓였을 때 생기는 서스펜스다. 드라마 내에서 알 마시히를 신뢰하는 이들과 불신하는 이들, 그리고 시청자들은 그가 진짜 메시아인지 아닌지를 알 수 없다. 알 마시히 본인을 제외하면 드라마와 내외적으로 관련된 모든 이들을 동일한 불안함과 묘한 기대감 속에 빠뜨리는 것인데, 이러한 서스펜스는 보다 감정적으로 드라마의 몰입도를 높여준다.5. 또한 <메시아>는 넷플릭스의 긍정적인 영향력을 보여주는 작품이라는 점에서 주목할 만한 드라마다. 현재 시점에서 일정 수준 이상의 스케일을 지닌 영화나 드라마를 제작하고 흥행시킬 수 있는 산업적 기반은 미국에만 있다. 그러나 그 미국에서 여전히 유대계와 기독교계의 영향력이 막강하다는 점을 고려하면, <메시아>와 같은 드라마의 등장은 놀라운 일이라고 할 수 있다. 팔레스타인, 이스라엘과 미국 간의 불편한 국제관계는 물론 각종 미군의 전쟁범죄와 종교 간의 충돌을 모두 건드리는 창작물에 반대할 세력이 한 둘이 아니기 때문이다. 실제로도 드라마 공개 후에 호불호가 심하게 갈린 반응이 나오기도 했다.그러나 오리지널 콘텐츠로 ott 전쟁에서 살아남고자 하는 경영진의 의지, 이를 가능케하는 풍부한 자본력, 그리고 전 세계적으로 구축된 독자적인 배급망 덕분에 넷플릭스의 앞길에는 큰 장애물이 없어 보인다. 그렇기에, 물론 최대한 장르적으로 접근해 불필요한 논쟁을 최대한으로 줄이려는 노력의 흔적도 보이기는 하지만, <메시아>라는 종교적, 사회적, 정치적으로 민감한 소재를 뚝심 있게 영상화할 수 있었을 것이다. 그리고 이러한 두둑한 배짱을 바탕으로 하는 <메시아>와 같은 신선한 시도들은 많은 영화, 드라마 팬들로 하여금 넷플릭스로부터 헤어 나오지 못하게 하는 결정적인 이유다.E(Exceeds Expectations, 기대 이상)믿음과 의심, 그 종이 한 장 차이를 오가는 넷플릭스의 종교, 사회, 정치 스릴러	1
165	79960	정말 후회하지 않을 드라마.. 또 보고싶다.. 	1
166	79960	한국 드라마 미쟝센의 정점중 하나인 드라마.그리고 완벽한 연기, 인물들의 완벽에 가까운 캐릭터성과 각자의 서사구조만으로도 볼만한 드라마.영화같은 드라마!! 	1
167	79960	내생애최고의드라마 	1
168	79960	근래 본 최고의 드라마였다 시나리오도 연기도. 모두 최고였다.	1
