	reviews	label
35	신선한 소재를 통해 초반에 강한 몰입감을 주어 시간가는 줄 몰랐음중후반에 이르러 전개가 답답하고 쉽게 납득할 수 없는 등장인물들의 행동에 있어 지루해졌으나 끝까지 결말을 기다려,봤으나 지나치게 열린결말로 연출되어 강제로 시즌2를 기대할 수 밖에 없었음	1
36	잼있어요	1
37	시간 가는줄은 알았어요	1
38	한번 잡으면 놓기 힘드네요	1
39	결말로 갈수록 내용이 너무 어거지임	0
40	보다가 잠들었다	0
41	결말은 별로	1
42	시간 가는줄 모르고 다봣습니다	1
43	연기가 너무 어색해서...	0
44	초반엔 재미있어요	0
45	넷플릭스에서 이런거 많이 만들어주세요	1
46	후반부로 갈수록 조금 끄는 느낌인데 전체적으로 재밌습니다. 이태원 클라쓰 이후로 재밌는 드라마	1
47	넘사벽 코빅 드라마ㅠㅠ	1
48	넘사벽 코빅 드라마ㅠㅠ	1
49	넘사벽 코믹 드라마 ㅋㅋ	1
50	영어 공부 좀 해볼까?	1
51	인생 미드~!	1
52	첨엔 공감하기 힘들다가 슬슬 감 잡힘	1
53	킬링 타임용 이예요	1
54	내첫미드 ㅎㅎ잼있음	1
55	미국 최고임 ㄹㅇ	1
56	이거지!	1
57	지금 영어공부 시즌1하고 있어여.  화질이 정말 옛날느낌나지만 각 캐릭터들의 색깔이 있어 좋네여.	1
58	최고의 미드 시트콤. 지금 다시 봐도 재밌다. 각 배우들의 캐릭터가 오짐. 영어 공부로 최고.. 이 미드 덕분에 영어 실력 많이 늘음.. ㅋㅋ	1
59	이 미드로 영어공부 시작. 몇 번을 시즌 다 봤음	1
60	넷플릭스를 끊을 수 없는 이유	1
61	영어공부에 최고입니다.	1
62	재밌어요	1
63	좀 오래된 드라마지만 영어공부하기에 딱인것같아요	1
64	재밌어요	1
65	소문은 많이 들었네요	1
66	지금 3째보고잇는데도..  진짜 재미감동 어느하나 놓친게없는 재밌는 미드입니다. 한번보지말고 열번보세요♡♡♡	1
67	재밌는데요~ㅎ	1
68	영어공부용	1
69	옛날생각나네요!!	1
70	시간 보내기 좋은 작품	1
71	워낙 유명한 작품이라 시간을 두고 정주행하면 시간 가는 줄 몰라요. 근데 오래된 만큼 차별적인 요소 많음ㅠㅡ	1
72	 댓글내용 확인 	1
73	이것만 봐도 넷플릭스 요금 안아깝지 ㅋㅋㅋ	1
74	시간을 뛰어넘는 유머	1
75	현재 10회차 정주행 중 ㅋㅋㅋ대사 외울듯	1
76	미드의 정석이죠~	1
77	프렌즈 만쉐이~~	1
78	재밌어요	1
79	프렌즈로 영어공부를~	1
80	I love youthank you	1
81	최고의미드	1
82	잼나요	1
83	재밌어요	1
84	재밌넹요	1
85	공부하기 좋은 드라마	1
86	클래식	1
87	최고의 명작 10번봐도 질리지 않는다	1
88	다양한 애피소드와 사랑ㅡ말이 필요없는 작품^^	1
89	시간이 흘러도 촌스러움 하나도 없음	1
90	ㅋㅋ 재미있다는..ㅎㅎ	1
91	볼만한 드라마.	1
92	ㅈㆍㄷㄴ잼	1
93	감가합니댱	1
94	띵작이죠	1
95	미드의 정석이죠	1
96	내 첫드라마....영어 공부하기도 좋고 영어를 영어로 보기시작하면 더 재밌음	1
97	최고지!!세븐! 세븐! ㅅ...ㅔ... 7	1
98	프렌즈는 감동입니다	1
99	여러 번 봐도 재밌어용	1
100	띵작 드라마	1
101	존잼..!!!	1
102	존잼..!!!	1
103	개인적으로 별그대보다 이작품 케미가 더 좋았음.	1
104	여주 미모 포텐	1
105	오랜만에 재미있게 본거 같아요. 한국좀비는 뛰어다녀서 더 무섭네요.	1
106	오랜만에 재미있게 본거 같아요. 한국좀비는 뛰어다녀서 더 무섭네요.	1
107	국내작품이라 믿어지지않을정도의 퀄리티 입니다.	1
108	정말 재미 있음^^	1
109	한국 좀비의 세계화	1
110	 댓글내용 확인 	1
111	넷플릭스 입문자는 필수코스!	1
112	띵작입니다	1
113	재밌슺니다	1
114	넷플릭스 입덕작..	1
115	이건 그냥 무조건 봐야함.	1
116	킹왕짱	1
117	다음 시즌이 기대되네요	1
118	서사가 휘몰아치는군요	1
119	긴장감 있고 재밌는 서사 덕분에 몰아봤습니다.아쉬운건 중전의 연기톤 뿐이네요	1
120	몰입감 높은 수작	1
121	최고의 영화	1
122	무조건 봐야 하는 드라마	1
123	지금까지본 넷플릭스 시리즈중 제일 몰입도 좋았음	1
124	최고임....처음에 집중도가 팍 살다가 한국 정서가 잘 들어나 더 보기 불편....하다가 그래도 집중도 극본 연기가 끝까지 이끌어감.	1
125	아니... 누가 잼없다고 한거야? 좀비들이 허술하고 스토리가 별로라고해서 안봤다가 남친이 하도 보라고해서 봤다가... 밤샜다.ㅋㅋㅋ	1
126	엄청재미있어요 ~~~~~~	1
127	이거 그냥 무조건 봐야되는 드라마	1
128	좀비물을 좋아하는 나로서는 최고의 수작이라 감히 말할수 있을 드라마이다.	1
129	무서울 거 같아서 미루다가 시즌2 나왔을 때 몰아서 봤는데 시즌1보다 시즌2가 훨씬 재밌었어요...시즌3 기대중	1
130	그냥 좀비	0
131	최고였어요	1
132	허준호 ㅠㅠ	1
133	굿 너무 재미있어요~	1
134	저는 좀비 컨텐츠 진짜 안좋아하는 편이고 사극 좋아해서 그냥 겸사겸사 볼겸 보기 시작했거든요?? 근데 이거 진짜 저 이틀만에 시즌1,2 다 정주행 한거 있죠?ㅜㅜ 빨리 3 나왔으면 좋겠어요.!	1
135	3편 빨리 나왔으면 좋겠어요	1
136	초반에는 그저그랬으나 뒤로 갈수록 재미있었어요.	1
137	진짜 최고. 영화관에서 한번 하면좋겠어요스케일과 음악 연출 모든게 완벽	1
138	한국좀비 드라마의 수작. 담 시즌이 어떻게 연출될지 기대반 걱정반	1
139	갓 갓... 근데 가족이랑 같이보려고하니까..  잔인하고 징그러운거 못보셔서  실패 ㅠㅠ 스토리 영상 연기 무엇하나 빠지는게 없음..  회당 6화로 약간 길다면 길지만 더길어도 괜찮았겠다 싶을정도의 퀄리티..  너무 재밌으나 다음시즌 기다리는 고통이....	1
140	다음시즌은 언제인가 ㅠ 현기증남	1
141	시즌 갈수록 더 재미짐. 한국 드라마의 한 획을 그은 작품으로 평가 하고 싶음.	1
142	 댓글내용 확인 	1
143	한국 오리지날 넷플시리즈의 자부심!몇몇 억지스러운 연출 장면들만 제외하면꽤 잘 만들었습니다 아 그 제외 항목에 연기 소름끼치는배 뭐시기 배우 포함-.-;;	1
144	 댓글내용 확인 	1
145	시즌3만 기다려요 ㅠㅠ	1
146	아내와 같이 재밌게 봤습니다.시즌2는 조금 늘어지는 감이 있어서 별 4개요~	1
147	훌륭한 좀비물이긴 하지만 1시즌 만큼 긴장감은 없었음.	1
148	시즌 3가 기대됨	1
149	ㄱㄱㄱ	1
150	수작	1
151	시즌3 기대	1
152	 댓글내용 확인 	1
153	엔딩이 좀 엉성하지만 볼만함	1
154	킬링타임용으로 추천합니다~	1
155	역대급 좀비물	1
156	얘기듣고 봤지만 하루만에 시즌1,2를 다볼줄은;; 그만큼 잘만들었음!!!!	1
157	카메라 어떤걸 썼길래 화면이 고급지냐..	1
158	재밌다	1
159	적절하게 재밋어요	1
160	재미있습니다	1
161	당연히!! 좀비물 답게!!!! 무서운거 못보는 사람은 안보는게 좋다 그대신 무서운건 맞으니 무서운거 좋아하는 사람이 보면 좋다!	0
162	재밌내요	1
163	시즌3가 기대됩니다	1
164	한국 좀비물 잘 보았습니다.	1
165	아쉽지만 재밌다	1
166	그저그런 킬링타임용	1
167	시즌 1은 soso.... 시즌 1을 넘기기만 하면 눈을 못 뗀다	1
168	시즌 2까진 괜찮았다... 과연 뇌절을 할 것인가 깔끔하게 끝을 낼것인가	1
169	시즌3 기다려요	1
170	재밌어요 시즌3이 기다려져ㅛㅇ	1
171	재밌습니다.	1
172	이정도면 훌륭한 좀비영화	1
173	재미보장 ㅋㅋㄱ	1
174	간만에 좀비물이라 재밌었습니다.	1
175	시즌3가 너무기다려지네요	1
176	재밌게 봤습니다 시즌3가 기다려짐	1
177	재미있어요	1
178	아쉬움이 꽤 큰 연기력	1
179	 댓글내용 확인 	1
180	재미 굿	1
181	재밌어요	1
182	재밌다	1
183	영화보다 잼있다	1
184	짱잼 마지막장면 소리지름	1
185	굿굿 시즌3가 빨리 나왔으면 좋겠네용	1
186	시즌3 기대합니다	1
187	한국형 좀비드라마! 재미있습니다.	1
188	생각보다 괜찮아요	1
189	하루만에 전편 정주행했던 기억이..최고임	1
190	아직안봣는데 기대됩니다	1
191	제시즌마다 떡밥이 너무 기대되고 어떻게 이렇게 풀지하면서 감탄하고 봄 ㅋㅋ	1
192	흥미진진 하고 계속 기대하게 만들죠	1
193	시즌을 거듭할 수기록 기대하게 만드네욧	1
194	킹덤1은 아주 재밌었어요 좀비가 조금 신선(?)허준호 역할도 궁금증을 유발하면서 뭔가 뒤통수 칠것 같은느낌(?) 이번에 나온 2를 정주행하러 가야겠네요	1
195	갈수록 재밌다	1
196	시즌을 더할수록 전개나 연출이 좋아지고 있네요	1
197	한국 좀비물도 재미가 있네요	1
198	한국 분장의 기술력을 잘 보여주는 드라마보기 시작하면 끝까지 보게됩니다	1
199	자꾸보게되네요	1
200	시작하면 끝까지 보게됨	1
201	조금 잔인한 부분이 있으나 스토리 전개나 표현이 미국 영화 못지 않게 잘 된 것 같다. 그리고 재밌다.^^	1
202	기대않고 봤다가  끝까지 보게  됨	1
203	한국 드라마(영화?)가 이 정도일줄이야.. 대박!	1
204	보고싶프다	1
205	이것이 한국의 좀비다	1
206	보고싶은데....	1
207	보고싶네용 ㅜㅜ	1
208	재밌어요!	1
209	몰입도가 장난 아니예요. 다만 시즌 하나가 6부작인 것이 아쉬울 뿐.	1
210	봐야하는데...	1
211	재밌더군요..	1
212	끝이 좀 아쉬움. 배두나..	1
213	추천합니다	1
214	추천	1
215	최고	1
216	한국형 좀비물의 시작이자 끝	1
217	진짜 bb	1
218	일요일 점심 먹고 정말 시간 가는 줄 모르고 봤습니다.	1
219	재밌어요	1
220	재미써요~~	1
221	갓덤킹갓	1
222	무적권만점	1
223	어디서 본듯한 설정과 구성들이 하지만 K좀비 탄생을 축하드립니다...	1
224	정말 재밌어요 ㅋㅋㅋㅋ	1
225	좀비류의 최고봉이네요	1
226	 댓글내용 확인 	1
227	존잼존잼	1
228	최고	1
229	최고	1
230	최고	1
231	best~	1
232	재밌어요 신선하구요	1
233	잼나게 봤어요~	1
234	1회만 조금 참으면 순식간입니다	1
235	첨부터 끝까지 긴장감 있게 봤어요	1
236	정주행 완료. 전지현이 나오고서는 어떻게 전개될지 궁금.	1
237	사극 좀비라는 새로운 장르 개척의 의의도 있지만 기본적으로 잘 만든 작품	1
238	개꿀잼	1
239	시즌2 정주행 완료요~~	1
240	시즌 1부터 정주행 시작합니다 ㅎㅎ	1
241	재미없을 줄 알고 안보다가 봤는데...왜 진작 안 봤을까 후회합니다.	1
242	시즌1 부터 정주행해서 재미있게 봤습니다. 추천!!!	1
243	역쉬 돈을 허투루 안쓰고 잘쓰고 잘 만들면 됩니다.!!!	1
244	재미있네요 시즌2까지 정주행함	1
245	개꿀~ 재밌습니다	1
246	재밌고무서운데 계속보게돼요 ㄷㄷ	1
247	개꿀잼.... 친구랑 보다가 넷플 회원되려고 왔습니당.	1
248	한국에서도 이정도의 스토리와 퀄리티가 나온게 대단함	1
249	내러티브가 조금 더 섬세했으면 하는 아쉬움이 있지만 이정도급 좀비물이라면 환영	1
250	잼나네요.	1
251	보고싶소	1
252	다음이 더 기대되는 작품	1
253	한국판 좀비 신선해요	1
254	시즌2를 보기 위해...오늘도 포인트를 버는 나	1
255	오늘 나왔습니다!!!!!!!!!!!!!!!!!!!!!!!!!!	1
256	시즌 2 기다리고 있어요.,.	1
257	시즌1 정말 재미있고 몰입감 좋았는데 시즌2 너무 기대되네요~	1
258	기대됩니다.	1
259	시즌2 빨리 나와라~~	1
260	몰입도 좋고 빨리 시즌2 보고싶어요	1
261	몰입도도 좋고 다음편이 기대되는 드라마였어요 시즌2도 기대됩니다 !	1
262	영화같은 느낌이 드는 드라마였다굉장하다일부 연기자들의 발연기가 옥의티	1
263	드라마를 영화로 만들어버림시즌2 완전 기대하고 있습니다~	1
264	얼른 시즌 2 보고 싶어요!	1
265	시즌2  기다리고 있습니다.	1
266	기대된다	1
267	신선하다	1
268	영상미가 이쁘긴 한데, 내용이 갑자기 끝나는 듯한 느낌이여서 시즌2 기대됩니다.	1
269	조금 늘어지는 면도 있지만 재미있었어요	1
270	재미집니다.	1
271	최고입니다	1
272	최고!!!	1
273	굳	1
274	 댓글내용 확인 	1
275	재미 스토리 좋음	1
276	다음시즌 나오는데 너무 오래 걸리네요..	1
277	개꿀잼시즌2 얼른 보고싶다	1
278	굿굿굿 너무 재밌어요 !! 시즌2 손꼽아 기다리구 있어요	1
279	좀비물을 좋아하지 않았으나, 도저히 안볼수가 없네요. 긴장감 터짐!	1
280	적절한 러닝타임과 박진감 넘치는 구성 꿀잼입니다.	1
281	긴장감있음	1
282	괜찮음	1
283	cg도 잘만들고 좋습니다 2 기다리고있어요	1
284	한국에서 이질감느껴질줄 알앗는데 좀비물 온도로좀 신기했고 조선이랑 배경도 괜찮네요	1
285	궁전의 정치  온도와 좀비 새로운 좀비 시리즈 재미있습니다	1
286	재미있습나다	1
287	실감나는 좀비들.긴장을 깨는 허무한 마지막회	1
288	조선과 좀비물의 만남이 아주 세련되게 표현된듯합니다. 재밌게 봤어요. 약간 창궐? 그 웹툰 느낌도 나고요~	1
289	아주 재미있게 봤네요. 3월 시즌 2도 매우 기대됩니다.	1
290	재밌는 도전이지만 아직 완성도를 더 높일 필요성이 있어요.	1
291	아무 기대없이 봤는데 이게 웬걸 정말 꿀잼이었습니다. 2020.3.13 시즌 2 개봉한다는 데 정말 기대됩니다추천합니다	1
292	징그러운것만 싫지않다면 볼만합니다. 아이디어좋고 표현도 잘 한거 같네요. 재밌어요 추천합니다.	1
293	빨리 다음편이 기다려집니다.	1
294	전개가 식상해도 영상미 보는재미	1
295	기대했던만큼 실망도 컷던 작품	0
296	재미있게 봤어요~스토리가 괜찮은데~ 마무리는 어찌 할지 기대됩니다~	1
297	재밌는데 막상 끄고 나면 보고 싶지 않앙	1
298	연기가 약간 부족했으나 잼났음	1
299	재미있음	1
300	진짜 영화 창궐 안본눈 사고싶다. 킹덤 갓	1
301	재미있게 봤습니다	1
302	한국 좀비물로 시즌2 기대되요	1
303	이거때문에 넷플릭스 가입 ㅎㅎ	1
304	시즌2 기대되요	1
305	재미있기는 하나 시즌1이 애매하게 끝났습니다.	1
306	모든 넷플릭스 드라마 중에 킹덤이 단연코 최고였습니다.	1
307	빨리 시즌2가 나왓으면 ..	1
308	볼만하지만 시즌2가 빨리좀 나왔으면 하는 바램임.	1
309	꾸르잼이에욤~	1
310	재밌어요	1
311	재밌게 봣어요 ㅋㅋ	1
312	좋아요!	1
313	재밌게 보다가 똥싸다만거같아요. 시즌 2 나와야 제대로 할수잇을거같아요.	1
314	독특하고 재미 있오요	1
315	볼만함	1
316	개인 취향상 좀 아쉬웠습니다	0
317	재미있어요 시즌2 빨리 나왔으면	1
318	다음 시즌 빨리 나왔으면 합니다잼있어요	1
319	재밓었어요	1
320	시대적배경이 흥미로웟습니다	1
321	너무좋아요	1
322	재밌뜸	1
323	기대이상 시즌2 빨리 나와야 할텐데...	1
324	시즌2가 나와봐야 알것같아요 시즌1은 그저 그랬어요	0
325	좀비의 활동유무가 온도라는 최악의 무리수를 둬버림그러면 왕은 궁궐에서 어떻게 움직일수 있는건지?왕의 침실이 그렇게나 추울 수 있다는게 말이 안됨헛점이 많은 드라마	0
326	시즌2를 위해서 별하나는 아낍니다.	1
327	재밌게 봤습니다.	1
328	케릭터들의 서사에 시간을 많이 투자하는 느낌	1
329	게임과 싱크로율이 떨어지는 일부 캐릭터들(특히 ㅌ읍읍...) 때문에 몰입도가 떨어지긴 했지만 나름 수작입니다.배경 지식 숙지 후 보는 것을 추천합니다. (몰입도가 달라짐!)	1
330	게임원작으로 성공한 사례가 많지 않아 그나마 이정도면 재미있게 잘 그려낸거 같음 그러나 게임을 먼저 해본 유저로서 먼가 아쉬움이 약간남음	1
331	첨엔 뭔내용인가 싶은데 보다보면 재밌어짐	1
332	전반적으로 조금 루즈한 느낌이 들었습니다	1
333	보기전에 유튜브로 전체적인 내용 한번 보고 시청하는거 추천이여. 재미있습니당	1
334	스토리가 중간중간 어색하지만 재밌네요	1
335	별로	0
336	재밌게 봤습니다	1
337	원 오브 더 인생작	1
338	순수하게 감상하기에는 제반 지식이 너무 많이 필요한듯공부하고 보면 재미 있음	1
339	재미있게 보고 있는중입니다.	1
340	주연도 별로고 내용도..	0
341	게임을 하고 나서 보면 재미 감동 두배	1
342	게임도 재미있고 드라마도 재미있고	1
343	저도 이거 기대보다 별로였어요 ㅠㅠ 모 하나 특출난게 없는 느낌,,	0
344	방대한 스토리 및 세계관., 복잡합니다.	0
345	뭔가 스토리는 재미난느낌이 낫지만 세부적인 디테일이니 완성도에서 실망했습니다...	1
346	지금 재미나게 보고있는중입니다	1
347	다음시즌이 기대됩니다	1
348	시즌2가 기대됩니다~	1
349	재미있게 보고 있네요. 아직 인물 관계가 파악이 안되서 조심해서 보고 있네요.	1
350	궤롤트	1
351	소설을 구입하게 만든.	1
352	게임에 사실적으로 배우를 섭외했는데..게임캐릭터다 더 좋아보인다.	1
353	괜찮아요	1
354	그래픽이 훌륭해요 야한장면은 진짜 야해서 가족이랑 보면 안됨	1
355	초반 시대가 달라 보는데 어려움이 있었지만 다음시즌이 기다려  지네요	1
356	배경지식 없어서 봐서 그런지 아쉬움이 있습니다.	1
357	소설과 게임을 기반으로 만든 드라마 입니다초반에는 3명의 주인공의 시간대가 다 달라서 이해하기 어렵지만끝에 가서 이어지는 내용이 정말 꿀잼입니다	1
358	시즌 다봤는데 다재밌어요	1
359	시즌 다봤는데 다재밌어요	1
360	진짜 꿀잼이요	1
361	시즌 1은 정말 좋았어요.	1
362	2번 보면 두배로 잼나요!	1
363	시즌1,2는 꿀잼 3은 조금뱔로	1
364	밤을 지새우며 봤던 미드	1
365	시즌1이 젤 나아요	1
366	시즌1.2는 좋은데...시즌3은 음~~~	1
367	일레븐ㅠㅠ	1
368	재밌음	1
369	유쾌한스릴러	1
370	 댓글내용 확인 	1
371	볼만함	1
372	킬링타임용!	1
373	이정도면 뭐 잘만들었지	1
374	시즌2가 제일 재밌어요!	1
375	시즌이 더해갈수록 긴장감이 덜 하긴 합니다만 레트로 감성 제대로 자극하네요	1
376	시즌 1에선 집중이 조금 떨어졌지만 2는 재밌내요!	1
377	시즌 2가 제일 재미있었고 그 후 좀 진부해지는 느낌	1
378	아직 시즌 1만 봤지만 80년대 향수를 일으키게하는 작품이고 내용도 좋았습니다	1
379	시즌2까지는 최고!! 시즌3 도 날잡아서 ㄱㄱ	1
380	성장드라마 만큼 계속해서 성장해 나가는 드라마의 힘	1
381	애들데리고 무슨 짓인지 모를....	1
382	갈수록 하락	1
383	애기들 연기잘함	1
384	재밌어요 개인적으로 1,2가 제일 좋았지만	1
385	흡입력좋은 잘 만들어진 작품	1
386	처음에는 기대없이 봤는데 엄청 재밌게 봤어요	1
387	시즌4만 기다립니다	1
388	전시리즈 일주일 밤낮으로봄	1
389	재밌었어요뭔가 끝날것 같으면서 끝나지 않는	1
390	정말 흥미진진합니다. 이야기가 어떻게 진행될지 상상이 안 가요ㅋㅋ	1
391	일단 보기 시작하면 계속 보게되는..	1
392	넷플릭스 최고 수작시즌1과 시즌2는 완벽개인적으로 2에서 깔끔하게 끝났다고 생각함시즌3는 애들은 컸는데 옷은 그대로라 보기 거북했음그리고... 일레븐 100살 되어도 이 드라마 안 끝날 듯	1
393	정말 재미있어요 중후반부터 더 몰입감	1
394	인생 드라마 어린배우들과 성인배우들의 연기갭이 전혀 느껴지지않았고  각케릭터마다 시즌내 역할과 상성 케미가 엄청나다 한시즌 한시즌 수수께게가 풀리면서 또다른 수수께기가 나타나며 계속해서 궁금증을 자극하게된다	1
395	하루만에 시즌 하나씩 볼 수 있는 최고....	1
396	아~ 빨랑가입해서 이거보고싶은데 아직못보고있네요.ㅜ	1
397	너무 재밌어서 내리 다 봤어요, 폐인될뻔	1
398	넷플릭스는 이거 보려고 가입하는 거 아님?ㅎㅎ	1
399	재밌어요	1
400	시즌3은 쬐금 지루했지만 나머지 시즌은 재밌었습니다	1
401	재미있어요~	1
402	80년대 감성을 느낄수 있어서 좋았고 재미도 있었지만  약간의 유치함도 느껴져	1
403	너!!!무!!!재!!밌ㅆ엉!!!애들나온다고 엥 뭐야 지나치지말고 꼭....봐주세요 너무 재밌어요	1
404	별 다섯개까지는 모르겠지만 별 네개반!! 진짜 재밌게봤어용 3번 돌려봄ㅎㅎ	1
405	너무재밌었어요!! 강추	1
406	 댓글내용 확인 	1
407	띵작이자네~ 밤새 봤자네	1
408	꿀잼	1
409	재미있지만 가끔 헷갈리달까...	1
410	아주 재미남	1
411	넷플릭스의 해리포터	1
412	친구추천으로 보게됫는데 재밋엇어요	1
413	작은 화면으로 보기 아까운 스팩타클함, 시즌이 갈 수록 더더욱 기대된다	1
414	명작!	1
415	재밌었어요 ㅎㅎ신혼여행가서 다봤습니다	1
416	넷플릭스의 대표작	1
417	 댓글내용 확인 	1
418	정주행하기 좋은 미드~	1
419	명실상부 넷플릭스만의 장점이되는 작품	1
420	재밌네요	1
421	재미 있어요.아이들 자라가는 것 보는 재미도 있어요	1
422	애들이 넋을 놓고 보네요	1
423	레트로한 공기와 아역들의 연기 굿	1
424	완전 띵작	1
425	볼만합니다	1
426	재밌게 봤어요	1
427	엄청 재미있어요 최고예요	1
428	띵작	1
429	아이디어 신선하고 재미있는데 시즌이 가면 갈수록 좀 지루하긴 해요	1
430	어울리지 않는 제목이라 생각하지만 호기심과 스릴을 동시에 느끼게 해준 영화	1
431	1편봤을 때 그 재미를 잊을 수가 없다 일단 한번 시작해보세요	1
432	시즌4언제 나오냐	1
433	빠져든다	1
434	레트로 분위기를 물씬 풍기는 띵작	1
435	다음시즌을 기다리게하는. 온가족이 재미있게 모두 시청할수있는 명작이네요	1
436	무조건 봐야죠.. 꿀잼.... 다음 시즌 기다립니다 ㅜㅜ	1
437	넷플릭스를 시작하면 거쳐야할 관문	1
438	굿굿	1
439	뭐지뭐지 하다가 끝까지 다보게되는...	1
440	나는 왜 집중이 안돼지 ㅜㅜ	1
441	넷플의 베이직	1
442	존잼	1
443	너무 재밌어요 시즌3 기대중	1
444	굿	1
445	왠지 모르게 실존할 것 같아. 암튼 그럴 것 같아.	1
446	무서운건줄 알고 안보다가 보니까 하나도 안무섭고 일주일도안돼서 정주행해버렸어요!	1
447	처음엔 별 기대없이 봤다가 시즌 1 거의 하루만에 다 봤습니다... 정말 강추 ㅋㅋ	1
448	80년대 레트로감성이 물씬 풍기는 영화~~!!!!  추천만땅작품입니다	1
449	2보다 1이 더 재밌지만 넷플릭스에서 제일 재밌는 드라마 ! 강추	1
450	담시즌 기대중이예요^^	1
451	별4개정도는 줘야 하지 않겠어요? 재미있었습니다.	1
452	무조건 봐야되는 명작	1
453	재미나요	1
454	재미나요	1
455	빨리 시즌2 나왔으면.... 채송화샘 보고싶어요	1
456	최고	1
457	잼나요~	1
458	졸잽입니다	1
459	재밌게 봤습니다.	1
460	날가져요	1
461	캐미가 좋아서 자꾸 보게되네요	1
462	같이 보세요	1
463	와이프가 볼 때마다 노래부르고 있는 뮤직드라마	1
464	처음엔 그저 그럴 줄 알았는데 역시나 믿보 배우와 제작진입니다	1
465	조정석 연기를 너무 잘해요	1
466	재미있어요!	1
467	시간 남을때 보면 재미있어용	1
468	슬의는 봐도봐도 재밌는 드라마에요ㅠㅠ너무 최고	1
469	너무 재미있게 봤어요.조정석 역할 너무 부럽다.	1
470	흥미롭게 본 드라마.  계속해서 또 보고은...	1
471	2020년 최고의 드라마.	1
472	누군가를 해치지 않아도, 누군가와 경쟁하지 않아도,재밌을 수 있다는 것을 보여주는 드라마	1
473	신현호pd 특유의 자박자박한 감성	1
474	많이 먹었지만 배부르지 않은 느낌....시즌2를 위해서지만....그게 최선이었나????	1
475	잘봤음	1
476	계속했으면 좋겠다	1
477	스토리는 조금 아쉬웠는데 배우들이랑 드라마에서 나온 노래들이 너무 좋았어요	1
478	너무 재밌습니다 힐링	1
479	완전 꿀잼이에요.. 시즌2 기다립니다!	1
480	시즌2 언능 나와라ㅠ_ㅠ 내 힐링드라마	1
481	유쾌한 의사들의 일상을 보는 기분이었습니다.	1
482	굳굳	1
483	의사가 꿈의 직업은 아니라는...씁쓸한 느낌AI로 대체될 수도 있는 의사라는 직업이 반드시 사람이어야 한다고 느끼게 해주는 드라마! 좋았습니다	1
484	80년생으로 살아가는 환경은다르나 살아왔던 문화는 비슷해서 좋음	1
485	배우들 티키타카가 너무 좋았어여! 멜로가체질 이후 재밌게 본 드라마!	1
486	존잼	1
487	굿	1
488	재밋음	1
489	뭔가 새로운 연출 방식이어서 전개가 익숙하지는 않음. 내용이 끊어지고 산만한 느낌. 츤데레 같은 사람들.. 전반적으로 배우들 연기도 좋고 감동과 유머가 있는.. 뭐그런...	1
490	의학드라마를 보면서 느끼지만 저런의사 실제로 있을까??	1
491	약간의 비현실적인 부분도있지만, 리얼한 의사들의 생활이 잘표현됨. 부담스럽지 않은 내용과 전개가 좋았음.	1
492	시즌제라는 걸 완결나고 알아서 ㅂㄷㅂㄷ 인고의 기다림이 필요함	1
493	개꿀잼	1
494	반복반복이 너무 반복되서...기대보다 잼있진 않았어요	1
495	울편서 본 드라마ㅜㅜ	1
496	용식이 좋아유	1
497	한국연화 짱이예요	1
498	수수하고 소박한 감정들이 흩날려 꽃이 됨	1
499	믿고보는 공효진 드라마 넘 재미있었움	1
500	마누라가 처보느라 저는 설거지를 해야 했습니다. ㅠ	1
