	reviews	label
55	파도안에서 수영을하는연출때문에영화가 끝나는 내내 아슬아슬했다 의도가 뭔지 알겠지만 연출 작품성만으로는 왜 여러곳에서 상을 휩쓸었는지 사실 완벽히 이해되지않는다호흡이 길고 자칫하면 지루할수있는영화를 연기력이 커버했...	1
56	아직도 혐오와 자책 속에 자신을 버리고 떠도는, 은밀한 달빛 속에서만 자신을 드러내는, 세상의 모든 곁다리들을 생각한다. 	1
57	아무도 보듬어주지 않는 사람들에 대한 위로의 기록 	1
58	스크린쿼터 반대 합니다. 이런 영화를 멋보는건 역차별임 	1
59	동성애의 로맨스를 찾는다면 비추. 3인칭 시점에서 동성애를 바라볼 수 있는 훌륭한 영화다. 음지를 비추는 영화가 예술적이라면, 문라이트는 예술 영화가 아니다. 있는 현실 그대로를 표현하려 애쓴 영화다. 그대의 가슴 ...	1
60	흑인을 주인공으로 이렇게나 농밀하게 감정묘사를 해냈던 영화는 처음 보았다. 연기가 너무 훌륭했다! 	1
61	마약, 동성애 등등 살면서 나는 겪어보지 못한 것들을 겪으며 살아온 한 남자가 나 자신에게도 똑같은 어둠이 있다고 이야기해주고는 그 어둠을 푸른 달빛으로 비춰주는 영화, <문 라이트>였다. 우린 너무도 다...	1
62	동성애만 생각하는사람은영화를 제대로 안본겁니다. 친구가 물어보잖아요 키스할때 왜 가만있었냐고 내몸을만진건니가처음이야!고립속에서 절망을느낄때 자신을 인정해주는 존재에게 어찌 마음을 주지 ...	1
63	섬세하고 섬세하고 섬세하다... 호불호가 갈리겠지만 감수성을 저격할 수 있는 막강함이 숨어있는 명작이다. 	1
64	연출, 음악이 좋고, 자그마한 여운을 남김. 성정체성 관련 장면이 나오니 참고하시고 평소 잔잔한 영화를 선호하지 않았다면 보기 어려울 수도 있음.(실제로 앞줄 커플은 남자분이 계속 지루하다고 하셔서 여자분이 황급히 ...	1
65	재미있게 잘 봤습니다 다시 한번 더 보고싶은 영화입니다 	1
66	'신호등' 앞을 걸어가는 '외로운 거북이'처럼... 대중적 영화는 아니지만 무겁고 깊이가 있는 영화입니다. 영화 리뷰를 쓰면서도 다양한 해석들이 가능하고 모든것들이 절정에 미쳐 우리가 생...	1
67	나다운 게 뭔지 생각하게 되는 영화 	1
68	말로 표현이 안되네요. 연출 연기 음악 모두 좋았어요!! 	1
69	바다에서 수영을 배우는 장면이 기억에 남네요. 좋은 시간이었습니다^^ 	1
70	명작이란 이런작품을 두고 하는말인것같다. 성소수자로 살아 갈 수밖에 없었던 한 흑인의 인생스토리... 나의 가치관을 형성한것은 무엇인가 	1
71	메허샬레를 포함한 모든 배우가 연기력 지림 ㄷㄷ 	1
72	와.. 이건 정말 명작이네요 꼭 보시길 바랍니다 	1
73	인종과 성향을 떠난 한 평범한 남자의 잔잔한 이야기였음 	1
74	호불호가 갈릴 영화, 하지만 재미로 보지 않았으면 하는 영화이다. 나의 지금 시절에 겪게 되는 친구, 정체성, 나 자신에 대해 생각해보게 되는 영화이다. 외로운 한 남자의 성장이야기 	1
75	한국인들은 이미 우민화가 진행된지 오래이다.예술을 지루해하는 어떤 한국인들이야말로 이나라를 병들게 하는 존재들이 아닐까 생각해본다. 	1
76	온전한내 이름을 불러주며 찾아주는 사람이 많았으면... 	1
77	이 나라 김치놈들의 영화보는 수준에 기가 찬다. 이런 명작의 관객수가 11만명이라니. 에휴..철구 먹방 보다도 관객수가 적은 한심한 나라 	1
78	최근에 본 영화 중 가장 집중해서 봤다. 	1
79	이런 영화를 보고나면 한국영화의 수준이 돈 때문인것 만은 아닌걸 느끼네요 	1
80	강간사건을 소재로 함에도, 잔인하게 강간당하는 딸의 모습, 오열하는 어머니의 모습이 없다. 한국영화가 보여주지 못한 전혀다른 각도를 보여주는 영화 	1
81	제발 개ㅈ도 재미없는 한국영화좀 몇개내리고 이런 명작좀 올려라 진짜 간만에 영화다운 영화좀 봤다. 	1
82	처음엔 밀드레드에 몰입되다 점점 멀어져 딕슨에게 몰입되며 보았다. 샘록웰 연기 잘한다 정말 	1
83	죄책감에 분노의 속죄를 분노로 표출하지만 악순환될 뿐, 결국 딕슨이 분노를 분노로 대하지않고 이해와 도움으로 다가설때, 그녀는 처음으로 (쓴)웃음 터트린다. 	1
84	같은 병실로 온 딕슨에게 빨간머리 웰비가 오렌지 주스를 떨리는 손으로 전해주던 장면에서 발견하는 희망과 구원 	1
85	평식이형 8점 영화는 1년에 한번 나올까 말까입니다. 꼭보세요 	1
86	훌륭한 각본과 배우들의 명연기에 대사와 음악도 좋다. 롱테이크 창문 씬은 경이로웠고 빨대 꽂힌 오렌지주스에 울컥했다. 	1
87	분노와 복수의 이야기 일 줄 알았더니 오묘한 구원과 성찰이 이토록 뒤엉켜있다 	1
88	연기들이 어쩜..ㅠㅠ 캐릭터들이 다 입체적이고 감정선들이 정말 좋았다 	1
89	감정소모가 좀 있었지만 상황마다 피해자가되고 가해자가되고 선과 악의 선이 모호하고여러모로 많은 생각을 하게 만드는 영화 	1
90	1.상영관이 적어서 명작을 오늘 겨우 봤다 2.그런데 아직도 상영관을 안늘렸다고? 3.어떻게 된건가? 멀티플렉스 극장 	1
91	셰이프 오브 워터랑 쓰리 빌보드를 영화관에서 연속으로 볼 수 있다는 건 진심 축복인듯... 	1
92	오렌지주스에 빨대 꽂아줄때 소름 쫙 그 이후로 모든것들이 바뀌기 시작하는거 같다 	1
93	매우 좋았다. 선량한 피해자, 악랄한 가해자라는 단순한 구도 속에 캐릭터를 가두는 게 아니라 매우 입체적으로 인물과 이야기를 다루는 점이 무척 좋았다. 	1
94	이게 영화다. 신과함께 보면서 토할것같았지만 이 영화를 보며 눈물을 흘리지않을수 없었다. 	1
95	딸에게 내뱉었던 모진 말때문이였을까? 범인을 잡지 못하는 세상에 분노하는 엄마는 한없이 공격적이고 독살스럽다..그런데 이해하게 되고 응원하게 되더라..딕슨까지도.. 	1
96	의리?로 천만관객 넘어가는 영화가 줄비찬 나라에 이렇게 훌륭한 작품은 고작 3만명 봤네요. 너무 좋은 각본과 배우들의 훌륭한 연기 정말 좋았습니다. 묵직한 여운을 주는 영화였어요. 	1
97	부산에 상영관이 3개밖에 없어요.. 정말 안타깝습니다.. 	1
98	영화를 보는 내내 마지막까지 복수를 바랐다. 그 둘이 간절히 바랐던건 복수였으나 결국 절실히 필요했던건 구원이였다. 19살 이쁜 여친한테 잘 해라 이 빌어먹을 전남편놈아 	1
99	그 흔한 공권력의 시스템을 꼬집지 않고, 그 흔한 모성애만을 부각시키지 않으면서도. 각 캐릭터의 매력과 상호작용으로만으로도 영화를 이끌고 가는 힘. 멋지다! 	1
100	이 영화는 딸을 죽인 강간범에게 복수하는 주체적인 여성 영화가 아니다. 딸이 죽은 후의 인생을 살아가기 위한 엄마의 영화. 인간이 분노하고 슬퍼하고 복수하는 것은 모두 살기 위한 몸부림이다. 	1
101	갠적으론 작품상 쓰리빌보드 주고싶다 연기작살 	1
102	샘록웰은 진심 또라이 연기에 최적화된듯 오랜만에 영화다운 영화 본 것 같다 	1
103	이게 영화다! 놀라운 연기와 각본! 오랜만에 N차 관람하면서 숨은 의미를 발견할 수 있는 영화를 만나서 행복하다. 	1
104	붕대로 동여맨 시선 사이로 보이는 오렌지주스에 꽂힌 빨대 그 하나면충분하다 	1
105	연출구성이 넘 멋지고.. 엔딩을 생각하게 만들어서 전 더 좋았어요...연기구멍없이..이런게 영화죠..굿입니다 ~!! 	1
106	한국영화좀 다쳐내리고 쓰리빌보드 상영관좀늘리셈... 	1
107	정말 수준 높은 영화다. 이해하고자 노력을 하는 것 조차 즐거웠다. 할 말은 하나다. 그저 명작이다. 일생 최고의 영화다. 	1
108	단언컨대 올 해 최고의 영화 	1
109	아카데미는 셰이프오브워터 말고 이 영화가 받았어야 했다. 셰이프오브워터가 트럼프 시대를 비판하기 위해 하나의 판타지 세계를 만들었다면, 쓰리빌보드는 차별과 배제와 폭력이 왜 옳지 않은가를 현실의 자장 안에서, 우회하...	1
110	완전한 선도 악도 없다. 피해자는 착하지 않았고 또다른 가해자가 되기도 하며 오로지 순간의 상황과 감정이 행위를 결정한다. 단면만 보고 낙인 찍는 행위가 얼마나 어리석은지에 대한 것, 또한 용서에 대한 것. 	1
111	긴 말 필요없이 그냥 진짜 재밌다 	1
112	극의 모든 인물이 살아있다. 분노하는 도중 유머가 있어서 웃음이 나는 것이 놀랍고 사람들은 계속 성장한다. 지독한 사건때문에 일어난 일이지만 아이러니하게도 희망을 볼 수 있었다. 보는 내내 예측불가했던 영화, 한번 ...	1
113	세개의 광고판을 보러 갔는데 세개의 편지를 담고 왔다. 	1
114	상영관좀늘려라 이재밌는걸 	1
115	나만의 남우조연상: 피터 딩클리지. 사다리 잡아 줄 때. ㅠㅠ 	1
116	시간 가는 줄 모르고 봐서 갑자기 크레딧 올라가는 거 보고 깜짝 놀랐네요. 몰입도 최고이고 윌러비 서장의 편지와 웰비의 빨대가 감동적이었어요. 역시 바람이 아니라 햇빛이 사람을 변화시키는 거라 믿고 싶네요. 	1
117	소설에 빠져 한번에 다 읽어버린 기분이다. 스토리텔링력이 어마무시하다. 영화가 나를 빨아들인다. 	1
118	분노가 분노를 낳긴 하지만 분노만 낳는건 아니다 	1
119	후반부 샘록웰의 캐리력 실화냐 	1
120	좋은 시나리오, 좋은 배우, 좋은 연출. 진부하지 않아서 좋다 	1
121	전개를 이렇게 예측할 수 없는 영화라니.최고다. 	1
122	오랜만에 본 정말 수작중에 수작이다. 프란시스 맥도맨드 와 샘 록웰의 연기는 왜 아카데미 수상자인지 보여준다. 그리고 마지막 이 둘의 케미가 보여줄만할때.... 엔딩 크레딧. 스토리전개,주조연 등 모든 출연자의 연기...	1
123	결국 이 영화에서 미워할 수 있는 사람은 범인밖에 없었다 	1
124	너무 완벽해서 뭐라 할 말이 없다. 이럭 게 관객에겐 인생영화 아닐까. 적어도 나에게는. 	1
125	입체적인 캐릭터들. 가해자와 피해자의 경계가 희미한... 이런 영화가 상영관이 많이 없는 게 아쉽다 	1
126	보고싶어도 중소도시인 우리동네 극장에는 상영을 안하네!! 이게 우리나라 영화산업의 수준!!! 	1
127	씨지브이 롯데 메가박스가 제작배급을 독점하는이상 이나라 영화발전은없다 	1
128	전체적으로 좋았다. 아카데미 여자주연상을 탄 프란시스맥도난드는 외모와 옷차림 자체가 연기였고 개인적으로는 조연이었던 샘록웰 연기력이 탁월했다 	1
129	할 말을 잃게 한다. 더 보고 싶은데 끝나버렸다... 	1
130	예상하는대로 안흘러가지? 진짜 연기대로 따라가게 된다 감정선이 	1
131	등장인물 간에 얽히고 섥히는 설정들이 대단했습니다.주인공의 분노의 방향을 따라따라 가다가 마지막 엔딩까지 정말 최고였어요. 	1
132	뭔가 정신적으로 힘들었다..분노가 너무 무서웠고 줄거리에 포인트를 둬야하는지 어떤 인물에 포인트를 두고봐야하는지 혼란스러웠다. 지나가는 모든장면이 정서적으로 충격이였다. 메세지가 전달되기에는 내가 영화적경험이없나.....	1
133	오랜만에 몰입도있는 영화를 만난듯. 스토리와 배우 연기는 진짜 최고. 어느하나 빠지는 것이 없는 최고의 블랙 코미디 	1
134	감히 완벽이라고 말하고 싶습니다. 울다가 웃다가 좌절하다가 미소지으며 나왔습니다. 각본상까지 탔어야하는 작품인 것 같은데... 	1
135	미국에서 이런영화만들고 10만도 못넘길때적폐 한국 영화판은 스크린독점로 어머니만 영화 내내 불러도 천만관객이네.... 	1
136	불완전한 세상을 완전히 그려내는 감독이 신처럼 느껴졌어. 	1
137	아, 정말 이런영화는 한국에서 나올수 없는것인가?시나리오 너무좋다 진짜.연기 ,연출 다좋다. 의미하는 바도 깊고 생각할 꺼리를 던저준다.너무너무 좋은영화다. 	1
138	처절한 복수극인줄 알았는데 사람내 물씬 풍기는 휴먼 드라마였다. 	1
139	모든 인물에게서 연민이 느껴지는 삶의 그 어떤 작은 가치가 큰 파장을 준다는 걸 상기시켜준 영화. 연출,각본, 음악,연기..하나도 놓치고 싶지않은 내 눈에 가슴에 담고 싶은 영화다! 	1
140	진정으로 용서는 신의 영역일 뿐인간은 그저 이해하려 하는게 최선의 노력 	1
141	절대 선한 사람도 없고 절대 악한 사람도 없고.. 그래서 더 등장 인물들한테 몰입할 수 있었어요. 억지로 눈물샘 자극하지도 않고... 	1
142	투박하고 거칠지만 배려심 깊고 착한 마을 사람들결국 다시 돌아왓겠지 	1
143	마지막 장면이 더 이어졌더라면 오히려 아쉬울뻔 했네요 	1
144	내 비난이 향하고 싶은곳을 잃어졌다 	1
145	쓰리 빌보드가 찬사를 받는 건, 밀드레드뿐 아니라 딕슨의 몫이 컸다. 	1
146	진짜 기가 막히게 잘 만들어놨다ㅋ 닥추ㅋ 	1
147	영화 내용 중 수 많은 편견과 선입견이 존재합니다. 심지어 영화는 관객들에게도 편견을 갖게 합니다.(예를 들어 범인이 누구인지) 영화가 끝나는 순간, 영화가 어떻게 끝날 것인지에 대한 나의 생각도 편견임을 느끼게 해...	1
148	내용이 신선하고 블랙코미디의 진수라고 말하고 싶네요 	1
149	샘록웰때문에 두번울컥했다 다보고나면 명작임에는 틀림없다 	1
150	어른같은 어른은 없고 투정 만하는 어린이들이 가득한 세상에 무언가 깨우침을 주는 영화 	1
151	작품상은 이게 받았어야 합니다. 	1
152	MSG 없이 만든 훌륭한 음식을 먹는 기분. 딕슨을 연기한 배우는 원래 멍청하지 않은 사람일텐데 연기를 멍청하게 참 잘한다. 마지막 엔딩 크레딧 올라가는 타이밍이란. 여백의 반전 엔딩. 	1
153	오렌지쥬스보고 눈물흘린건 처음..ㅠㅠㅠ 	1
154	엔딩 크레딧 올라갈 때 까지 앉아있었음. 유머러스한데 여운도 있음. 한 번은 더봐야겠음 	1
155	복수는복수를야기한다라고했지만복수는 복수를야기하지않는다는인간의본능적인 선함을좀더느꼈다. 복수의 시작은 무관심이었다. 딕슨도 서장의 진심어린 관심에..엄마도 딕슨의 진심어린 관심에.. 딸또한 엄마의 진심어린 관심을 좀더...	1
156	셰입오브워터같은 클리셰덩어리보단 이만배 낫다 	1
157	이게 영화지. 몰입도 100퍼 아니 그이상이다. 	1
158	느슨한 부분이 한 군데도 없다. 	1
159	영화를 보며 울다가, 웃다가, 화내다가, 또 좌절했고 그럼에도 불구하고 끝에는 어떤 희망 비슷한 것을 느꼈다. 보는 내내 영화에 잠겨 있다가 끝나고선 정말 많은 생각을 했던 영화. 상영관이 적은 게 정말 아쉽네요. 	1
160	예상을 모두 빗나갔다, 상영관이 이렇게 부족한 게 한탄스럽다....질 낮은 한국 영화 말고 이런 영화의 상영관을 더더더더 늘려야한다. 	1
161	분노를 만들어내고, 차갑게 식어내리며, 담담하게 풀어낸다.세 개의 광고판은 그렇게 하나의 방향을 가르킨다. 	1
162	이런 게 진짜 영화! 각본 연기 연출 완벽하다. 살아있는 캐릭터의 교과서가 될 작품! 	1
163	이렇게나 잘만든 영화를 얼마만에보는지 	1
164	올해 최고의 영화! 간만에 명작 봤음 	1
165	왜 아카데미여주연상을 수상했는지알겠더군요..!! 	1
166	단언하는데....지금 걸린 영화 중 반드시 봐야하는 영화이다. 당신의 시간과 영혼이 소중하므로. 다른 영화들 다 제쳐두고 이 영화를 반드시 봐야한다. 	1
167	보는 내내 고통스럽고 참을 수 없을만큼 힘들지만 그것을 무마시킬 가치가 있다. 꼭 봐야한다고 생각한다. 	1
168	히야... 진짜 거론할 가치가.. 	0
169	이 댓글은 곧 비공으로 묻히겠지... 시사화 본 사람은 알거다 그냥 그저그런 양산형 범죄오락+댓글 중에 안보고벌써부터 평점테러 라고 하는 사람 분명 있다문화생활 안해 보셨나?시사회도 모르나?? ...	0
170	진자사기꾼이네요ㅋㅋ 제가사기당한거같아요 	1
171	영화가 끝났는데 좀 황당하고 이해안가는 장면들도 많고 처음부터 끝까지 어거지로 끼워 맞춘 영화에 정말 실망입니다 그리고 매력있는 캐릭터가 단 한명도 없어요 공조애서의 카리스마가 느껴지는 현빈은 어디가고 그냥 잘생기기...	0
172	아니 ㅋㅋ 평점테러 맞네 님들1점 준 애들 닉네임 터치하면 그 사람이 다른 영화도 어떻게 평점 줬는지 볼수 있음 보니까 평점 테러들 너무 많아영화는 단순 오락물이지만 볼만함 	1
173	현빈 간지 작살ㅠㅠ 꼭 보세요 두 번 보세요!! 	1
174	현빈 잘 생겼고, 유지태 기럭지 죽이고, 배성우 웃기고, 나나 사랑스럽고, 박성웅 귀요미에 예측하지 못한 전개와 결말. 흥미진진한 영화였어요. 	1
175	현빈보러 갔다가 유지태 매력에 빠짐 	1
176	200명의 댓글 알바가 네티즌을 초반엔 이길수 있어도 후반엔 이길수 없지 	0
177	온 세상이 이상한 꾼만 가득할때 영화로라도 시원한 꾼 봐서 지리구요 오지구요 	1
178	조조로 봄!! 나나 너무 예쁘고 연기도 잘하고 ㅠㅠㅠ 무튼 가볍게 보기 좋음 !! 	1
179	재밌어요 굿굿 반전의 반전 	1
180	유지태,현빈뿐만아니라 배성우,나나,안세하,박성웅,최덕문 등등 조연연기 출중.(나나 많이 이쁨)2편 나오면 너무 “마스터”랑 비슷하려나. 유쾌한 영화를 보고 싶다면 좋은 선택. 	1
181	난 재미있었는데...ㅡ.ㅡ;; 	1
182	아무 생각 없이 보기엔 정말 재밌는 영화입니다. 박성웅씨 너무 귀엽구요ㅠㅠㅎㅎ 	1
183	지들도 닉네임 클릭안되면서 다알바래ㅋㅋㅋ 이무슨ㅋㅋㅋ b급 오락영화구만 	0
184	방금 보고 나왔다. 오락영화로서 나름 신나고 잼나게 즐겼다. 현빈의 새로운 모습 과 무엇보다 유지태는 멋있었음 ㅎ 	1
185	난재미있게봤는데ㅋㅋ 솔직히 1점은 아니다ㅋㅋㅋㅋ리얼같은게1점이면몰라도 	1
186	반전 대박 간만에 겁나 재밋게본 영화ㅎㅎ 	1
187	나름 재밌게 봤는데요 영화를 뭐 얼마나 거창한 기대를 하고 보나요작품성? 전 그냥 두시간 즐거웠어요 시간가는 줄 모르고 즐겁게 봤네요 즐거움점수는 만점 스트레스 풀려는거에 굿 	1
188	나나 존예 ... 언니 멋져요 ... ㅠㅠ 재밋게 봤어여 ~ 	1
189	완전 재밋엇고 현빈 유지태 너무 멋짐ㅜㅜㅜ 시간가는 줄 모르고 봣어요 개추천함!!! 	1
190	반전에반전 시작부터 끝까지 눈을땔수없네요재미있게 봤습니다 	1
191	나나 개이쁘다 진짜 ㅋㅋㅋ오락영화로 재미있었어요!! 즐기기 좋음 	1
192	영화 재밌던데ㅋㅋㅋ 배우들 케미도 좋구 	1
193	현빈 역쉬유지태연기두잘하고 	1
194	꿀잼인걱같이요 정말 마음에 들억아요 ㅎㅎㅎ 	1
195	배우들의 호흡이 좋았던 것 같아요. 특히 배성우씨 너무 좋음 ㅋㅋ 	1
196	재미있고 반전이 있어서 즐겁게 보았습니다 	1
197	반전이있어서 그나마 볼만했음 	1
198	무엇보다 배성우 연기가 일품 ㅋㅋ 	1
199	잘봤습니다 감사합니다 	1
200	반전이 많아서 재미잇는 것 같아요 	1
201	재미있다. 그거면 된거다. 사실 영화한편보구 1점주고 이렇니 저렇니~~ 진짜 이해안간다. 영화 한편으로 모든걸 만족 시키구 담아낸다는건 무리수~~ 범죄&오락 영화로선 부족함이 없어 보인다. 8~9점 주고 싶지만......	1
202	기대 안했는데 재밌었어요 	1
203	스토리가 아주 사람을 들었다놨다 두시간후딱 지나갔어요 강추합니다! 	1
204	요즘처럼 정신 복잡할때 보기에 딱 좋은 영화네요. 평점 왜 이런지 몰겠지만 전 잼있게 봤슴다 	1
205	오랜만에 집중에서 본 영화ㅋㅋㅋ개봉작 중에 젤 잘 될 것 같음 	1
206	너무 재밌었어요!! 스트레스 풀기 딱 좋은 영화 재밌고 반전도 짱짱!! 이번 주말에 또 보러갈 예정이에요!! 	1
207	마스터류의 영화입니다~이런류좋아하시는분은무조건재밌다합니다~전요번년도 세손가락에꼽히는영화네요~굿잡~ 	1
208	조조로 보고 왔음~~막 쫄깃하고 그러진 않지만 흥미진진하고 재미있게 봤음~~ 	1
209	난 마스터류의영화 좋아해서 나름 재미났음 	1
210	기대안하고 봤는데 통쾌하고 재밌게 봤어요 친구랑 보기에는 같이웃고 할만한 영화였어요 재밌었습니다!! 	1
211	복잡하지않고 단순 오락영화로 보기 좋았어요~ 	1
212	반전의 반전 볼만하다 !! 	1
213	간만에 시원시원하고 재밌는 영화 본거같음ㅋㅋㅋ 	1
214	진짜 너무너무 재밌어요 배우들 연기를 너무 잘하세요 ! 	1
215	간만에 재밋개 영화봤네 	1
216	시간가는줄 모르고 즐길수 있는 영화네요 	1
217	왜이리 알바들이 많어..저리 팬들인가? 블로그나 카페 티켓인증한 관람객 평을 봐라. CGV 에그지수(실제관람객)도 좀 보고...뭔 개때들이 이리 많이 몰렸어! 	1
218	빈센트 못보게 되어서 기대없이 본 건데 생각보다 재밌었어요 ㅋㅋ 유지태 진짜 오랜만에 연기본건데 서늘하게 연기 잘해서 좋았어요! 조연분들도 연기 잘하시구! 	1
219	진짜 재미지다 후회안함 내용 스토리 반전에 반전 또반전 	1
220	배우들 케미가 너무 좋아서 재밌었어요!! 	1
221	진짜 반전 쩔어주고 나나 이뻐주고 그냥 존나 대박각 	1
